gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
GRB7,ok,44,22,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|CEP55|ANLN|KIF2C|CENPF|UBE2T|RRM2|MKI67|MYC|MDM2|NDC80|BAG1|NUF2|TYMS|BLVRA,1411.7661798000045,49
KIF2C,ok,23,11,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MKI67|NDC80|UBE2T|MLPH|PHGDH,1695.0034632999887,49
NDC80,ok,48,24,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2T|UBE2C|EXO1|TYMS|MLPH|CENPF|CCNE1|FOXA1|MKI67|RRM2|CXXC5|CDH3|MYC|MMP11|MYBL2|KRT17|MDM2|FGFR4|KRT14,1882.7409797,49
KRT14,ok,42,21,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|GPR160|BIRC5|CDC6|PTTG1|MKI67|MYBL2|CEP55|CENPF|NUF2|EXO1|CDC20|KIF2C,1640.031839999996,49
KRT17,ok,6,3,KRT5|KRT14|CDH3,1394.7850345000043,49
KRT5,ok,49,24,KRT17|KRT14|SFRP1|FOXC1|FOXA1|CDH3|MIA|EGFR|ACTR3B|PHGDH|BLVRA|SLC39A6|BCL2|NDC80|CEP55|MDM2|TMEM45B|MKI67|CENPF|UBE2C|NUF2|ORC6|UBE2T|CDC6,1707.8373771999904,49
MAPT,ok,46,23,ESR1|MLPH|PGR|EXO1|ANLN|KIF2C|CDC20|CXXC5|UBE2C|FOXC1|PTTG1|NDC80|MKI67|GRB7|TYMS|RRM2|KRT5|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYC,1100.7286719999975,49
MDM2,ok,47,23,SLC39A6|ESR1|SFRP1|KRT5|RRM2|TYMS|BAG1|PHGDH|FOXC1|FOXA1|GRB7|PTTG1|MMP11|MIA|CDC6|UBE2T|CEP55|KIF2C|NDC80|CDC20|MKI67|EXO1|NUF2,2314.4570446,49
MELK,ok,45,22,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|FOXA1|CCNB1|ESR1|BCL2|EGFR|FOXC1|GPR160|MYC|FGFR4|TMEM45B|MYBL2|BAG1,1635.6384510000062,49
MIA,ok,49,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CDH3|CCNE1|CXXC5|EGFR|ANLN|NDC80|TYMS|EXO1|BIRC5|NUF2|BCL2|PTTG1|ERBB2|MKI67|MMP11|MYBL2|GRB7|ORC6|CDC6,1732.0541224999906,49
MKI67,ok,49,24,CEP55|KIF2C|BIRC5|CENPF|MELK|PTTG1|ANLN|NDC80|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|CDC6|ORC6|FGFR4|MIA|GRB7|KRT5|MYBL2|MYC|KRT17|ERBB2,1692.6899663999939,49
MLPH,ok,47,23,FOXA1|CCNE1|ANLN|NDC80|CXXC5|MELK|CEP55|KIF2C|GPR160|EXO1|CDC20|PTTG1|UBE2C|UBE2T|NUF2|MKI67|CENPF|BLVRA|TMEM45B|BAG1|MYBL2|MDM2|ORC6,1246.0897683999938,49
MMP11,ok,44,22,SFRP1|BAG1|NDC80|CXXC5|MIA|NUF2|ERBB2|BCL2|MAPT|GRB7|MDM2|UBE2T|CDH3|MKI67|KIF2C|RRM2|TYMS|CCNE1|GPR160|ANLN|MELK|PTTG1,910.6764684999944,49
MYBL2,ok,34,17,NUF2|UBE2C|CCNB1|CEP55|NDC80|MIA|RRM2|KIF2C|BCL2|BIRC5|CDC20|PTTG1|KRT14|EXO1|CENPF|UBE2T|CDC6,1809.3819536000083,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|SFRP1|RRM2|FOXC1|GPR160|MELK|MIA|CXXC5|ERBB2|UBE2T|NDC80|NAT1|FGFR4|ORC6|GRB7|MAPT|MKI67|PHGDH|CDC6|CENPF|BCL2|MYBL2,1110.7918744000053,49
NAT1,ok,46,23,ESR1|SLC39A6|CDC20|MAPT|KIF2C|UBE2C|BIRC5|CEP55|MELK|PGR|GPR160|FGFR4|GRB7|CENPF|UBE2T|BLVRA|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B|BAG1,975.9192667999887,49
ORC6,ok,47,23,CDC20|MKI67|SLC39A6|TMEM45B|GPR160|UBE2C|CCNB1|CCNE1|EXO1|PGR|CEP55|BAG1|KRT5|UBE2T|NUF2|PTTG1|MELK|MLPH|ANLN|MYBL2|ESR1|MIA|BCL2,1474.712817000007,49
PGR,ok,35,17,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|CEP55|PTTG1|ANLN|FGFR4|MKI67|NDC80|BLVRA|RRM2|UBE2T|ERBB2|GPR160,1144.821882999997,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|MIA|NDC80|RRM2|KRT17|TYMS|BAG1|CCNB1|MDM2|TMEM45B|MMP11|MYBL2|MYC,963.9972851000057,49
PTTG1,ok,47,23,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|MKI67|CCNE1|RRM2|NUF2|PHGDH|PGR|ACTR3B|EGFR|MYC|GRB7|CXXC5|MYBL2|BAG1|ORC6,1445.8923319000023,49
RRM2,ok,41,20,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|PHGDH|ESR1|MKI67|CENPF|ACTR3B|TMEM45B|FOXA1|MDM2|ORC6|MYBL2,1363.5777849000006,49
SFRP1,ok,40,20,KRT5|KRT14|KRT17|FOXC1|MIA|FOXA1|EGFR|MYC|CCNE1|TMEM45B|MDM2|ANLN|CCNB1|MMP11|MELK|BAG1|CDC6|CDC20|MYBL2|CEP55,1124.0192646000069,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|MLPH|EGFR|KIF2C|FGFR4|MELK|ANLN|UBE2C|BAG1|PTTG1|BLVRA|KRT5|ACTR3B|ORC6|TMEM45B|MDM2|CCNB1|UBE2T|NUF2|TYMS|RRM2,935.4273662999913,49
TMEM45B,ok,38,19,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|RRM2|SFRP1|NDC80|ORC6|NUF2|MELK|ANLN|UBE2C|CEP55|MKI67|CCNE1|CCNB1|CXXC5,1171.762753700008,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|ANLN|UBE2C|EXO1|RRM2|MKI67|CCNE1|CCNB1|CENPF|NUF2|MYC|MAPT|MIA|CXXC5|EGFR|BCL2|MDM2|MYBL2|SLC39A6|MMP11|BAG1,1027.3036766000005,49
UBE2C,ok,46,23,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|RRM2|BCL2|ESR1|CDC6|GRB7|ORC6|MYBL2|TMEM45B|CXXC5,1071.9396447000036,49
UBE2T,ok,48,24,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|ACTR3B|CXXC5|TMEM45B|SLC39A6|KRT14|MYBL2|ORC6|KRT5,971.5530255000049,49
