stage,imputer,missing_rate,replicate,fold,n_train,n_test,train_test_overlap,imputer_object_id,correlation_source,has_corr_csv_path
classification,RFECA_SVR(k=20),0.0,1,3,1286,322,0,2215042928656,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,4,1287,321,0,2215043388528,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,1,5,1287,321,0,2214888257840,training_fold_X.corr(),False
classification,MissForest,0.0,1,1,1286,322,0,2214786086416,n/a,False
classification,MissForest,0.0,1,2,1286,322,0,2214837076048,n/a,False
classification,MissForest,0.0,1,3,1286,322,0,2214786088336,n/a,False
classification,MissForest,0.0,1,4,1287,321,0,2214837085328,n/a,False
classification,MissForest,0.0,1,5,1287,321,0,2214837083408,n/a,False
imputation,SimpleMean,0.0,2,1,1286,322,0,2214785351312,n/a,False
imputation,SimpleMean,0.0,2,2,1286,322,0,2214785351504,n/a,False
imputation,SimpleMean,0.0,2,3,1286,322,0,2215094190160,n/a,False
imputation,SimpleMean,0.0,2,4,1287,321,0,2215094190352,n/a,False
imputation,SimpleMean,0.0,2,5,1287,321,0,2215094190544,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,1,1286,322,0,2215094190736,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,2,1286,322,0,2215094190928,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,3,1286,322,0,2215094191120,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,4,1287,321,0,2215094191312,n/a,False
imputation,"KNN(k=5,dist)",0.0,2,5,1287,321,0,2215094191504,n/a,False
imputation,RFECA_SVR(k=5),0.0,2,1,1286,322,0,2215094113392,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,2,1286,322,0,2215094113616,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,3,1286,322,0,2215094113840,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,4,1287,321,0,2215094114064,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,2,5,1287,321,0,2215094114288,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,1,1286,322,0,2215094114512,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,2,1286,322,0,2215094114736,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,3,1286,322,0,2215094114960,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,4,1287,321,0,2215094115184,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,2,5,1287,321,0,2215094115408,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,1,1286,322,0,2215094115632,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,2,1286,322,0,2215094115856,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,3,1286,322,0,2215094116080,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,4,1287,321,0,2215094116304,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,2,5,1287,321,0,2215094116528,training_fold_X.corr(),False
imputation,MissForest,0.0,2,1,1286,322,0,2214786084176,n/a,False
imputation,MissForest,0.0,2,2,1286,322,0,2214786088656,n/a,False
imputation,MissForest,0.0,2,3,1286,322,0,2214786085136,n/a,False
imputation,MissForest,0.0,2,4,1287,321,0,2214786084496,n/a,False
imputation,MissForest,0.0,2,5,1287,321,0,2214786087696,n/a,False
classification,SimpleMean,0.0,2,1,1286,322,0,2215094195536,n/a,False
classification,SimpleMean,0.0,2,2,1286,322,0,2215094196112,n/a,False
classification,SimpleMean,0.0,2,3,1286,322,0,2214837336784,n/a,False
classification,SimpleMean,0.0,2,4,1287,321,0,2214837128272,n/a,False
classification,SimpleMean,0.0,2,5,1287,321,0,2214837561168,n/a,False
classification,"KNN(k=5,dist)",0.0,2,1,1286,322,0,2215094195152,n/a,False
classification,"KNN(k=5,dist)",0.0,2,2,1286,322,0,2215042651856,n/a,False
classification,"KNN(k=5,dist)",0.0,2,3,1286,322,0,2215043248016,n/a,False
classification,"KNN(k=5,dist)",0.0,2,4,1287,321,0,2215093373072,n/a,False
classification,"KNN(k=5,dist)",0.0,2,5,1287,321,0,2215093690704,n/a,False
classification,RFECA_SVR(k=5),0.0,2,1,1286,322,0,2214922418928,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,2,1286,322,0,2214923149488,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,3,1286,322,0,2214990775920,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,4,1287,321,0,2214991489840,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,2,5,1287,321,0,2214957273328,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,1,1286,322,0,2215162419408,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,2,1286,322,0,2215161682800,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,3,1286,322,0,2214888651952,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,4,1287,321,0,2214888613360,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,5,1287,321,0,2215025331120,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,1,1286,322,0,2215025649136,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,2,1286,322,0,2215111297968,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,3,1286,322,0,2215111422064,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,4,1287,321,0,2215196202544,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,5,1287,321,0,2215196867312,training_fold_X.corr(),False
classification,MissForest,0.0,2,1,1286,322,0,2214837084368,n/a,False
classification,MissForest,0.0,2,2,1286,322,0,2214837079888,n/a,False
classification,MissForest,0.0,2,3,1286,322,0,2214837085648,n/a,False
classification,MissForest,0.0,2,4,1287,321,0,2214837084688,n/a,False
classification,MissForest,0.0,2,5,1287,321,0,2214837080208,n/a,False
imputation,SimpleMean,0.0,3,1,1286,322,0,2214785351312,n/a,False
imputation,SimpleMean,0.0,3,2,1286,322,0,2214785351504,n/a,False
imputation,SimpleMean,0.0,3,3,1286,322,0,2215162462288,n/a,False
imputation,SimpleMean,0.0,3,4,1287,321,0,2215162462480,n/a,False
imputation,SimpleMean,0.0,3,5,1287,321,0,2215162462672,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,1,1286,322,0,2215162462864,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,2,1286,322,0,2215162463056,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,3,1286,322,0,2215162463248,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,4,1287,321,0,2215162463440,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,5,1287,321,0,2215162463632,n/a,False
imputation,RFECA_SVR(k=5),0.0,3,1,1286,322,0,2215025156048,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,2,1286,322,0,2215025155376,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,3,1286,322,0,2215025155152,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,4,1287,321,0,2215025154928,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,5,1287,321,0,2215025154704,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,1,1286,322,0,2215025154480,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,2,1286,322,0,2215025154256,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,3,1286,322,0,2215025154032,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,4,1287,321,0,2215025153808,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,5,1287,321,0,2215025153584,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,1,1286,322,0,2215025153360,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,2,1286,322,0,2215025153136,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,3,1286,322,0,2215025152912,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,4,1287,321,0,2215025152688,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,5,1287,321,0,2215025152464,training_fold_X.corr(),False
imputation,MissForest,0.0,3,1,1286,322,0,2214786084176,n/a,False
imputation,MissForest,0.0,3,2,1286,322,0,2214786084816,n/a,False
imputation,MissForest,0.0,3,3,1286,322,0,2214786088656,n/a,False
imputation,MissForest,0.0,3,4,1287,321,0,2214786085136,n/a,False
imputation,MissForest,0.0,3,5,1287,321,0,2214786084496,n/a,False
classification,SimpleMean,0.0,3,1,1286,322,0,2215162467088,n/a,False
classification,SimpleMean,0.0,3,2,1286,322,0,2215162467664,n/a,False
classification,SimpleMean,0.0,3,3,1286,322,0,2215094204368,n/a,False
classification,SimpleMean,0.0,3,4,1287,321,0,2214837128848,n/a,False
classification,SimpleMean,0.0,3,5,1287,321,0,2214837314832,n/a,False
classification,"KNN(k=5,dist)",0.0,3,1,1286,322,0,2215162466896,n/a,False
classification,"KNN(k=5,dist)",0.0,3,2,1286,322,0,2214990747344,n/a,False
classification,"KNN(k=5,dist)",0.0,3,3,1286,322,0,2214991425424,n/a,False
classification,"KNN(k=5,dist)",0.0,3,4,1287,321,0,2214956533904,n/a,False
classification,"KNN(k=5,dist)",0.0,3,5,1287,321,0,2214957244752,n/a,False
classification,RFECA_SVR(k=5),0.0,3,1,1286,322,0,2214888291952,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,2,1286,322,0,2214888383536,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,3,1286,322,0,2215025489104,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,4,1287,321,0,2214922215152,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,5,1287,321,0,2214923102800,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,1,1286,322,0,2215110981936,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,2,1286,322,0,2215111565040,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,3,1286,322,0,2215094254096,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,4,1287,321,0,2215042937616,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,5,1287,321,0,2215042647216,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,1,1286,322,0,2215196289392,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,2,1286,322,0,2215196086064,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,3,1286,322,0,2215330132976,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,4,1287,321,0,2215330224560,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,5,1287,321,0,2215463583344,training_fold_X.corr(),False
classification,MissForest,0.0,3,1,1286,322,0,2214837084368,n/a,False
