imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,f1,0.78673067474433,0.03931150404930557,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,precision,0.8152364233375305,0.046691843858485474,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,recall,0.7651818181818182,0.06969109960073325,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,f1,0.9244965046468002,0.03189526301443254,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,precision,0.9646689557595697,0.025237483708634278,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,recall,0.8891753774680605,0.05172546648864491,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,f1,0.9222706451208649,0.01317921896764996,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,precision,0.9076397392100628,0.0188965137813728,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,recall,0.9388571428571428,0.0367392287450305,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,f1,0.8757180394630791,0.01768689854567035,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,precision,0.8723588860380161,0.036170436822709415,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,recall,0.880842105263158,0.029501291351708578,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,f1,0.788936695183374,0.04056254554857905,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,precision,0.8192051751636064,0.046404884392788025,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,recall,0.7669191919191917,0.07617969732775273,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,f1,0.9250697417754273,0.02809292262708063,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,precision,0.9682884914216561,0.02226580356147852,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,recall,0.8872706155632986,0.049501571870159675,50
MissForest,0.1,EnsembleSoft,LumA,f1,0.9221020326468597,0.013058025995794299,50
MissForest,0.1,EnsembleSoft,LumA,precision,0.9078571788135341,0.019142269993101313,50
MissForest,0.1,EnsembleSoft,LumA,recall,0.9382857142857142,0.036557395266731546,50
MissForest,0.1,EnsembleSoft,LumB,f1,0.8762827917577485,0.019579299887517897,50
MissForest,0.1,EnsembleSoft,LumB,precision,0.8709770103191644,0.03618623000487047,50
MissForest,0.1,EnsembleSoft,LumB,recall,0.8833684210526316,0.03124347407692163,50
MissForest,0.1,EnsembleSoft,Her2,f1,0.7919677352749787,0.03824109991827937,50
MissForest,0.1,EnsembleSoft,Her2,precision,0.825268826241709,0.05079765973363367,50
MissForest,0.1,EnsembleSoft,Her2,recall,0.7665454545454545,0.06792840666160549,50
MissForest,0.1,EnsembleSoft,Basal,f1,0.9263621907547077,0.028041590075042023,50
MissForest,0.1,EnsembleSoft,Basal,precision,0.9694398729944355,0.024506928123513842,50
MissForest,0.1,EnsembleSoft,Basal,recall,0.8886643437862949,0.04874563214640463,50
SimpleMean,0.2,EnsembleSoft,LumA,f1,0.911401211659528,0.012862799784322648,50
SimpleMean,0.2,EnsembleSoft,LumA,precision,0.8962303513147648,0.023422186451115025,50
SimpleMean,0.2,EnsembleSoft,LumA,recall,0.9284285714285714,0.031367884689931944,50
SimpleMean,0.2,EnsembleSoft,LumB,f1,0.858771547523244,0.02377206179301985,50
