gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CENPF,ok,44,22,UBE2C|EXO1|CEP55|KIF2C|CDC20|PTTG1|MKI67|UBE2T|CCNB1|TYMS|MLPH|BCL2|RRM2|FOXC1|GRB7|BLVRA|EGFR|ERBB2|KRT5|BAG1|MYBL2|KRT17,1674.7434562999988,49
CEP55,ok,48,24,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|BCL2|GPR160|CDC6|FOXC1|CXXC5|KRT5|MYBL2|KRT14|TMEM45B|ORC6,1926.5811560000002,49
CXXC5,ok,49,24,ESR1|MLPH|FOXC1|EGFR|MAPT|ACTR3B|PHGDH|CCNE1|ANLN|MIA|NDC80|KIF2C|GPR160|TYMS|CEP55|MYC|UBE2T|RRM2|PTTG1|UBE2C|TMEM45B|CCNB1|CDC6|MYBL2,1698.2428663000173,49
EGFR,ok,45,22,ESR1|CDH3|FOXA1|FOXC1|BCL2|KRT5|SFRP1|CCNE1|PHGDH|ANLN|MIA|CDC20|EXO1|NDC80|RRM2|UBE2C|PTTG1|KRT14|BLVRA|MDM2|CDC6|CCNB1,2054.4179229,49
ERBB2,ok,49,24,GRB7|FGFR4|CDC6|MYC|FOXA1|MIA|NAT1|ACTR3B|TYMS|MAPT|CCNE1|EXO1|CENPF|NDC80|BLVRA|CDC20|GPR160|BAG1|KIF2C|RRM2|UBE2T|MKI67|ANLN|PTTG1,1719.7866581999988,49
ESR1,ok,43,21,BCL2|FOXA1|SLC39A6|MLPH|EGFR|MAPT|CCNE1|CXXC5|MELK|KIF2C|UBE2C|FGFR4|PTTG1|GRB7|MKI67|RRM2|UBE2T|BAG1|BLVRA|NUF2|MDM2,1300.2524869999907,49
EXO1,ok,39,19,MELK|CEP55|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|NUF2|ACTR3B|CDH3|CDC6|KRT5,1910.7636244999885,49
FGFR4,ok,48,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CDC20|CCNE1|EXO1|UBE2C|KIF2C|CEP55|MELK|MKI67|PTTG1|CENPF|EGFR|CCNB1|BAG1|BLVRA|MDM2|FOXC1|MLPH|FOXA1,1451.649656099995,49
FOXA1,ok,46,23,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|ANLN|CEP55|NDC80|EXO1|KRT17|UBE2C|BCL2|PTTG1|MKI67|CENPF|UBE2T|RRM2|ERBB2|BAG1|CDC6,1760.6607224000036,49
FOXC1,ok,44,22,FOXA1|SFRP1|KRT17|ACTR3B|CXXC5|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|MYC|CEP55|PGR|NDC80|CENPF|PTTG1|ERBB2|UBE2T|ORC6|RRM2|MDM2,1387.6736367999983,49
GPR160,ok,48,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|BIRC5|KRT5|BLVRA|EGFR|MKI67|MELK|CEP55|ANLN|MYC|NDC80|BCL2|PGR|ORC6|UBE2T|MDM2|CDC6|RRM2|MMP11|FGFR4,1462.5511166000215,49
GRB7,ok,36,18,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|KIF2C|CENPF|ANLN|UBE2T|PTTG1|BIRC5|MKI67|MDM2|MYC|NDC80,1531.775922699977,49
KIF2C,ok,31,15,CDC20|UBE2C|CEP55|PTTG1|EXO1|BIRC5|MKI67|NDC80|UBE2T|PHGDH|BCL2|NUF2|RRM2|PGR|EGFR,1865.1330247999867,49
NDC80,ok,49,24,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|RRM2|CXXC5|CDH3|MYC|MMP11|MYBL2|KRT17|FGFR4|KRT14|MDM2|BAG1,2071.813234100002,49
KRT14,ok,48,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|ACTR3B|UBE2C|BIRC5|UBE2T|MKI67|CEP55|MYBL2|CDC6|NUF2|KIF2C|ERBB2|NDC80|TYMS|BAG1|ORC6,1759.897321700002,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1582.7738268999965,49
KRT5,ok,46,23,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|EGFR|ACTR3B|PHGDH|SLC39A6|BLVRA|BCL2|KIF2C|CDC20|NDC80|EXO1|MDM2|TMEM45B|BIRC5|MKI67|CENPF|ORC6,1915.949030399992,49
MAPT,ok,49,24,ESR1|MLPH|BCL2|PGR|EXO1|KIF2C|CDC20|CXXC5|UBE2C|BIRC5|PTTG1|NDC80|MKI67|GRB7|TYMS|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYC|MYBL2|ORC6|TMEM45B,1168.4920473000093,49
MDM2,ok,48,24,SLC39A6|SFRP1|KRT5|RRM2|KRT14|TYMS|BAG1|FOXC1|GRB7|CCNB1|CDC6|MIA|MYC|UBE2T|NDC80|CEP55|CDC20|KIF2C|MELK|NUF2|PGR|EXO1|MYBL2|CENPF,2449.7277262000134,49
MELK,ok,49,24,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|CCNB1|RRM2|ESR1|BCL2|ACTR3B|GPR160|EGFR|MIA|MYC|TMEM45B|KRT14|ORC6|BAG1|MDM2,1799.3025899000058,49
MIA,ok,48,24,FOXA1|FOXC1|SFRP1|KRT5|ACTR3B|KRT17|KRT14|CCNE1|EGFR|CXXC5|ANLN|NDC80|TYMS|BIRC5|EXO1|CEP55|CDC20|NUF2|ERBB2|MKI67|UBE2T|MMP11|MYBL2|GRB7,1880.9566901999933,49
MKI67,ok,46,23,CEP55|KIF2C|CENPF|EXO1|BIRC5|MELK|PTTG1|UBE2T|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|ORC6|MIA|KRT14|TMEM45B|MMP11|MYC|MDM2,1808.1241083000205,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|CXXC5|NDC80|CEP55|KIF2C|GPR160|EXO1|CDC20|PTTG1|SLC39A6|UBE2T|NUF2|MYC|CENPF|BLVRA|TMEM45B|BAG1|MDM2|MYBL2|MMP11|ORC6|FGFR4,1371.9095682000043,49
MMP11,ok,48,24,BAG1|NUF2|SFRP1|ACTR3B|MIA|NDC80|BCL2|MAPT|KRT14|MDM2|UBE2T|MKI67|GPR160|KIF2C|RRM2|TYMS|CCNE1|MYBL2|UBE2C|ANLN|MELK|EXO1|KRT17|CDC6,920.9908435000107,49
MYBL2,ok,33,16,NUF2|UBE2C|CEP55|CCNB1|NDC80|KIF2C|MIA|RRM2|BIRC5|CDC20|PTTG1|BCL2|KRT14|EXO1|CENPF|UBE2T,1942.006522999989,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|SFRP1|FOXC1|RRM2|GPR160|MELK|MIA|ERBB2|UBE2T|CXXC5|NDC80|NAT1|FGFR4|ORC6|CCNE1|GRB7|MAPT|MKI67|CDC6|PHGDH|BCL2|CENPF,1217.8239832999825,49
NAT1,ok,48,24,ESR1|SLC39A6|CDC20|MAPT|UBE2C|BIRC5|CEP55|MELK|PGR|EXO1|GPR160|MKI67|GRB7|FGFR4|CXXC5|TYMS|UBE2T|CDC6|MYC|NUF2|ERBB2|ORC6|BAG1|TMEM45B,1019.1887112999975,49
ORC6,ok,47,23,CDC20|MKI67|SLC39A6|KIF2C|TMEM45B|BIRC5|GPR160|UBE2C|CCNB1|EXO1|PGR|CEP55|NUF2|BAG1|KRT17|UBE2T|PTTG1|KRT14|MELK|MLPH|BCL2|ESR1|CDC6,1577.1296121000196,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|FOXC1|MKI67|NDC80|BLVRA|RRM2|ERBB2|GPR160|KRT5|MIA|KRT17|ORC6|MYBL2|MDM2|MYC|TMEM45B,1235.6632192000106,49
PHGDH,ok,49,24,EXO1|FOXA1|KIF2C|BCL2|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|GPR160|RRM2|TYMS|BAG1|CCNB1|MDM2|MMP11|TMEM45B|ORC6|MYBL2|MYC,1043.6410352000094,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|MKI67|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|ACTR3B|GRB7|CXXC5|TMEM45B|MYBL2|BAG1|ORC6|ERBB2,1530.9124020000163,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|ACTR3B|FOXA1|TMEM45B|MDM2|ORC6|MYBL2|MIA|SLC39A6|GPR160|BAG1|BLVRA,1463.9895076999965,49
SFRP1,ok,40,20,KRT5|KRT17|FOXC1|KRT14|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|TMEM45B|MDM2|MMP11|ANLN|MELK|NDC80|BAG1|CDC20|MYBL2|CEP55,1165.1744482999784,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CDC20|EGFR|MLPH|FGFR4|MELK|PTTG1|CENPF|BAG1|BLVRA|NDC80|ACTR3B|MDM2|TMEM45B|ORC6|ERBB2|CCNB1|NUF2|CDC6|MYC|TYMS|RRM2,980.3344824000087,49
TMEM45B,ok,34,17,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|RRM2|NUF2|ORC6|MELK|KRT5|ANLN|UBE2C|CEP55|MKI67|KRT17|CCNE1,1264.90776490001,49
TYMS,ok,42,21,MELK|PTTG1|UBE2T|CEP55|NDC80|UBE2C|EXO1|RRM2|MKI67|CCNB1|NUF2|CCNE1|MYC|CENPF|MIA|CDC6|BCL2|BLVRA|MDM2|MYBL2|SLC39A6,1066.3180786000157,49
UBE2C,ok,44,22,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|RRM2|BCL2|ESR1|GRB7|ORC6|MYBL2|TMEM45B|CXXC5,1138.2128613999812,49
UBE2T,ok,41,20,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|FOXA1|CXXC5|TMEM45B|GPR160|FOXC1|MYBL2,1017.6000539000088,49
