stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,mechanism,imputer_display,protocol,source_artifact
classification,MissForest,EnsembleSoft,0.05,1,2,0.8825063446223856,0.8728801169590643,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8901098901098901,0.9310344827586208,0.8526315789473684,0.8,0.85,0.7555555555555555,0.9047619047619048,0.9047619047619048,0.9047619047619048,18048,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,1,3,0.886071366135167,0.8833959899749374,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9187279151943464,0.9090909090909092,0.9285714285714286,0.8617021276595744,0.8709677419354839,0.8526315789473684,0.8,0.8,0.8,0.963855421686747,0.975609756097561,0.9523809523809524,18048,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,1,4,0.8771320741375666,0.8708677180756771,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9219858156028368,0.9154929577464788,0.9285714285714286,0.8808290155440415,0.8673469387755102,0.8947368421052632,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18048,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,1,5,0.8629708439835022,0.8406071998177261,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.918918918918919,0.8717948717948718,0.9714285714285714,0.8783068783068783,0.8829787234042553,0.8736842105263158,0.717948717948718,0.8235294117647058,0.6363636363636364,0.9367088607594936,1.0,0.8809523809523809,18048,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,2,1,0.8814870607342086,0.874780701754386,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9136690647482014,0.9202898550724636,0.9071428571428573,0.8877551020408163,0.8613861386138614,0.9157894736842104,0.8297872340425532,0.7959183673469388,0.8666666666666667,0.8947368421052632,1.0,0.8095238095238095,18049,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,2,2,0.8960788785501429,0.8812238930659984,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9379310344827586,0.9066666666666666,0.9714285714285714,0.8994708994708994,0.9042553191489362,0.8947368421052632,0.8333333333333334,0.8974358974358975,0.7777777777777778,0.9135802469135802,0.9487179487179488,0.8809523809523809,18049,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,2,3,0.8887917290356314,0.8845864661654136,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9370629370629372,0.9178082191780822,0.9571428571428572,0.8756756756756757,0.9,0.8526315789473684,0.7912087912087912,0.782608695652174,0.8,0.951219512195122,0.975,0.9285714285714286,18049,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,2,4,0.8947788252356781,0.8861037247590522,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.8934010152284264,0.8627450980392157,0.9263157894736842,0.8,0.85,0.7555555555555555,0.95,0.9743589743589745,0.926829268292683,18049,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,2,5,0.8753034057101223,0.8513015493278652,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9084745762711864,0.864516129032258,0.9571428571428572,0.8795811518324608,0.875,0.8842105263157894,0.7631578947368421,0.90625,0.6590909090909091,0.95,1.0,0.9047619047619048,18049,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,1,0.8693381180223285,0.8652568922305763,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909092,0.925925925925926,0.8928571428571429,0.8787878787878788,0.8446601941747572,0.9157894736842104,0.8210526315789474,0.78,0.8666666666666667,0.868421052631579,0.9705882352941176,0.7857142857142857,18049,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,2,0.911690966855441,0.8976921470342524,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9488054607508531,0.9084967320261438,0.9928571428571428,0.9239130434782608,0.9550561797752808,0.8947368421052632,0.8604651162790697,0.902439024390244,0.8222222222222222,0.9135802469135802,0.9487179487179488,0.8809523809523809,18049,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,3,0.878384058603106,0.874812030075188,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9154929577464788,0.9027777777777778,0.9285714285714286,0.8556149732620321,0.8695652173913043,0.8421052631578947,0.7912087912087912,0.782608695652174,0.8,0.951219512195122,0.975,0.9285714285714286,18049,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,4,0.8898889985769418,0.8814880188275567,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9432624113475178,0.9366197183098592,0.95,0.8923076923076924,0.87,0.9157894736842104,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18049,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,5,0.8777844231791601,0.8530872636135794,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909092,0.8598726114649682,0.9642857142857144,0.8888888888888888,0.8936170212765957,0.8842105263157894,0.7631578947368421,0.90625,0.6590909090909091,0.95,1.0,0.9047619047619048,18049,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,2,1,0.8772990815961932,0.8729949874686718,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9130434782608696,0.9264705882352942,0.9,0.883248730964467,0.8529411764705882,0.9157894736842104,0.8297872340425532,0.7959183673469388,0.8666666666666667,0.8831168831168831,0.9714285714285714,0.8095238095238095,18049,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,2,2,0.9091041314807574,0.8954573934837093,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9455782312925172,0.9025974025974026,0.9928571428571428,0.918032786885246,0.9545454545454546,0.8842105263157894,0.8571428571428571,0.9230769230769232,0.8,0.9156626506024096,0.926829268292683,0.9047619047619048,18049,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,2,3,0.883811661890902,0.8818609022556392,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9290780141843972,0.9225352112676056,0.9357142857142856,0.8723404255319149,0.8817204301075269,0.8631578947368421,0.782608695652174,0.7659574468085106,0.8,0.951219512195122,0.975,0.9285714285714286,18049,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,2,4,0.8885823539907594,0.8805481692034967,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9323843416370108,0.9290780141843972,0.9357142857142856,0.8979591836734694,0.8712871287128713,0.9263157894736842,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18049,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,2,5,0.8821134275081643,0.8575045568466622,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.915824915824916,0.8662420382165605,0.9714285714285714,0.8994708994708994,0.9042553191489362,0.8947368421052632,0.7631578947368421,0.90625,0.6590909090909091,0.95,1.0,0.9047619047619048,18049,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,3,1,0.8672582070308217,0.8647138680033417,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9044117647058824,0.9318181818181818,0.8785714285714286,0.8756218905472637,0.8301886792452831,0.9263157894736842,0.8172043010752689,0.7916666666666666,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,18050,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,3,2,0.8938634788448944,0.8810672514619883,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8913043478260869,0.9213483146067416,0.8631578947368421,0.8333333333333334,0.8974358974358975,0.7777777777777778,0.9156626506024096,0.926829268292683,0.9047619047619048,18050,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,3,3,0.8840981452833263,0.8780910609857979,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9263157894736842,0.9103448275862068,0.9428571428571428,0.8723404255319149,0.8817204301075269,0.8631578947368421,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,18050,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,3,4,0.8845698496407717,0.8761308759704138,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9219858156028368,0.9154929577464788,0.9285714285714286,0.8923076923076924,0.87,0.9157894736842104,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18050,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,3,5,0.8836988888308123,0.8590197083618136,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.928813559322034,0.8838709677419355,0.9785714285714284,0.8900523560209425,0.8854166666666666,0.8947368421052632,0.7792207792207793,0.9090909090909092,0.6818181818181818,0.9367088607594936,1.0,0.8809523809523809,18050,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,1,0.8591396503250747,0.8587614870509608,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9077490774907748,0.9389312977099236,0.8785714285714286,0.88,0.8380952380952381,0.9263157894736842,0.7916666666666666,0.7450980392156863,0.8444444444444444,0.8571428571428571,0.9428571428571428,0.7857142857142857,18050,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,2,0.8951384164077594,0.8848370927318296,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9315068493150684,0.8947368421052632,0.9714285714285714,0.8961748633879781,0.9318181818181818,0.8631578947368421,0.8372093023255814,0.8780487804878049,0.8,0.9156626506024096,0.926829268292683,0.9047619047619048,18050,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,3,0.8819991112800449,0.8763053467000836,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9225352112676056,0.9097222222222222,0.9357142857142856,0.8677248677248677,0.8723404255319149,0.8631578947368421,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,18050,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,4,0.8847038693273888,0.8769767406320679,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.8934010152284264,0.8627450980392157,0.9263157894736842,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18050,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,5,0.8824598098812759,0.8562400318979266,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9225589225589226,0.8726114649681529,0.9785714285714284,0.900523560209424,0.8958333333333334,0.9052631578947368,0.7567567567567568,0.9333333333333332,0.6363636363636364,0.95,1.0,0.9047619047619048,18050,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,3,1,0.8682881322676042,0.866499582289056,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9084249084249084,0.9323308270676692,0.8857142857142857,0.8844221105527639,0.8461538461538461,0.9263157894736842,0.8085106382978723,0.7755102040816326,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,18050,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,3,2,0.9029512053631834,0.8910401002506266,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9419795221843004,0.9019607843137256,0.9857142857142858,0.907103825136612,0.9431818181818182,0.8736842105263158,0.8470588235294118,0.9,0.8,0.9156626506024096,0.926829268292683,0.9047619047619048,18050,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,3,3,0.872302723157831,0.8684106098579784,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9192982456140352,0.903448275862069,0.9357142857142856,0.8494623655913979,0.8681318681318682,0.8315789473684211,0.7692307692307693,0.7608695652173914,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,18050,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,3,4,0.8830791973489622,0.8761308759704138,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9252669039145908,0.9219858156028368,0.9285714285714286,0.8923076923076924,0.87,0.9157894736842104,0.7764705882352941,0.825,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18050,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,3,5,0.8683966020408392,0.8432387787650946,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.915824915824916,0.8662420382165605,0.9714285714285714,0.8842105263157894,0.8842105263157894,0.8842105263157894,0.7368421052631579,0.875,0.6363636363636364,0.9367088607594936,1.0,0.8809523809523809,18050,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,4,1,0.8777908223170743,0.8766708437761068,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9003690036900369,0.931297709923664,0.8714285714285714,0.8855721393034826,0.839622641509434,0.936842105263158,0.8421052631578947,0.8,0.8888888888888888,0.8831168831168831,0.9714285714285714,0.8095238095238095,18051,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,4,2,0.8957747880428293,0.885233918128655,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9347079037800688,0.9006622516556292,0.9714285714285714,0.8864864864864865,0.9111111111111112,0.8631578947368421,0.8333333333333334,0.8974358974358975,0.7777777777777778,0.9285714285714286,0.9285714285714286,0.9285714285714286,18051,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,4,3,0.8842091970365936,0.8817042606516291,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9230769230769232,0.9041095890410958,0.9428571428571428,0.8586956521739131,0.8876404494382022,0.8315789473684211,0.7912087912087912,0.782608695652174,0.8,0.963855421686747,0.975609756097561,0.9523809523809524,18051,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,4,4,0.8803800839756846,0.8725594473989853,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9142857142857144,0.9142857142857144,0.9142857142857144,0.883248730964467,0.8529411764705882,0.9157894736842104,0.7857142857142857,0.8461538461538461,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18051,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,4,5,0.8768073268073269,0.8540271132376396,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9256756756756755,0.8782051282051282,0.9785714285714284,0.8783068783068783,0.8829787234042553,0.8736842105263158,0.7532467532467533,0.8787878787878788,0.6590909090909091,0.95,1.0,0.9047619047619048,18051,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,1,0.8668543956043956,0.8623329156223893,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9157509157509156,0.9398496240601504,0.8928571428571429,0.88,0.8380952380952381,0.9263157894736842,0.7916666666666666,0.7450980392156863,0.8444444444444444,0.88,1.0,0.7857142857142857,18051,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,2,0.9021221937095768,0.8903926482873852,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9347079037800688,0.9006622516556292,0.9714285714285714,0.8864864864864865,0.9111111111111112,0.8631578947368421,0.8604651162790697,0.902439024390244,0.8222222222222222,0.926829268292683,0.95,0.9047619047619048,18051,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,3,0.8792322657882611,0.8752088554720134,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9154929577464788,0.9027777777777778,0.9285714285714286,0.851063829787234,0.8602150537634409,0.8421052631578947,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.963855421686747,0.975609756097561,0.9523809523809524,18051,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,4,0.8814957973580861,0.8752850113087598,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9290780141843972,0.9225352112676056,0.9357142857142856,0.8911917098445595,0.8775510204081632,0.9052631578947368,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18051,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,4,5,0.8693811003937587,0.8462890179995444,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.918918918918919,0.8717948717948718,0.9714285714285714,0.8783068783068783,0.8829787234042553,0.8736842105263158,0.7435897435897436,0.8529411764705882,0.6590909090909091,0.9367088607594936,1.0,0.8809523809523809,18051,mar,KNN,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,4,1,0.8661285320941465,0.8617794486215539,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9130434782608696,0.9264705882352942,0.9,0.8673469387755102,0.8415841584158416,0.8947368421052632,0.8041237113402062,0.75,0.8666666666666667,0.88,1.0,0.7857142857142857,18051,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,4,2,0.8957802398472282,0.8839912280701755,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9351535836177476,0.8954248366013072,0.9785714285714284,0.8852459016393442,0.9204545454545454,0.8526315789473684,0.8470588235294118,0.9,0.8,0.9156626506024096,0.926829268292683,0.9047619047619048,18051,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,4,3,0.8858421802660558,0.8825501253132833,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9192982456140352,0.903448275862069,0.9357142857142856,0.8602150537634409,0.8791208791208791,0.8421052631578947,0.8,0.8,0.8,0.963855421686747,0.975609756097561,0.9523809523809524,18051,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,4,4,0.8814957973580861,0.8752850113087598,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9290780141843972,0.9225352112676056,0.9357142857142856,0.8911917098445595,0.8775510204081632,0.9052631578947368,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.9382716049382716,0.95,0.926829268292683,18051,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,MissForest,EnsembleSoft,0.05,4,5,0.8767813297098859,0.8546024151287309,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9220338983050848,0.8774193548387097,0.9714285714285714,0.8888888888888888,0.8936170212765957,0.8842105263157894,0.759493670886076,0.8571428571428571,0.6818181818181818,0.9367088607594936,1.0,0.8809523809523809,18051,mar,MissForest,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,5,1,0.8673875418035596,0.8655597326649958,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9037037037037036,0.9384615384615383,0.8714285714285714,0.8768472906403941,0.8240740740740741,0.936842105263158,0.8172043010752689,0.7916666666666666,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,18052,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,5,2,0.8983356227452126,0.8870718462823726,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9347079037800688,0.9006622516556292,0.9714285714285714,0.9021739130434784,0.9325842696629212,0.8736842105263158,0.8314606741573034,0.8409090909090909,0.8222222222222222,0.925,0.9736842105263158,0.8809523809523809,18052,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
classification,SimpleMean,EnsembleSoft,0.05,5,3,0.8654559674167517,0.858688387635756,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9230769230769232,0.9041095890410958,0.9428571428571428,0.8449197860962567,0.8586956521739131,0.8315789473684211,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.9382716049382716,0.9743589743589745,0.9047619047619048,18052,mar,Mean,imputer_within_cv,metabric_full_mar_20260725_062517
