imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,LogReg,Her2,recall,0.7854545454545455,0.042409809954893234,5,mcar
OriginalRFECA,0.1,LogReg,Basal,f1,0.9147678173627011,0.03978690218375596,5,mcar
OriginalRFECA,0.1,LogReg,Basal,precision,0.9315994446289697,0.045175982227910465,5,mcar
OriginalRFECA,0.1,LogReg,Basal,recall,0.8994192799070847,0.046117731794003955,5,mcar
OriginalRFECA,0.1,RF,LumA,f1,0.9135782259411009,0.016158168225996673,5,mcar
OriginalRFECA,0.1,RF,LumA,precision,0.8921242007101448,0.025116271215351725,5,mcar
OriginalRFECA,0.1,RF,LumA,recall,0.9371428571428572,0.032498037617363765,5,mcar
OriginalRFECA,0.1,RF,LumB,f1,0.8711144909893754,0.03317696257683298,5,mcar
OriginalRFECA,0.1,RF,LumB,precision,0.8558703047009104,0.04629355519445661,5,mcar
OriginalRFECA,0.1,RF,LumB,recall,0.8884210526315789,0.04117390992759567,5,mcar
OriginalRFECA,0.1,RF,Her2,f1,0.7788238476626418,0.04118431708495341,5,mcar
OriginalRFECA,0.1,RF,Her2,precision,0.8402102799161622,0.034210712238959044,5,mcar
OriginalRFECA,0.1,RF,Her2,recall,0.7318181818181818,0.08758659189911427,5,mcar
OriginalRFECA,0.1,RF,Basal,f1,0.9097872479307079,0.030209383648084735,5,mcar
OriginalRFECA,0.1,RF,Basal,precision,0.9790823211875843,0.02197907891349844,5,mcar
OriginalRFECA,0.1,RF,Basal,recall,0.8519163763066201,0.05877908676223072,5,mcar
OriginalRFECA,0.1,GB,LumA,f1,0.9112157747868681,0.01399274651553873,5,mcar
OriginalRFECA,0.1,GB,LumA,precision,0.8972089706638287,0.017654512770963374,5,mcar
OriginalRFECA,0.1,GB,LumA,recall,0.927142857142857,0.04207621850006611,5,mcar
OriginalRFECA,0.1,GB,LumB,f1,0.8600514401275822,0.020343881618165166,5,mcar
OriginalRFECA,0.1,GB,LumB,precision,0.850113849151564,0.040064099267606526,5,mcar
OriginalRFECA,0.1,GB,LumB,recall,0.8715789473684211,0.025131234497501712,5,mcar
OriginalRFECA,0.1,GB,Her2,f1,0.7797637485273349,0.03199472343412505,5,mcar
OriginalRFECA,0.1,GB,Her2,precision,0.8124062194144376,0.047096592616498276,5,mcar
OriginalRFECA,0.1,GB,Her2,recall,0.754040404040404,0.06365439859878791,5,mcar
OriginalRFECA,0.1,GB,Basal,f1,0.9037157963987232,0.037041134073722524,5,mcar
OriginalRFECA,0.1,GB,Basal,precision,0.9580158730158731,0.03823799310771972,5,mcar
OriginalRFECA,0.1,GB,Basal,recall,0.8564459930313587,0.050531658454010184,5,mcar
