gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
NUF2,ok,48,24,NDC80|UBE2T|CCNB1|CEP55|ANLN|UBE2C|MELK|EXO1|PTTG1|KIF2C|BIRC5|TYMS|CDC20|MLPH|MKI67|CCNE1|RRM2|MIA|MYBL2|TMEM45B|CDH3|KRT14|ORC6|KRT17,1948.4713107999996,49
CDH3,ok,49,24,KRT17|EGFR|KRT5|MLPH|CCNE1|BCL2|MIA|KIF2C|ANLN|MELK|EXO1|ACTR3B|UBE2C|BIRC5|PTTG1|CENPF|NDC80|GRB7|BAG1|NUF2|CDC6|MMP11|CCNB1|TMEM45B,1435.0569744999812,49
CENPF,ok,49,24,EXO1|UBE2C|CEP55|KIF2C|CDC20|PTTG1|MKI67|MELK|UBE2T|CCNB1|ANLN|NUF2|TYMS|MLPH|BCL2|FOXC1|RRM2|GRB7|EGFR|BLVRA|ERBB2|MYBL2|TMEM45B|MDM2,1778.415601899993,49
CEP55,ok,46,23,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|UBE2T|MKI67|NDC80|CCNB1|MLPH|NUF2|BCL2|CDC6|FOXC1|CXXC5|MYBL2|KRT5|KRT14|TMEM45B|ORC6,2068.5900637999875,49
CXXC5,ok,48,24,ESR1|MLPH|FOXC1|EGFR|MAPT|ACTR3B|PHGDH|CCNE1|ANLN|MIA|NDC80|EXO1|KIF2C|GPR160|CEP55|CDC20|TYMS|UBE2T|BLVRA|PTTG1|UBE2C|TMEM45B|CCNB1|MYBL2,1794.0981568999996,49
EGFR,ok,49,24,ESR1|CDH3|FOXA1|KRT5|FOXC1|BCL2|SFRP1|CCNE1|PHGDH|ANLN|CDC20|KIF2C|MIA|EXO1|BIRC5|NDC80|MKI67|PTTG1|KRT14|BLVRA|NUF2|CCNB1|CDC6|ORC6,2159.209386600007,49
ERBB2,ok,49,24,GRB7|FGFR4|CDC6|MYC|FOXA1|MIA|NAT1|ACTR3B|TYMS|MAPT|CCNE1|EXO1|NDC80|CENPF|CDC20|BLVRA|GPR160|KIF2C|RRM2|CEP55|MKI67|UBE2T|PTTG1|ANLN,1640.7087982999801,49
ESR1,ok,41,20,BCL2|FOXA1|SLC39A6|MLPH|MAPT|EGFR|CXXC5|MELK|KIF2C|SFRP1|PGR|UBE2C|PTTG1|GRB7|FGFR4|MKI67|RRM2|UBE2T|NUF2|BLVRA,1262.2823814000003,49
EXO1,ok,44,22,CEP55|MELK|KIF2C|UBE2C|PTTG1|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|FOXA1|BCL2|NUF2|CDH3|CDC6|EGFR|MIA|ORC6|BAG1,1908.9983565000002,49
FGFR4,ok,49,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|EXO1|UBE2C|CEP55|MELK|MKI67|CENPF|PTTG1|CCNB1|UBE2T|BAG1|BLVRA|MDM2|NDC80|MYBL2|FOXA1|MLPH|GPR160,1455.8407201000082,49
FOXA1,ok,43,21,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|NDC80|ANLN|EXO1|CEP55|UBE2C|BCL2|PTTG1|MKI67|UBE2T|KRT14|RRM2|ERBB2|BAG1,1740.9229892000149,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|CXXC5|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|PGR|CEP55|NDC80|CENPF|NUF2|BAG1|UBE2T|RRM2|ORC6|MDM2|FGFR4|CCNB1,1381.5750621999905,49
GPR160,ok,48,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|ACTR3B|BIRC5|EGFR|MKI67|BLVRA|CEP55|MELK|ANLN|CXXC5|MYC|BCL2|PGR|ORC6|CCNB1|UBE2T|CDC6|MDM2|MMP11|MYBL2,1503.8820187999809,49
GRB7,ok,37,18,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CDC20|CCNE1|CENPF|KIF2C|ANLN|UBE2T|PTTG1|MKI67|BIRC5|MDM2|MYC|NDC80,1499.4683481999964,49
KIF2C,ok,41,20,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MELK|MKI67|NDC80|UBE2T|CCNB1|PHGDH|NUF2|BCL2|RRM2|PGR|MIA|CDC6|CXXC5|ORC6,1890.8588220000092,49
NDC80,ok,48,24,ANLN|CEP55|PTTG1|CCNB1|NUF2|UBE2C|UBE2T|KIF2C|TYMS|EXO1|CDC20|MLPH|CCNE1|FOXA1|MKI67|RRM2|CXXC5|CDH3|MYC|MMP11|MYBL2|KRT17|KRT14|MDM2,2066.1212266999937,49
KRT14,ok,48,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|CCNB1|ACTR3B|GPR160|UBE2T|BIRC5|MKI67|CEP55|CDC6|MYBL2|NUF2|KIF2C|NDC80|BAG1|ANLN|ORC6,1700.6675181000028,49
KRT17,ok,6,3,KRT5|KRT14|CDH3,1561.8252974999778,49
KRT5,ok,42,21,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|EGFR|ACTR3B|PHGDH|BLVRA|SLC39A6|BCL2|ANLN|NDC80|EXO1|CEP55|MDM2|MKI67|PTTG1|CENPF,1904.6930310000025,49
MAPT,ok,49,24,ESR1|NAT1|MLPH|PGR|EXO1|KIF2C|CXXC5|UBE2C|NDC80|MKI67|UBE2T|CENPF|GRB7|RRM2|TYMS|CCNB1|ERBB2|BAG1|BLVRA|MDM2|MYBL2|MYC|TMEM45B|ORC6,1197.8471846000175,49
MDM2,ok,36,18,SLC39A6|SFRP1|KRT5|RRM2|TYMS|CDH3|MLPH|FOXC1|FOXA1|GRB7|MIA|CCNB1|PTTG1|CDC6|MMP11|NDC80|UBE2T|MYBL2,2471.5811749999993,49
MELK,ok,49,24,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|FOXA1|ESR1|BCL2|EGFR|FOXC1|GPR160|CDC6|MYC|FGFR4|TMEM45B|ORC6|BAG1|MDM2,1791.0254785999714,49
MIA,ok,49,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CXXC5|CCNE1|EGFR|ANLN|BLVRA|NDC80|TYMS|BIRC5|CEP55|EXO1|NUF2|ERBB2|PTTG1|MKI67|MMP11|MYBL2|GRB7|ORC6|CDC6,1877.6625849999837,49
MKI67,ok,47,23,CEP55|KIF2C|EXO1|CENPF|BIRC5|MELK|PTTG1|UBE2T|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|BCL2|RRM2|ORC6|FGFR4|MIA|KRT5|MYBL2|MYC|KRT17,1895.7825451000244,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|NDC80|CXXC5|CEP55|KIF2C|GPR160|EXO1|CDC20|KRT5|EGFR|PTTG1|SLC39A6|UBE2T|MKI67|MYC|CENPF|TMEM45B|KRT14|BAG1|MYBL2|MDM2|ORC6,1374.1599337999942,49
MMP11,ok,42,21,SFRP1|BAG1|NUF2|MIA|CXXC5|NDC80|ERBB2|BCL2|GRB7|MKI67|MDM2|CDH3|MLPH|KIF2C|TYMS|RRM2|CCNE1|GPR160|MYBL2|ANLN|MELK,980.4291061999975,49
MYBL2,ok,23,11,NUF2|UBE2C|CEP55|CCNB1|RRM2|ANLN|MIA|KRT14|PTTG1|EXO1|CENPF,1945.9614306000003,49
MYC,ok,49,24,TYMS|ACTR3B|TMEM45B|SFRP1|FOXC1|RRM2|MELK|GPR160|MIA|CXXC5|UBE2T|ERBB2|NDC80|NAT1|FGFR4|ORC6|CCNE1|GRB7|MAPT|MKI67|PHGDH|CENPF|CDC6|BCL2,1188.5470464999962,49
NAT1,ok,44,22,ESR1|SLC39A6|CDC20|MAPT|UBE2C|BIRC5|CEP55|PGR|MELK|EXO1|GPR160|GRB7|CENPF|FGFR4|CXXC5|UBE2T|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B,1030.7198417000182,49
ORC6,ok,47,23,CDC20|SLC39A6|MKI67|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|CCNE1|EXO1|PGR|CEP55|BAG1|UBE2T|KRT5|NUF2|PTTG1|MELK|MYBL2|MDM2|MLPH|BCL2|ESR1,1588.7796486000007,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|UBE2C|CDC20|CEP55|EXO1|PTTG1|FGFR4|ANLN|MKI67|NDC80|RRM2|BLVRA|ERBB2|GPR160|KRT5|MIA|CDC6|ORC6|MYBL2|MDM2|MYC|TMEM45B,1245.465966799995,49
PHGDH,ok,49,24,EXO1|FOXA1|KIF2C|BCL2|MLPH|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|CENPF|NDC80|RRM2|GPR160|KRT17|BAG1|CCNB1|MDM2|MMP11|TMEM45B|MYBL2|MYC,1038.4569322000025,49
PTTG1,ok,48,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|ACTR3B|GRB7|CXXC5|TMEM45B|MDM2|MYBL2|ORC6|ERBB2,1571.712898800004,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|CDC6|EGFR|ACTR3B|TMEM45B|FOXA1|MDM2|ORC6|MYBL2|SLC39A6|BAG1|GPR160|BLVRA,1475.3977140000206,49
SFRP1,ok,42,21,KRT5|FOXC1|KRT14|MIA|FOXA1|EGFR|ESR1|GPR160|MYC|BLVRA|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|BAG1|CDC20|CEP55|MYBL2|UBE2C,1223.1292985999899,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CDC20|MLPH|EGFR|FGFR4|MELK|CEP55|BAG1|PTTG1|BLVRA|ACTR3B|KRT5|TMEM45B|MDM2|ORC6|ERBB2|CCNB1|UBE2T|MYC|MYBL2|RRM2|TYMS,971.9879775000154,49
TMEM45B,ok,44,22,MYC|GRB7|MLPH|UBE2T|SLC39A6|ORC6|FOXA1|RRM2|NDC80|NUF2|MELK|KRT5|ANLN|UBE2C|CEP55|MKI67|CXXC5|ESR1|CCNB1|CDC20|CDH3|MDM2,1253.6730844999838,49
TYMS,ok,46,23,MELK|PTTG1|UBE2T|NDC80|UBE2C|CEP55|ANLN|EXO1|RRM2|MLPH|MKI67|CCNB1|CCNE1|NUF2|CENPF|MYC|MIA|CXXC5|BCL2|ERBB2|MDM2|MYBL2|SLC39A6,1074.1105876000074,49
UBE2C,ok,48,24,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|MAPT|BCL2|ESR1|ORC6|MYBL2|TMEM45B|CXXC5|ERBB2,1212.519217299996,49
UBE2T,ok,45,22,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|CXXC5|TMEM45B|PGR|GPR160|MYBL2|ORC6,1054.8699067999842,49
