cohort,mechanism,missing_rate,metric,higher_is_better,method_a,method_b,mean_a,mean_b,delta_a_minus_b,wilcoxon_stat,p_value,rank_biserial_r,n_pairs,note,p_holm
metabric,mcar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7433308152272196,0.7360615266759072,0.0072692885513123695,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.3,rmse,False,RFECA_SVR(k=5),MissForest,0.7433308152272196,0.6532032377531888,0.09012757747403077,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.3,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7293349315575418,0.7360615266759072,-0.006726595118365375,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,rmse,False,RFECA_SVR(k=10),MissForest,0.7293349315575418,0.6532032377531888,0.07613169380435303,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.3,rmse,False,RFECA_SVR(k=20),MissForest,0.7360615266759072,0.6532032377531888,0.0828582889227184,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9985714920820682,0.9994371221355808,-0.0008656300535125894,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9985714920820682,0.9993813614743445,-0.0008098693922763411,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9985714920820682,0.9994263158697695,-0.0008548237877012976,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9985714920820682,0.9994486358123824,-0.0008771437303142227,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,SimpleMean,MissForest,0.9985714920820682,0.9995316108810928,-0.0009601187990245785,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9994371221355808,0.9993813614743445,5.576066123624823e-05,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9994371221355808,0.9994263158697695,1.0806265811291738e-05,13.0,0.16015625,0.5272727272727273,10,,0.3203125
metabric,mcar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9994371221355808,0.9994486358123824,-1.1513676801633288e-05,16.0,0.275390625,-0.4181818181818182,10,,0.3203125
metabric,mcar,0.05,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9994371221355808,0.9995316108810928,-9.448874551198916e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9993813614743445,0.9994263158697695,-4.4954395424956495e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9993813614743445,0.9994486358123824,-6.727433803788152e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9993813614743445,0.9995316108810928,-0.0001502494067482374,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9994263158697695,0.9994486358123824,-2.2319942612925026e-05,3.0,0.009765625,-0.8909090909090909,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9994263158697695,0.9995316108810928,-0.0001052950113232809,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.05,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9994486358123824,0.9995316108810928,-8.297506871035587e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9966124942973279,0.9987166407340518,-0.0021041464367238527,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9966124942973279,0.9985293604097596,-0.0019168661124316921,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9966124942973279,0.9986628614222303,-0.0020503671249023636,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9966124942973279,0.9987456566432924,-0.002133162345964501,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,MissForest,0.9966124942973279,0.9989516647384129,-0.0023391704410850034,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9987166407340518,0.9985293604097596,0.00018728032429216057,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9987166407340518,0.9986628614222303,5.3779311821489095e-05,8.0,0.048828125,0.7090909090909091,10,,0.09765625
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9987166407340518,0.9987456566432924,-2.901590924064834e-05,16.0,0.275390625,-0.4181818181818182,10,,0.275390625
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9987166407340518,0.9989516647384129,-0.00023502400436115067,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9985293604097596,0.9986628614222303,-0.00013350101247067148,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9985293604097596,0.9987456566432924,-0.0002162962335328089,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9985293604097596,0.9989516647384129,-0.00042230432865331125,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9986628614222303,0.9987456566432924,-8.279522106213744e-05,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9986628614222303,0.9989516647384129,-0.00028880331618263977,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9987456566432924,0.9989516647384129,-0.00020600809512050233,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9903330879887285,0.9969743661175772,-0.006641278128848627,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9903330879887285,0.9962548502595416,-0.005921762270813091,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9903330879887285,0.9965909314014978,-0.006257843412769248,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9903330879887285,0.9968489212066768,-0.0065158332179482414,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,MissForest,0.9903330879887285,0.9976544752451604,-0.007321387256431833,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9969743661175772,0.9962548502595416,0.0007195158580355354,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9969743661175772,0.9965909314014978,0.0003834347160793783,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9969743661175772,0.9968489212066768,0.00012544491090038523,5.0,0.01953125,0.8181818181818181,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9969743661175772,0.9976544752451604,-0.0006801091275832061,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9962548502595416,0.9965909314014978,-0.0003360811419561571,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9962548502595416,0.9968489212066768,-0.0005940709471351502,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9962548502595416,0.9976544752451604,-0.0013996249856187415,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9965909314014978,0.9968489212066768,-0.00025798980517899306,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9965909314014978,0.9976544752451604,-0.0010635438436625844,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9968489212066768,0.9976544752451604,-0.0008055540384835913,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9795621827478052,0.9945285305584186,-0.014966347810613456,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9795621827478052,0.9930525068504293,-0.013490324102624185,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9795621827478052,0.9936388041852793,-0.014076621437474124,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9795621827478052,0.9941441473759676,-0.014581964628162414,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,MissForest,0.9795621827478052,0.9958367736412237,-0.01627459089341854,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9945285305584186,0.9930525068504293,0.0014760237079892713,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9945285305584186,0.9936388041852793,0.0008897263731393323,0.0,0.001953125,1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9945285305584186,0.9941441473759676,0.0003843831824510424,2.0,0.005859375,0.9272727272727272,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9945285305584186,0.9958367736412237,-0.0013082430828050828,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9930525068504293,0.9936388041852793,-0.000586297334849939,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9930525068504293,0.9941441473759676,-0.0010916405255382289,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9930525068504293,0.9958367736412237,-0.002784266790794354,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9936388041852793,0.9941441473759676,-0.0005053431906882899,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9936388041852793,0.9958367736412237,-0.002197969455944415,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9941441473759676,0.9958367736412237,-0.0016926262652561253,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.9220299644799645,0.9341653399740357,-0.012135375494071177,9.0,0.064453125,-0.6727272727272726,10,,0.7109375
discovery,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.9220299644799645,0.9190361160578551,0.0029938484221094797,18.0,0.65234375,0.19999999999999996,10,,1.0
discovery,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.9220299644799645,0.9268685867272823,-0.004838622247317792,16.0,0.49609375,-0.288888888888889,10,,1.0
discovery,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.9220299644799645,0.9232721252177776,-0.001242160737813025,25.0,0.845703125,-0.09090909090909083,10,,1.0
discovery,mar,0.05,f1_macro,True,SimpleMean,MissForest,0.9220299644799645,0.928858846467542,-0.006828881987577473,16.0,0.275390625,-0.4181818181818182,10,,1.0
discovery,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9341653399740357,0.9190361160578551,0.015129223916180656,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9341653399740357,0.9268685867272823,0.007296753246753385,6.0,0.0546875,0.7333333333333334,10,,0.7109375
discovery,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9341653399740357,0.9232721252177776,0.010893214756258152,6.0,0.0546875,0.7333333333333334,10,,0.7109375
discovery,mar,0.05,f1_macro,True,"KNN(k=5,dist)",MissForest,0.9341653399740357,0.928858846467542,0.0053064935064937035,7.0,0.1484375,0.6111111111111112,10,,1.0
discovery,mar,0.05,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9190361160578551,0.9268685867272823,-0.007832470669427272,1.0,0.0625,-0.9047619047619047,10,,0.7109375
discovery,mar,0.05,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9190361160578551,0.9232721252177776,-0.004236009159922505,18.0,0.375,-0.34545454545454546,10,,1.0
discovery,mar,0.05,f1_macro,True,RFECA_SVR(k=5),MissForest,0.9190361160578551,0.928858846467542,-0.009822730409686953,1.0,0.015625,-0.9444444444444444,10,,0.21875
discovery,mar,0.05,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9268685867272823,0.9232721252177776,0.003596461509504767,19.5,0.75390625,0.11111111111111116,10,,1.0
discovery,mar,0.05,f1_macro,True,RFECA_SVR(k=10),MissForest,0.9268685867272823,0.928858846467542,-0.001990259740259681,16.5,0.515625,-0.24444444444444446,10,,1.0
discovery,mar,0.05,f1_macro,True,RFECA_SVR(k=20),MissForest,0.9232721252177776,0.928858846467542,-0.005586721249764448,16.0,0.271484375,-0.4181818181818182,10,,1.0
discovery,mar,0.1,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.9116729847447239,0.9241778115604202,-0.012504826815696313,14.0,0.193359375,-0.49090909090909096,10,,1.0
discovery,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.9116729847447239,0.919097001307871,-0.007424016563147062,11.0,0.203125,-0.5111111111111111,10,,1.0
discovery,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.9116729847447239,0.9177577077511859,-0.006084723006462012,14.0,0.359375,-0.37777777777777777,10,,1.0
discovery,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.9116729847447239,0.9192542916021177,-0.007581306857393777,20.0,0.4921875,-0.2727272727272727,10,,1.0
discovery,mar,0.1,f1_macro,True,SimpleMean,MissForest,0.9116729847447239,0.9260019545671719,-0.014328969822448023,11.0,0.10546875,-0.6000000000000001,10,,1.0
discovery,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9241778115604202,0.919097001307871,0.0050808102525492504,20.5,0.5078125,0.2727272727272727,10,,1.0
discovery,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9241778115604202,0.9177577077511859,0.006420103809234301,19.0,0.431640625,0.3090909090909091,10,,1.0
discovery,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9241778115604202,0.9192542916021177,0.004923519958302536,16.0,0.49609375,0.28888888888888886,10,,1.0
discovery,mar,0.1,f1_macro,True,"KNN(k=5,dist)",MissForest,0.9241778115604202,0.9260019545671719,-0.0018241430067517106,24.0,0.76953125,-0.1272727272727272,10,,1.0
discovery,mar,0.1,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.919097001307871,0.9177577077511859,0.0013392935566850506,22.0,1.0,-0.022222222222222143,10,,1.0
discovery,mar,0.1,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.919097001307871,0.9192542916021177,-0.0001572902942467147,17.0,0.9453125,-0.05555555555555558,10,,1.0
discovery,mar,0.1,f1_macro,True,RFECA_SVR(k=5),MissForest,0.919097001307871,0.9260019545671719,-0.006904953259300961,14.0,0.359375,-0.37777777777777777,10,,1.0
discovery,mar,0.1,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9177577077511859,0.9192542916021177,-0.0014965838509317653,20.0,0.796875,-0.11111111111111116,10,,1.0
discovery,mar,0.1,f1_macro,True,RFECA_SVR(k=10),MissForest,0.9177577077511859,0.9260019545671719,-0.008244246815986012,11.0,0.203125,-0.5111111111111111,10,,1.0
discovery,mar,0.1,f1_macro,True,RFECA_SVR(k=20),MissForest,0.9192542916021177,0.9260019545671719,-0.006747662965054246,16.0,0.275390625,-0.4181818181818182,10,,1.0
discovery,mar,0.2,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.8978391977587629,0.9283549399875486,-0.030515742228785725,2.0,0.005859375,-0.9272727272727272,10,,0.076171875
discovery,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8978391977587629,0.904445165945166,-0.006605968186403133,20.0,0.4921875,-0.2727272727272727,10,,1.0
discovery,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8978391977587629,0.9092047734873823,-0.011365575728619404,16.0,0.275390625,-0.4181818181818182,10,,1.0
discovery,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8978391977587629,0.8932843813191639,0.004554816439598985,23.0,0.6953125,0.1636363636363637,10,,1.0
discovery,mar,0.2,f1_macro,True,SimpleMean,MissForest,0.8978391977587629,0.926764894525764,-0.028925696767001186,1.0,0.00390625,-0.9636363636363636,10,,0.0546875
discovery,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9283549399875486,0.904445165945166,0.023909774042382592,7.0,0.037109375,0.7454545454545455,10,,0.333984375
discovery,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9283549399875486,0.9092047734873823,0.01915016650016632,6.0,0.02734375,0.7818181818181819,10,,0.30078125
discovery,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9283549399875486,0.8932843813191639,0.03507055866838471,5.0,0.01953125,0.8181818181818181,10,,0.234375
discovery,mar,0.2,f1_macro,True,"KNN(k=5,dist)",MissForest,0.9283549399875486,0.926764894525764,0.0015900454617845394,25.0,0.845703125,0.09090909090909094,10,,1.0
discovery,mar,0.2,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.904445165945166,0.9092047734873823,-0.004759607542216271,25.0,0.845703125,-0.09090909090909083,10,,1.0
discovery,mar,0.2,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.904445165945166,0.8932843813191639,0.011160784626002118,17.0,0.322265625,0.38181818181818183,10,,1.0
discovery,mar,0.2,f1_macro,True,RFECA_SVR(k=5),MissForest,0.904445165945166,0.926764894525764,-0.022319728580598053,6.0,0.0546875,-0.7333333333333334,10,,0.4375
discovery,mar,0.2,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9092047734873823,0.8932843813191639,0.01592039216821839,8.0,0.09765625,0.6444444444444444,10,,0.68359375
discovery,mar,0.2,f1_macro,True,RFECA_SVR(k=10),MissForest,0.9092047734873823,0.926764894525764,-0.017560121038381782,4.0,0.02734375,-0.8222222222222222,10,,0.30078125
discovery,mar,0.2,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8932843813191639,0.926764894525764,-0.03348051320660017,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.8735600879796532,0.8891159432355085,-0.015555855255855233,9.0,0.064453125,-0.6727272727272726,10,,0.837890625
discovery,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8735600879796532,0.8902480753545972,-0.016687987374943924,12.0,0.130859375,-0.5636363636363637,10,,1.0
discovery,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8735600879796532,0.8802132140806054,-0.006653126100952145,23.0,0.6953125,-0.16363636363636358,10,,1.0
discovery,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8735600879796532,0.8738902317489273,-0.00033014376927409383,27.0,1.0,0.018181818181818188,10,,1.0
discovery,mar,0.3,f1_macro,True,SimpleMean,MissForest,0.8735600879796532,0.8960713607648392,-0.022511272785185943,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8891159432355085,0.8902480753545972,-0.0011321321190886913,27.0,1.0,0.018181818181818188,10,,1.0
discovery,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8891159432355085,0.8802132140806054,0.008902729154903088,13.0,0.16015625,0.5272727272727273,10,,1.0
discovery,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8891159432355085,0.8738902317489273,0.01522571148658114,10.0,0.083984375,0.6363636363636364,10,,0.923828125
discovery,mar,0.3,f1_macro,True,"KNN(k=5,dist)",MissForest,0.8891159432355085,0.8960713607648392,-0.00695541752933071,20.0,0.4921875,-0.2727272727272727,10,,1.0
discovery,mar,0.3,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8902480753545972,0.8802132140806054,0.01003486127399178,18.0,0.375,0.34545454545454546,10,,1.0
discovery,mar,0.3,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8902480753545972,0.8738902317489273,0.01635784360566983,10.0,0.083984375,0.6363636363636364,10,,0.923828125
discovery,mar,0.3,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8902480753545972,0.8960713607648392,-0.005823285410242018,21.0,0.556640625,-0.23636363636363633,10,,1.0
discovery,mar,0.3,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8802132140806054,0.8738902317489273,0.006322982331678051,21.0,0.556640625,0.23636363636363633,10,,1.0
discovery,mar,0.3,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8802132140806054,0.8960713607648392,-0.015858146684233798,7.0,0.037109375,-0.7454545454545454,10,,0.51953125
discovery,mar,0.3,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8738902317489273,0.8960713607648392,-0.02218112901591185,9.0,0.064453125,-0.6727272727272726,10,,0.837890625
discovery,mar,0.05,rmse,False,SimpleMean,"KNN(k=5,dist)",3.0330386728537237,2.1041907285185983,0.9288479443351254,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=5),3.0330386728537237,2.100681616263148,0.9323570565905759,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=10),3.0330386728537237,2.2021118067837158,0.830926866070008,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=20),3.0330386728537237,2.4614301454742744,0.5716085273794493,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,SimpleMean,MissForest,3.0330386728537237,1.9185008004476796,1.1145378724060442,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.1041907285185983,2.100681616263148,0.003509112255450475,27.0,1.0,0.018181818181818188,10,,1.0
discovery,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.1041907285185983,2.2021118067837158,-0.09792107826511742,8.0,0.048828125,-0.709090909090909,10,,0.09765625
discovery,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.1041907285185983,2.4614301454742744,-0.35723941695567607,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,"KNN(k=5,dist)",MissForest,2.1041907285185983,1.9185008004476796,0.18568992807091877,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.100681616263148,2.2021118067837158,-0.1014301905205679,4.0,0.013671875,-0.8545454545454545,10,,0.041015625
discovery,mar,0.05,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.100681616263148,2.4614301454742744,-0.36074852921112655,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,RFECA_SVR(k=5),MissForest,2.100681616263148,1.9185008004476796,0.1821808158154683,3.0,0.009765625,0.8909090909090909,10,,0.0390625
discovery,mar,0.05,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),2.2021118067837158,2.4614301454742744,-0.25931833869055865,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,RFECA_SVR(k=10),MissForest,2.2021118067837158,1.9185008004476796,0.2836110063360362,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,rmse,False,RFECA_SVR(k=20),MissForest,2.4614301454742744,1.9185008004476796,0.5429293450265948,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,SimpleMean,"KNN(k=5,dist)",2.9893512602003467,2.1978076836959892,0.7915435765043575,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=5),2.9893512602003467,2.299340362759831,0.6900108974405157,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=10),2.9893512602003467,2.4673704994704417,0.521980760729905,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=20),2.9893512602003467,2.7391707486616017,0.250180511538745,1.0,0.00390625,0.9636363636363636,10,,0.029296875
discovery,mar,0.1,rmse,False,SimpleMean,MissForest,2.9893512602003467,2.018421128757418,0.9709301314429286,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.1978076836959892,2.299340362759831,-0.10153267906384178,9.0,0.064453125,-0.6727272727272726,10,,0.064453125
discovery,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.1978076836959892,2.4673704994704417,-0.2695628157744525,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.1978076836959892,2.7391707486616017,-0.5413630649656125,0.0,0.001953125,-1.0,10,,0.029296875
