imputer,missing_rate,model,subtype,metric,mean,std,n_rows
"KNN(k=5,dist)",0.1,EnsembleSoft,LumB,precision,0.8668288360156997,0.03556230930576125,50
"KNN(k=5,dist)",0.1,EnsembleSoft,LumB,recall,0.8821052631578946,0.02992443419869534,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Her2,f1,0.7844331739553775,0.03420245667507857,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Her2,precision,0.8154802756503519,0.04830378303437575,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Her2,recall,0.7603232323232322,0.06182887877453286,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Basal,f1,0.9232806970365628,0.029795296274172125,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Basal,precision,0.9652339731096055,0.02750363348218594,50
"KNN(k=5,dist)",0.1,EnsembleSoft,Basal,recall,0.8862950058072009,0.0472423587819585,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumA,f1,0.9222973741475508,0.01199819207513175,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumA,precision,0.9062385254499595,0.01990906005208103,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumA,recall,0.9404285714285714,0.0354835109619584,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumB,f1,0.8781324124313741,0.015837754929883544,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumB,precision,0.8761033246794253,0.03165243512076915,50
RFECA_SVR(k=5),0.1,EnsembleSoft,LumB,recall,0.8816842105263158,0.029202372556844162,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Her2,f1,0.7854784192360552,0.04195332439568018,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Her2,precision,0.8162995115874498,0.053179384601002126,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Her2,recall,0.7633434343434342,0.0757192296272868,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,f1,0.9222924732128182,0.03476565130458382,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,precision,0.9667784547591617,0.024275386889469713,50
