mechanism,missing_rate,method,gene,rmse_mean,rmse_std,mae_mean,mae_std,n_reps
mar,0.3,Mean,CDC20,1.2840106890753316,0.02674752810253558,1.0553168281660992,0.018330470161743027,5
mar,0.3,Mean,CDC6,0.2501465228073531,0.026643473157642154,0.1618212946116136,0.007940301784804642,5
mar,0.3,Mean,CDH3,1.3176014381309467,0.043402869438886896,1.063607920466746,0.02835623265575399,5
mar,0.3,Mean,CENPF,0.9107464896741243,0.02225408724257574,0.7360315016005233,0.022986139386442315,5
mar,0.3,Mean,CEP55,0.8070714285078976,0.019122204399138313,0.6582140158172745,0.01869769558559067,5
mar,0.3,Mean,CXXC5,0.8824723469607278,0.027131033477193957,0.6615375645782382,0.020686210812106812,5
mar,0.3,Mean,EGFR,0.9668589693175133,0.06728595341218105,0.5777851331705253,0.01394271585642028,5
mar,0.3,Mean,ERBB2,1.3486252198013708,0.02671575237292706,1.0184467498437173,0.029850548608115927,5
mar,0.3,Mean,ESR1,2.2942527463466726,0.07252356058387101,1.8318426432939687,0.07664425243207111,5
mar,0.3,Mean,EXO1,0.8288461864541983,0.005660961792566462,0.6898423308842355,0.004186820118803569,5
mar,0.3,Mean,FGFR4,1.0576435851811357,0.031313591889668695,0.7839966050477958,0.012986227101504608,5
mar,0.3,Mean,FOXA1,1.9566316945905295,0.05494427446267691,1.1588238291673267,0.028647416028972663,5
mar,0.3,Mean,FOXC1,1.5142712838560242,0.08361518069949551,1.043155252300992,0.04487427412522789,5
mar,0.3,Mean,GPR160,0.8796874761565775,0.029273579166132893,0.6733899437127311,0.025472796055372175,5
mar,0.3,Mean,GRB7,1.212279508810569,0.05277305534297278,0.8757601893001052,0.019494077684785085,5
mar,0.3,Mean,KIF2C,0.8308823328089684,0.012289705368083648,0.6896025063113786,0.01079965069956749,5
mar,0.3,Mean,KRT14,1.307563051897338,0.04674706622905262,1.0291414986741305,0.026129499484563265,5
mar,0.3,Mean,KRT17,1.718571649238923,0.030529042906271987,1.403709540911088,0.02950778297202034,5
mar,0.3,Mean,KRT5,1.207618854873506,0.028747380671424676,0.8542799060118675,0.01175041954540064,5
mar,0.3,Mean,MAPT,1.5964040110606519,0.015069861941224038,1.358729893282882,0.01337252111856228,5
mar,0.3,Mean,MDM2,0.23024648569754133,0.013743821533021831,0.1636695680389965,0.005422868542853779,5
mar,0.3,Mean,MELK,1.0457697592333015,0.009095622885697551,0.8478170137157524,0.012782656653281781,5
mar,0.3,Mean,MIA,0.75379247799514,0.025494452498864933,0.4437756013064885,0.012496944755674783,5
mar,0.3,Mean,MKI67,0.37533667668614557,0.014744922147903001,0.2939928232447634,0.009934946296460422,5
mar,0.3,Mean,MLPH,1.8279429244080405,0.04981249851602904,1.1895474866777376,0.04507265723344187,5
mar,0.3,Mean,MMP11,1.4099306482428289,0.04889836687755227,1.1272818610700095,0.04340124814715902,5
mar,0.3,Mean,MYBL2,0.17452758414414685,0.003934561767734543,0.13483676546425669,0.0027427598723005473,5
mar,0.3,Mean,MYC,1.09954856399889,0.027504329789327004,0.8836381149269845,0.021336803766329848,5
mar,0.3,Mean,NAT1,2.003939988618247,0.022878213597193456,1.7872727228354635,0.02675845508909501,5
mar,0.3,Mean,NDC80,0.5246595456156417,0.012699871434589434,0.39965222306796006,0.007211748984678391,5
mar,0.3,Mean,NUF2,0.4427855055335327,0.017271145804792064,0.34327014888208274,0.008188939070559592,5
mar,0.3,Mean,ORC6,0.43271317206759613,0.013409120862597936,0.3640493645027433,0.011907532177699267,5
mar,0.3,Mean,PGR,1.039016784602058,0.01615208550754613,0.8795873221563488,0.012133056800045765,5
mar,0.3,Mean,PHGDH,1.4068619552227322,0.03790733345246084,1.128440976517167,0.03977929067834862,5
mar,0.3,Mean,PTTG1,1.0191795343575198,0.03214891795744583,0.8391465083786288,0.0295631456111649,5
mar,0.3,Mean,RRM2,0.5021375887457513,0.012825172920714584,0.4033128976472007,0.008363548699521125,5
mar,0.3,Mean,SFRP1,1.681207315847741,0.03180395287546118,1.3442883916309345,0.02289838086781794,5
mar,0.3,Mean,SLC39A6,1.6555412912091445,0.0339743287137047,1.405528203212801,0.0360918385646893,5
mar,0.3,Mean,TMEM45B,0.6241489173155272,0.028504063354023498,0.4786440842675891,0.012813085185835831,5
mar,0.3,Mean,TYMS,0.953509876309736,0.022882527754186286,0.7628229929451594,0.017315032258622885,5
mar,0.3,Mean,UBE2C,1.309853408478043,0.01393096741436681,1.0869595218698076,0.014232540354565703,5
mar,0.3,Mean,UBE2T,0.85686297787118,0.019496112347383958,0.7003889039243026,0.01135568266590391,5
mar,0.3,MissForest,ACTR3B,0.5376311543918584,0.026352314693590354,0.34572714190124676,0.011387935995189826,5
mar,0.3,MissForest,ANLN,0.33343901985427526,0.008112134068207487,0.2435565474135312,0.00855301227623105,5
mar,0.3,MissForest,BAG1,0.3351855890610025,0.015262661681734749,0.23905260149827803,0.006380599977767729,5
mar,0.3,MissForest,BCL2,0.746524192106556,0.029810439396653145,0.5867720647646179,0.01522750535290659,5
mar,0.3,MissForest,BIRC5,0.5675070432807505,0.008116667643186266,0.4072455015742345,0.010694721863033173,5
mar,0.3,MissForest,BLVRA,0.6889503615187211,0.022330816711711696,0.531043360298281,0.014490722652692072,5
mar,0.3,MissForest,CCNB1,0.40536677904235685,0.003177097108046098,0.3059930515842571,0.005016377286759717,5
mar,0.3,MissForest,CCNE1,0.5063930420282816,0.015957625369270534,0.3430945362075054,0.01336547538792498,5
mar,0.3,MissForest,CDC20,0.511093825473455,0.014786397914416518,0.37524086308922444,0.009811764346885887,5
mar,0.3,MissForest,CDC6,0.22071253073312208,0.025301721405485762,0.14870003970769272,0.008357292134727377,5
mar,0.3,MissForest,CDH3,0.8692822670379006,0.026828475923790885,0.6619960256888244,0.02212739111303809,5
mar,0.3,MissForest,CENPF,0.5029467630012429,0.016078408806255145,0.3761424618080544,0.008171787498359681,5
mar,0.3,MissForest,CEP55,0.3393208596527776,0.009720341569687116,0.2519763250809575,0.009656704011847457,5
mar,0.3,MissForest,CXXC5,0.6601760012797618,0.013278169167113482,0.49991042954444725,0.010551805640578652,5
mar,0.3,MissForest,EGFR,0.7652603050350134,0.0516980121509565,0.36997183496230035,0.023706258412439236,5
mar,0.3,MissForest,ERBB2,0.8821810631613103,0.05410440866306536,0.5797431067943214,0.02297801638319541,5
mar,0.3,MissForest,ESR1,1.0069569036174277,0.03525288996602459,0.7501305981031328,0.025187708274978737,5
mar,0.3,MissForest,EXO1,0.35559836932804006,0.004034696408381163,0.26651244516741435,0.006781481267529819,5
mar,0.3,MissForest,FGFR4,0.8807766074920014,0.029326628933689064,0.6237080820041074,0.02068957811676607,5
mar,0.3,MissForest,FOXA1,0.7295378192663142,0.02447574703346631,0.4362354208360696,0.017359320828907978,5
mar,0.3,MissForest,FOXC1,0.8723397512043609,0.046030240509133506,0.5882800765551659,0.026242738693767774,5
mar,0.3,MissForest,GPR160,0.6292050688121549,0.022157749170879447,0.48763935627938404,0.015697683097055434,5
mar,0.3,MissForest,GRB7,0.7852641649014875,0.06775706482163661,0.4801265890990757,0.0346310276976794,5
mar,0.3,MissForest,KIF2C,0.31516027571316824,0.014736667707159732,0.2294320584621131,0.011939745648388041,5
mar,0.3,MissForest,KRT14,0.8263673209835769,0.053127372836830646,0.5022932357284039,0.0188957176399359,5
mar,0.3,MissForest,KRT17,0.9133856311043953,0.02413175731598932,0.638422834552247,0.014318048555208159,5
mar,0.3,MissForest,KRT5,0.7228387266885701,0.02921365249612332,0.40139168811901393,0.010324506595648491,5
mar,0.3,MissForest,MAPT,1.1204519914305056,0.02232337576063668,0.8630405984969174,0.017847286037535395,5
mar,0.3,MissForest,MDM2,0.2233589957835897,0.010996536773426173,0.1593404810144414,0.006748565955479427,5
mar,0.3,MissForest,MELK,0.43883492022433723,0.014890299913470755,0.3188642696838754,0.010784841028526396,5
mar,0.3,MissForest,MIA,0.5612491543615945,0.03077923824367064,0.32216184549443727,0.017272311272161358,5
mar,0.3,MissForest,MKI67,0.2471851704812305,0.009886569755117702,0.18022407119678982,0.00612806868734076,5
mar,0.3,MissForest,MLPH,0.8042698396112143,0.03547094716777813,0.5706614730528262,0.033165462277862774,5
mar,0.3,MissForest,MMP11,1.303005251796454,0.04512224696685356,1.0283759721143224,0.04225149731779764,5
mar,0.3,MissForest,MYBL2,0.1798656332353902,0.003353768962070815,0.13982724775776634,0.0026200422553753528,5
mar,0.3,MissForest,MYC,0.904939894447985,0.02571001065257989,0.7158435416097146,0.019263983476196938,5
mar,0.3,MissForest,NAT1,1.2805376080289752,0.02375211762768522,0.9724663089220178,0.024066903184821294,5
mar,0.3,MissForest,NDC80,0.28342668055619014,0.009760308078307911,0.21048983138146857,0.006249288912392496,5
mar,0.3,MissForest,NUF2,0.3121152995468821,0.026386464437087417,0.22507160101476034,0.012591175491097872,5
mar,0.3,MissForest,ORC6,0.40582798063458825,0.011335605323670369,0.3341651044830492,0.006848494368290964,5
mar,0.3,MissForest,PGR,0.8760586314579749,0.0216843682279463,0.6511270754516296,0.02104763583454918,5
mar,0.3,MissForest,PHGDH,1.0174731558129202,0.01284785749518739,0.7938296691061739,0.01196035821665121,5
mar,0.3,MissForest,PTTG1,0.44547501539394563,0.019782766248571077,0.3462607506221568,0.014405981365527828,5
mar,0.3,MissForest,RRM2,0.37117223504799784,0.011548819413588306,0.2802803740594345,0.007898555036767202,5
mar,0.3,MissForest,SFRP1,1.0650076519667895,0.05834586713626705,0.7506733351548599,0.031163349849840483,5
mar,0.3,MissForest,SLC39A6,1.0584566853623465,0.041044487133355,0.8249707754693688,0.024123457211928424,5
mar,0.3,MissForest,TMEM45B,0.5272229109367446,0.01280875935376043,0.3899621177155546,0.00926151508129821,5
mar,0.3,MissForest,TYMS,0.5679276227705538,0.015477028800784946,0.43549358378230185,0.013532724889794854,5
mar,0.3,MissForest,UBE2C,0.49990885617332603,0.01950993026867298,0.3810938966461526,0.013216975832924483,5
mar,0.3,MissForest,UBE2T,0.4651520882775951,0.017115844715137288,0.3568664286909562,0.012318307810821608,5
mcar,0.05,KNN,ACTR3B,0.6010454059906786,0.09914862778061957,0.3736838049397476,0.05178648433206753,5
mcar,0.05,KNN,ANLN,0.32112843618863174,0.0296465413036125,0.2451031646311892,0.013924927991020523,5
mcar,0.05,KNN,BAG1,0.3301365991294154,0.06513266873150017,0.23415982820683584,0.026574627712383298,5
mcar,0.05,KNN,BCL2,0.6646238379811733,0.0195668452602446,0.5251013157559371,0.012909901622046707,5
mcar,0.05,KNN,BIRC5,0.5421779982180042,0.04713625944914851,0.4001896869976628,0.04037247347881782,5
mcar,0.05,KNN,BLVRA,0.6735284309982748,0.0618461267597101,0.5114255523210562,0.046960865728137555,5
mcar,0.05,KNN,CCNB1,0.46566425395667166,0.05485505243482506,0.34739230182729774,0.037621619551779166,5
mcar,0.05,KNN,CCNE1,0.5453269149399327,0.10906060232582888,0.3716221127724743,0.05128350059791328,5
mcar,0.05,KNN,CDC20,0.4929252302144306,0.024090055703466836,0.3854584914283395,0.016733992234005114,5
mcar,0.05,KNN,CDC6,0.19776288145362858,0.03399034743205716,0.14782938738409074,0.01888892873263967,5
mcar,0.05,KNN,CDH3,0.822131551562307,0.09521031427393283,0.6568439038043151,0.060021619559815886,5
mcar,0.05,KNN,CENPF,0.5166354810384954,0.025978197749813726,0.3891863612857002,0.012527984388176103,5
mcar,0.05,KNN,CEP55,0.3698328998265756,0.016762970945873305,0.2878404351398418,0.015096280170431855,5
mcar,0.05,KNN,CXXC5,0.5920143972608072,0.048503194383560995,0.46784129300640726,0.049436328130084715,5
mcar,0.05,KNN,EGFR,0.6248997231335378,0.2575427407336734,0.32009965507126337,0.045914527541365296,5
mcar,0.05,KNN,ERBB2,0.7047102299847487,0.06508517109501719,0.5094557705174021,0.061665001527849934,5
mcar,0.05,KNN,ESR1,0.9990098955765117,0.09317250914099803,0.7684305826306659,0.044444560564234924,5
mcar,0.05,KNN,EXO1,0.3743931541234816,0.02715728942641709,0.29523601948127215,0.017133956621301683,5
mcar,0.05,KNN,FGFR4,0.8653507139486857,0.09890556332169975,0.592076512069164,0.046960084365574035,5
mcar,0.05,KNN,FOXA1,0.543501315657012,0.1320202221072944,0.38753072780337444,0.052678855005327666,5
mcar,0.05,KNN,FOXC1,0.7388420594078658,0.04907768573165806,0.5371608513007347,0.02782719627228683,5
mcar,0.05,KNN,GPR160,0.6460730761095619,0.0377678653143029,0.5128744335189542,0.04151236732662458,5
mcar,0.05,KNN,GRB7,0.6762500957974522,0.07972147903844981,0.49270101290307566,0.0572898613413805,5
mcar,0.05,KNN,KIF2C,0.37224549141554647,0.046639395309987466,0.27619993361714495,0.02261521961083911,5
mcar,0.05,KNN,KRT14,0.7525368882243982,0.18181407798555624,0.48646931459090437,0.09004124541424169,5
mcar,0.05,KNN,KRT17,0.8559171623120196,0.06873182831005917,0.6601261142418331,0.04605621305379584,5
mcar,0.05,KNN,KRT5,0.5279835206749669,0.11118215500273261,0.33079681735788447,0.06402783126524662,5
mcar,0.05,KNN,MAPT,1.142580049130156,0.030037491002029362,0.8621073611409246,0.03370852923748105,5
mcar,0.05,KNN,MDM2,0.22910200652326979,0.04444502606344079,0.16328719668974462,0.017697681995082582,5
mcar,0.05,KNN,MELK,0.46213733888091807,0.025255380791316537,0.3634439812335047,0.02144878853214619,5
mcar,0.05,KNN,MIA,0.5642047296902171,0.07982045936754065,0.33828787059823207,0.04005356976585568,5
mcar,0.05,KNN,MKI67,0.22794005455805558,0.019858097657274906,0.17577097917217532,0.013969228262068431,5
mcar,0.05,KNN,MLPH,0.7066202104050632,0.06975498168135974,0.5353846817829646,0.055644112513166887,5
mcar,0.05,KNN,MMP11,1.243883185415012,0.058337457595905994,0.9786418712655907,0.04749413522778824,5
mcar,0.05,KNN,MYBL2,0.17956536501188816,0.009314248398207922,0.14040382463024798,0.010610932590804782,5
mcar,0.05,KNN,MYC,0.9244251726186634,0.05534622888421514,0.749323295435371,0.04113012554745019,5
mcar,0.05,KNN,NAT1,1.1734633261520007,0.08136570392452308,0.8864521780909145,0.06474272804781368,5
mcar,0.05,KNN,NDC80,0.2824736253424657,0.05804521499394532,0.2197501859369851,0.037473846164835865,5
mcar,0.05,KNN,NUF2,0.3412615796993655,0.055602639889918204,0.24361176817572305,0.028962901338597212,5
mcar,0.05,KNN,ORC6,0.4294596501662727,0.02695430087645925,0.35719356067536717,0.025479762341128052,5
mcar,0.05,KNN,PGR,0.8111936497652156,0.07682169441076031,0.6324399558997404,0.09551163840790845,5
mcar,0.05,KNN,PHGDH,1.0534416675644924,0.052161077483576686,0.8334534933181107,0.06688681253678495,5
mcar,0.05,KNN,PTTG1,0.47393560481909924,0.04150778573247958,0.3779783235708293,0.03545737097676721,5
mcar,0.05,KNN,RRM2,0.3712770532836434,0.028626876606917984,0.2917734727503216,0.027615193528122396,5
mcar,0.05,KNN,SFRP1,0.9290991692497966,0.14211256245201223,0.7103177562337122,0.07229722823146062,5
mcar,0.05,KNN,SLC39A6,1.047464052052426,0.05945214500547967,0.8348566753507228,0.05240810960121223,5
mcar,0.05,KNN,TMEM45B,0.5538192560193778,0.06001837822196579,0.40190057507490656,0.03566602380698439,5
mcar,0.05,KNN,TYMS,0.5965988237114257,0.04969324805948433,0.4582553949400531,0.04547738268050735,5
mcar,0.05,KNN,UBE2C,0.4927419087137114,0.028432688735371168,0.37976941989396457,0.018733530179548073,5
mcar,0.05,KNN,UBE2T,0.5034607374014002,0.0360058386222153,0.3860519870364561,0.02592231981580396,5
mcar,0.05,Mean,ACTR3B,0.7255188543779058,0.12868022254550734,0.460483639109459,0.06142870704291828,5
mcar,0.05,Mean,ANLN,0.5843651052171419,0.0652800676636556,0.4599245685197985,0.042373383421334156,5
mcar,0.05,Mean,BAG1,0.344579279143716,0.061095678154394276,0.2503464501685779,0.03161007694293386,5
mcar,0.05,Mean,BCL2,1.0485546184372816,0.05328370158910077,0.8728299673411206,0.052571565245324164,5
mcar,0.05,Mean,BIRC5,0.9847647389177367,0.050777605781970304,0.7939066669006848,0.04424829050994115,5
mcar,0.05,Mean,BLVRA,0.7904550040304372,0.06900478072248757,0.6204604698590444,0.041033332284183884,5
mcar,0.05,Mean,CCNB1,0.6356215240267635,0.03423434065875939,0.49445886022589425,0.0184388375098145,5
mcar,0.05,Mean,CCNE1,0.8853247450828283,0.1553356047337284,0.6713940540663371,0.11240408073751812,5
mcar,0.05,Mean,CDC20,1.134219555066079,0.06297796935708105,0.9063044086863175,0.06045999292118052,5
mcar,0.05,Mean,CDC6,0.20704322234769812,0.04314448637985423,0.14620316556226637,0.01583502336408993,5
mcar,0.05,Mean,CDH3,1.2361154318716974,0.014599662240583235,1.0012517698133263,0.029034495319175135,5
mcar,0.05,Mean,CENPF,0.8459969823129402,0.048622200549643786,0.6817690609368403,0.059048725923763215,5
mcar,0.05,Mean,CEP55,0.7497053254629533,0.0521766566454367,0.6044252763233317,0.040032298369503505,5
mcar,0.05,Mean,CXXC5,0.856470262720072,0.09316661345313683,0.6367409893542013,0.0466432082309725,5
mcar,0.05,Mean,EGFR,0.8344715115941141,0.2399310238623968,0.534942413972147,0.05735763463523485,5
mcar,0.05,Mean,ERBB2,1.3395157183741848,0.10592248267267791,0.9765993077034073,0.0996733573289248,5
mcar,0.05,Mean,ESR1,1.9726355705069811,0.10656010969379803,1.589950293147877,0.11355828466007512,5
mcar,0.05,Mean,EXO1,0.7223442193877007,0.030516313794227187,0.5906261179921066,0.03152254794885272,5
mcar,0.05,Mean,FGFR4,1.0211452327496169,0.12523123093659166,0.763252385837277,0.06556723366848705,5
mcar,0.05,Mean,FOXA1,1.6387325065417038,0.17804583523861434,1.028662111780286,0.11477755330057299,5
mcar,0.05,Mean,FOXC1,1.4912197420447235,0.1354990415033998,1.0222451292356083,0.06091452344723125,5
mcar,0.05,Mean,GPR160,0.7843574302743939,0.06435175956959203,0.6193614137102814,0.06554905501382119,5
mcar,0.05,Mean,GRB7,1.1548174182195594,0.13377090178283435,0.8514270805867568,0.08985887895927538,5
mcar,0.05,Mean,KIF2C,0.7487887940956638,0.06265951699653768,0.6055270505122334,0.06072438609740623,5
mcar,0.05,Mean,KRT14,1.1502928421290057,0.06931530929236977,0.9214817013791798,0.008029897362856399,5
mcar,0.05,Mean,KRT17,1.5111137246080037,0.10213896962367704,1.247591548448099,0.052424173127831986,5
mcar,0.05,Mean,KRT5,1.0452478597565733,0.1707746263619329,0.7763042050572512,0.0635407781727814,5
mcar,0.05,Mean,MAPT,1.4891239515751236,0.09757824870710208,1.2642552580853779,0.09820013675413246,5
mcar,0.05,Mean,MDM2,0.22873963355521548,0.04757981079103761,0.15755773195649408,0.01830649221003478,5
mcar,0.05,Mean,MELK,0.9336741311132236,0.05093817143770971,0.7510872188551053,0.05670721907199666,5
mcar,0.05,Mean,MIA,0.7760089528599795,0.10676278601215591,0.4501278866897477,0.05661074657136921,5
mcar,0.05,Mean,MKI67,0.3355908408308813,0.015342856936470072,0.26139824462805217,0.014402251273040217,5
mcar,0.05,Mean,MLPH,1.5220265895376888,0.2779857258695997,1.0431552351922146,0.14148291327569446,5
mcar,0.05,Mean,MMP11,1.285520914168879,0.08334490204999194,1.0204657828015447,0.05951311614069977,5
mcar,0.05,Mean,MYBL2,0.1668903697268275,0.012919258913702141,0.13192972894953578,0.011143701852198552,5
mcar,0.05,Mean,MYC,1.090282642530454,0.05195121544390969,0.8890763268908038,0.04733452957634185,5
mcar,0.05,Mean,NAT1,1.9933195563069628,0.08168279035827411,1.7787144917777353,0.11719490000648557,5
mcar,0.05,Mean,NDC80,0.4480455521911583,0.07327938415137983,0.3487659391501429,0.05417046319107801,5
mcar,0.05,Mean,NUF2,0.40601371385247303,0.052455672639013615,0.30643240196535015,0.018827329652024757,5
mcar,0.05,Mean,ORC6,0.45055203610425804,0.026601339421677094,0.3803569009018473,0.031860469877410674,5
mcar,0.05,Mean,PGR,1.0299137285892386,0.07904127743523554,0.8637348468395224,0.03869314433319023,5
mcar,0.05,Mean,PHGDH,1.2772854370982258,0.08278671104529178,1.007973876543772,0.08219764740248356,5
mcar,0.05,Mean,PTTG1,0.9369816970089611,0.04724172506363669,0.7729860197841998,0.04616346982734894,5
mcar,0.05,Mean,RRM2,0.4767799824678186,0.023556687089156078,0.3887272865490698,0.02451030724142528,5
mcar,0.05,Mean,SFRP1,1.550504084890857,0.15470168678327914,1.2696012967549992,0.10155157801121209,5
mcar,0.05,Mean,SLC39A6,1.6051358460915175,0.10544047487173175,1.3516419448848107,0.09956403425321579,5
mcar,0.05,Mean,TMEM45B,0.6042553067022085,0.09515592139609433,0.4545324909475008,0.07006151189752644,5
mcar,0.05,Mean,TYMS,0.8766342154508809,0.03992583876868587,0.6828999166929683,0.03286905742461926,5
mcar,0.05,Mean,UBE2C,1.1476556457531637,0.0691036357641741,0.9500788257486279,0.0740082770960074,5
mcar,0.05,Mean,UBE2T,0.7920763854018882,0.05971395904277137,0.648999989913117,0.061820741306374,5
mcar,0.05,MissForest,ACTR3B,0.5672095837837536,0.06646312429298595,0.36122863336630046,0.03184707490235676,5
mcar,0.05,MissForest,ANLN,0.29746190876626627,0.024132455650918126,0.22318874222040672,0.014670679411726836,5
mcar,0.05,MissForest,BAG1,0.32371542404637166,0.05497969294150596,0.2297710805959003,0.02655134075898969,5
mcar,0.05,MissForest,BCL2,0.6463242070312925,0.04066614734224857,0.5127951697954447,0.03006822038513552,5
mcar,0.05,MissForest,BIRC5,0.48648132569815417,0.05048772330262889,0.36383613797072,0.03917602854596734,5
mcar,0.05,MissForest,BLVRA,0.6539561751039639,0.06798609160817912,0.48969529939781326,0.03894322318533709,5
mcar,0.05,MissForest,CCNB1,0.3778562779598344,0.04865192182806886,0.2861616913029287,0.03181798357432933,5
mcar,0.05,MissForest,CCNE1,0.47993359800132457,0.09227177737918422,0.3197427958850737,0.03769313241517288,5
mcar,0.05,MissForest,CDC20,0.3558258646937166,0.006416979424626543,0.2794744034483939,0.007446554482929975,5
mcar,0.05,MissForest,CDC6,0.1815817938995321,0.017868298808723416,0.13624592865206092,0.008545101478932164,5
mcar,0.05,MissForest,CDH3,0.7570962261377089,0.13654886310410935,0.608492392682444,0.08725813599812285,5
mcar,0.05,MissForest,CENPF,0.4306945158474269,0.02456946834640151,0.32842270322783973,0.018591914578838038,5
mcar,0.05,MissForest,CEP55,0.29519775224548617,0.017568170456753105,0.2267751456313297,0.013601642499614475,5
mcar,0.05,MissForest,CXXC5,0.5843326731371654,0.06833420431691871,0.44991983369498173,0.050292587092776134,5
mcar,0.05,MissForest,EGFR,0.6316754226930013,0.24784011093269626,0.33402711239503685,0.044474605755661145,5
mcar,0.05,MissForest,ERBB2,0.5440880756467104,0.08285629391064046,0.3980177315425828,0.02953967118995919,5
mcar,0.05,MissForest,ESR1,0.8972582715097495,0.12063113372370438,0.7063299481817613,0.08552213816096477,5
mcar,0.05,MissForest,EXO1,0.31968055242253646,0.019354912204369284,0.24913400990871012,0.011030002136194476,5
mcar,0.05,MissForest,FGFR4,0.8246734037816879,0.07900343694257732,0.5875215139849215,0.04156932249748905,5
mcar,0.05,MissForest,FOXA1,0.49096702455627017,0.08656668158968142,0.36244273386691833,0.03573456561116783,5
mcar,0.05,MissForest,FOXC1,0.6957366758309567,0.05721009349489155,0.5126095093811516,0.032092811817209986,5
mcar,0.05,MissForest,GPR160,0.5949565765668055,0.01803193420669126,0.46952331507329587,0.02301300499621477,5
mcar,0.05,MissForest,GRB7,0.5360260600254085,0.13527144082430664,0.36327294908979957,0.042852886302883614,5
mcar,0.05,MissForest,KIF2C,0.25636122507558895,0.020245855488223788,0.19539037510371254,0.017929473218113688,5
mcar,0.05,MissForest,KRT14,0.5629422378939024,0.16431788285188603,0.3367375165612113,0.07920151716383528,5
mcar,0.05,MissForest,KRT17,0.6540804343933984,0.08632985771252237,0.4621508796908384,0.03722558081112288,5
mcar,0.05,MissForest,KRT5,0.4525731858522194,0.11141681327749525,0.27004127746533074,0.061847049340686834,5
mcar,0.05,MissForest,MAPT,1.02807139289616,0.06270685780248936,0.7960466031202643,0.058464988695964504,5
mcar,0.05,MissForest,MDM2,0.2156494233027051,0.046816283542660694,0.15202638263381324,0.021809695094855724,5
mcar,0.05,MissForest,MELK,0.39098438048558803,0.022412278379429874,0.29514518994056144,0.015316136069231935,5
mcar,0.05,MissForest,MIA,0.5229425429443212,0.0922361309998466,0.3071349432995812,0.04259132693010773,5
mcar,0.05,MissForest,MKI67,0.2076667321949935,0.027450961134938504,0.16051513686454574,0.022086008157160383,5
mcar,0.05,MissForest,MLPH,0.6280219824357718,0.06287623663523359,0.48507399509448934,0.04905441532713476,5
mcar,0.05,MissForest,MMP11,1.1254729725382389,0.09007170306024925,0.8805999143838111,0.05427355618423114,5
mcar,0.05,MissForest,MYBL2,0.16651549422137937,0.012878435419881228,0.1315819621387075,0.009525196147956187,5
mcar,0.05,MissForest,MYC,0.8806278566096595,0.03474036212079354,0.728760372952932,0.0337438314237098,5
mcar,0.05,MissForest,NAT1,1.1456054510476164,0.1066460783616995,0.9071168266738899,0.07816412258615497,5
mcar,0.05,MissForest,NDC80,0.23371519225971102,0.028533055526586186,0.18511345750850028,0.017849922316720276,5
mcar,0.05,MissForest,NUF2,0.2879757585045647,0.05162479341215208,0.2033997145093364,0.022047591623951292,5
mcar,0.05,MissForest,ORC6,0.4140095457921598,0.038907022045609696,0.3514506723829545,0.03726359787079019,5
mcar,0.05,MissForest,PGR,0.7852604029721582,0.08154658255674588,0.6012027970825004,0.07133998128880907,5
mcar,0.05,MissForest,PHGDH,0.9378779055155793,0.03498763252966841,0.7408244512259454,0.036849606075435325,5
mcar,0.05,MissForest,PTTG1,0.3970877288815592,0.03325171679532996,0.3162870212621943,0.029527245487020702,5
mcar,0.05,MissForest,RRM2,0.3438126153429837,0.02206609125238815,0.2647969589592843,0.014365755753817388,5
mcar,0.05,MissForest,SFRP1,0.8460391908854756,0.1326377805714244,0.6230267186700169,0.07120320867166341,5
mcar,0.05,MissForest,SLC39A6,1.0100549046632523,0.048048844454632145,0.802584384584464,0.03566615925818412,5
mcar,0.05,MissForest,TMEM45B,0.5402036458725379,0.06871057915872436,0.39583703547209526,0.04582817026157691,5
mcar,0.05,MissForest,TYMS,0.47965447218549284,0.039414269664013825,0.38162661439454915,0.03192178673177988,5
mcar,0.05,MissForest,UBE2C,0.4108953879382309,0.02222403112077512,0.32847750775253,0.01826387358207152,5
mcar,0.05,MissForest,UBE2T,0.40364601605532213,0.025828289208724244,0.3119636191666565,0.017913303808472458,5
mcar,0.1,KNN,ACTR3B,0.5224720467584569,0.08497206261974453,0.33437967955982245,0.04020480804332233,5
mcar,0.1,KNN,ANLN,0.34768285875127736,0.03526391383946049,0.2624873815009135,0.024345126133605736,5
mcar,0.1,KNN,BAG1,0.3281184314799358,0.03333370495774787,0.23382901811091772,0.028076105788516752,5
mcar,0.1,KNN,BCL2,0.7567151948916706,0.06148339213729786,0.587736829170912,0.04033443407297394,5
mcar,0.1,KNN,BIRC5,0.5706139386427557,0.03365111607524654,0.41969989964977705,0.022991372918708015,5
mcar,0.1,KNN,BLVRA,0.6526437383612078,0.04494691454822998,0.4939135591128373,0.033993417427540945,5
mcar,0.1,KNN,CCNB1,0.44215462812313977,0.02920414746236137,0.33755688315325466,0.02082989229341631,5
mcar,0.1,KNN,CCNE1,0.5225181517833232,0.04695630915452698,0.35833986445177374,0.01757493980321468,5
mcar,0.1,KNN,CDC20,0.5348920416202543,0.03870920016881064,0.4189930686486651,0.03490088139047653,5
mcar,0.1,KNN,CDC6,0.22144162055382907,0.05119153615103463,0.15100725157271983,0.026305874334922066,5
