gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
MAPT,ok,45,22,ESR1|MLPH|PGR|EXO1|KIF2C|CXXC5|UBE2C|PTTG1|FOXC1|NDC80|MKI67|GRB7|TYMS|RRM2|KRT5|CCNB1|CDC6|BAG1|ERBB2|BLVRA|MMP11|MYC,1334.7576465000166,49
MDM2,ok,43,21,SLC39A6|SFRP1|KRT5|RRM2|KRT14|TYMS|PHGDH|FOXC1|GRB7|PTTG1|MIA|CDC6|MMP11|UBE2T|NDC80|CEP55|MYBL2|TMEM45B|CDC20|KIF2C|CCNE1,2820.5090615999943,49
MELK,ok,47,23,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|FOXA1|CCNB1|ESR1|EGFR|FOXC1|GPR160|MYC|FGFR4|TMEM45B|MYBL2|ORC6|BAG1|MDM2,2002.5736461000051,49
MIA,ok,49,24,FOXA1|SFRP1|ACTR3B|KRT14|CDH3|CXXC5|EGFR|CCNE1|ANLN|NDC80|KIF2C|TYMS|CEP55|EXO1|BIRC5|CDC20|NUF2|PTTG1|ERBB2|MKI67|MMP11|MYBL2|GRB7|CDC6,2053.994916800002,49
MKI67,ok,46,23,CEP55|KIF2C|CENPF|EXO1|MELK|PTTG1|UBE2T|NDC80|CCNB1|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|ORC6|MIA|KRT5|TMEM45B|MYBL2|MYC|KRT17,1992.319315300003,49
MLPH,ok,47,23,FOXA1|CCNE1|ANLN|NDC80|CXXC5|CEP55|KIF2C|GPR160|EXO1|KRT5|CDC20|EGFR|PTTG1|UBE2T|MKI67|MYC|CENPF|TMEM45B|KRT14|BAG1|MYBL2|MDM2|ORC6,1536.7556206000154,49
MMP11,ok,49,24,BAG1|SFRP1|NUF2|MIA|CXXC5|NDC80|ERBB2|BCL2|GRB7|KRT5|CDH3|MDM2|MKI67|MLPH|RRM2|GPR160|CCNB1|KIF2C|TYMS|CCNE1|ANLN|MELK|PTTG1|KRT17,1015.2758891999838,49
MYBL2,ok,28,14,NUF2|UBE2C|CCNB1|CEP55|MIA|NDC80|KIF2C|RRM2|BIRC5|PTTG1|KRT14|EXO1|CENPF|UBE2T,2092.360233400017,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|SFRP1|RRM2|MELK|MIA|KRT5|GPR160|ERBB2|CXXC5|UBE2T|NDC80|NAT1|FGFR4|ORC6|GRB7|MKI67|MAPT|PHGDH|CENPF|CDC6|BCL2|MYBL2,1296.2507323000173,49
NAT1,ok,44,22,ESR1|SLC39A6|CDC20|MAPT|UBE2C|PGR|CEP55|MELK|GPR160|GRB7|CENPF|FGFR4|CXXC5|TYMS|UBE2T|CDC6|BLVRA|MYC|NUF2|ERBB2|ORC6|BAG1,1147.1021522000083,49
ORC6,ok,49,24,CDC20|SLC39A6|MKI67|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|EXO1|FOXC1|PGR|CEP55|BAG1|UBE2T|KRT5|PTTG1|NUF2|MDM2|MLPH|MIA|ESR1|MYBL2|BCL2|CDC6,1774.7029233000067,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|UBE2C|CDC20|BIRC5|EXO1|PTTG1|FGFR4|ANLN|MKI67|BLVRA|NDC80|RRM2|UBE2T|ERBB2|GPR160|KRT5|MIA|ORC6|MYBL2|MYC|MDM2|TMEM45B,1296.7629410999944,49
PHGDH,ok,48,24,EXO1|KIF2C|BCL2|MLPH|MELK|FOXC1|EGFR|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|MIA|CENPF|RRM2|TYMS|BAG1|NUF2|CCNB1|MDM2|MMP11|TMEM45B|MYBL2|MYC,1176.2638425000187,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|NUF2|PHGDH|BCL2|PGR|SLC39A6|ACTR3B|MYC|FOXC1|GRB7|CXXC5|BAG1|MYBL2|ORC6|ERBB2,1750.5893065999844,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|CDC20|NDC80|NUF2|ESR1|MLPH|MKI67|CENPF|CDC6|ACTR3B|TMEM45B|FOXA1|MDM2|MYBL2|BAG1|SLC39A6|GPR160|MMP11|BLVRA,1587.004599900014,49
SFRP1,ok,43,21,KRT5|FOXC1|KRT14|KRT17|MIA|FOXA1|EGFR|MYC|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|BAG1|CDC20|CEP55|NUF2|MYBL2|RRM2|BIRC5,1347.8261349000095,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|MLPH|EGFR|KIF2C|FGFR4|MELK|PTTG1|BAG1|BLVRA|ACTR3B|NDC80|MDM2|ORC6|TMEM45B|CCNB1|UBE2T|CDC6|NUF2|MYC|MYBL2|RRM2|TYMS,1117.3041492000048,49
TMEM45B,ok,48,24,MYC|GRB7|FGFR4|TYMS|MLPH|UBE2T|SLC39A6|SFRP1|RRM2|NUF2|MELK|ORC6|PTTG1|UBE2C|CEP55|MKI67|CXXC5|CDC20|CCNB1|MDM2|CENPF|MYBL2|PGR|CDH3,1332.2461157000216,49
TYMS,ok,46,23,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|ANLN|EXO1|RRM2|MKI67|NUF2|CCNB1|CCNE1|MYC|CENPF|MIA|CXXC5|EGFR|BCL2|ERBB2|MDM2|MYBL2|SLC39A6,1265.5155393999885,49
UBE2C,ok,48,24,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|CDC6|ORC6|MYBL2|CXXC5|TMEM45B|ERBB2,1206.3539262999839,49
UBE2T,ok,42,21,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|CXXC5|TMEM45B|GPR160|FOXC1|MYBL2,1126.3227490999852,49
