stage,imputer,missing_rate,replicate,fold,rmse,mae,n_masked_test_values,n_eligible_cells,n_artificially_masked_cells,n_legacy_imputed_cells_in_cohort,n_legacy_imputed_cells_in_metric_target,target_cell_policy,n_train,n_test,degenerate_constant_preds,seed
imputation,RFECA_SVR(k=10),0.05,7,1,0.6609887224318515,0.4510956301418409,830,80400,4020,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=10),0.05,7,2,0.721553111533164,0.47163579945454825,800,80400,4020,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=10),0.05,7,3,0.6434866241059152,0.43894908981369707,832,80400,4020,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=10),0.05,7,4,0.6732477875767096,0.45046583871857226,786,80400,4020,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=10),0.05,7,5,0.6944764101724088,0.46954798226945876,772,80400,4020,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=20),0.05,7,1,0.664516319545903,0.45708499496323063,830,80400,4020,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=20),0.05,7,2,0.7088011628387948,0.4609863118154547,800,80400,4020,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=20),0.05,7,3,0.629995383170873,0.4278167364132225,832,80400,4020,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=20),0.05,7,4,0.6686409798321419,0.4408309127612446,786,80400,4020,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=20),0.05,7,5,0.6910226679339916,0.4682506207618621,772,80400,4020,0,0,originally_observed_only,1287,321,False,1054
imputation,SimpleMean,0.05,8,1,1.047226332883984,0.7353966513866337,808,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,SimpleMean,0.05,8,2,1.0232489820748392,0.7044920605559933,775,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,SimpleMean,0.05,8,3,1.0686390241486503,0.7424570922052304,805,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,SimpleMean,0.05,8,4,1.1155688179775964,0.8025911320383298,828,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,SimpleMean,0.05,8,5,1.0428758353758658,0.7357410917226188,804,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,"KNN(k=5,dist)",0.05,8,1,0.7043546498023213,0.47610882364272705,808,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,"KNN(k=5,dist)",0.05,8,2,0.6683172501214779,0.468217059852514,775,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,"KNN(k=5,dist)",0.05,8,3,0.6673397618223371,0.45073678565922287,805,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,"KNN(k=5,dist)",0.05,8,4,0.68274436564477,0.4837277639274787,828,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,"KNN(k=5,dist)",0.05,8,5,0.6630479988392657,0.4497953419697592,804,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=5),0.05,8,1,0.7373321309879264,0.4806309433600907,808,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=5),0.05,8,2,0.6873950055264194,0.45745493364018014,775,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=5),0.05,8,3,0.674253115880044,0.4512985299995375,805,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=5),0.05,8,4,0.7076595913262781,0.47029460776873655,828,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=5),0.05,8,5,0.6978867803011823,0.46022571289862174,804,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=10),0.05,8,1,0.7353500058196508,0.4786987803187346,808,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=10),0.05,8,2,0.6637954290166891,0.4394524166645093,775,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=10),0.05,8,3,0.6498117414951656,0.443903301058946,805,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=10),0.05,8,4,0.6944124869174563,0.4710030818041066,828,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=10),0.05,8,5,0.682283987896389,0.4512232574686607,804,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=20),0.05,8,1,0.6963829221049411,0.4624490600039968,808,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=20),0.05,8,2,0.6732754403718987,0.4515403765694288,775,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=20),0.05,8,3,0.6648846266046083,0.4532883408764803,805,80400,4020,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=20),0.05,8,4,0.711216913611586,0.4706578540990481,828,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=20),0.05,8,5,0.6732234924900848,0.44372634932811855,804,80400,4020,0,0,originally_observed_only,1287,321,False,1055
imputation,SimpleMean,0.05,9,1,1.0174537664017458,0.720178142947306,789,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,SimpleMean,0.05,9,2,1.0213983930266866,0.7251178018939084,786,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,SimpleMean,0.05,9,3,1.0323560073475935,0.7308044846128784,807,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,SimpleMean,0.05,9,4,1.1047180724177141,0.7882257735151834,862,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,SimpleMean,0.05,9,5,1.0659365950586952,0.7441614551818903,776,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,"KNN(k=5,dist)",0.05,9,1,0.6587528600137595,0.45928786724161175,789,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,"KNN(k=5,dist)",0.05,9,2,0.7015864415335202,0.4600350924500823,786,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,"KNN(k=5,dist)",0.05,9,3,0.6481183873407871,0.4540064580393653,807,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,"KNN(k=5,dist)",0.05,9,4,0.6361050983400872,0.44217795785577907,862,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,"KNN(k=5,dist)",0.05,9,5,0.6236737690375319,0.42994240774226006,776,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=5),0.05,9,1,0.6786296961797212,0.45081265575856744,789,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=5),0.05,9,2,0.76453989902727,0.47085812261728044,786,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=5),0.05,9,3,0.6571639621851932,0.43851342062074233,807,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=5),0.05,9,4,0.6469377037584731,0.43945525807275265,862,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=5),0.05,9,5,0.6506041659213656,0.43572827000044867,776,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=10),0.05,9,1,0.6766442089893402,0.44443466050488384,789,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=10),0.05,9,2,0.7464698494777772,0.46225945464610574,786,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=10),0.05,9,3,0.6334273984249212,0.4243838021793239,807,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=10),0.05,9,4,0.6241366623478296,0.42560658476453045,862,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=10),0.05,9,5,0.6498797097866915,0.4287421082582741,776,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=20),0.05,9,1,0.6745181915233192,0.43984272567330507,789,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=20),0.05,9,2,0.7323321610304285,0.4593578916231689,786,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=20),0.05,9,3,0.6427064663632178,0.42937714598664967,807,80400,4020,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=20),0.05,9,4,0.6266911580026607,0.43020076934317397,862,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=20),0.05,9,5,0.6410337909258202,0.42277615855917816,776,80400,4020,0,0,originally_observed_only,1287,321,False,1056
imputation,SimpleMean,0.1,0,1,1.0730811121608035,0.7459046150685472,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,SimpleMean,0.1,0,2,1.0473673733956526,0.7394447348376268,1615,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,SimpleMean,0.1,0,3,1.0898463290730591,0.7543019757145866,1594,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,SimpleMean,0.1,0,4,1.1024745782057717,0.7810767189399713,1637,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,SimpleMean,0.1,0,5,1.0434419399464676,0.7534223338109648,1594,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,"KNN(k=5,dist)",0.1,0,1,0.7212054027241787,0.4938508093472938,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,"KNN(k=5,dist)",0.1,0,2,0.701070017820585,0.4760700816330975,1615,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,"KNN(k=5,dist)",0.1,0,3,0.6894002450483007,0.46845110852735333,1594,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,"KNN(k=5,dist)",0.1,0,4,0.7026921210332285,0.4836744467189415,1637,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,"KNN(k=5,dist)",0.1,0,5,0.662897357866496,0.45543241182120336,1594,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,RFECA_SVR(k=5),0.1,0,1,0.7100247518114328,0.47028855534905856,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=5),0.1,0,2,0.7189379003102964,0.4685291376883396,1615,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=5),0.1,0,3,0.7060154124219667,0.4678259282383679,1594,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=5),0.1,0,4,0.7125372859684088,0.477120347349282,1637,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,RFECA_SVR(k=5),0.1,0,5,0.6604436304743854,0.4567604858139875,1594,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,RFECA_SVR(k=10),0.1,0,1,0.7002452417041294,0.4601615051413255,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=10),0.1,0,2,0.6908573246287055,0.4571027953532637,1615,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=10),0.1,0,3,0.6778046667407205,0.45214009631781704,1594,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=10),0.1,0,4,0.7076373328017762,0.47734228200313394,1637,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,RFECA_SVR(k=10),0.1,0,5,0.6614397046615054,0.45267691466474286,1594,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,RFECA_SVR(k=20),0.1,0,1,0.7032694676146983,0.45982485698619824,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=20),0.1,0,2,0.7003660096782308,0.4543295409992715,1615,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=20),0.1,0,3,0.6846321452591366,0.45653142498677773,1594,80400,8040,0,0,originally_observed_only,1286,322,False,1052
imputation,RFECA_SVR(k=20),0.1,0,4,0.6916735737493144,0.4694788926832078,1637,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,RFECA_SVR(k=20),0.1,0,5,0.6655002835129269,0.45514902677123026,1594,80400,8040,0,0,originally_observed_only,1287,321,False,1052
imputation,SimpleMean,0.1,1,1,1.098089729980021,0.7706858655477213,1661,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,SimpleMean,0.1,1,2,1.0526317097643472,0.766310142286763,1607,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,SimpleMean,0.1,1,3,1.0752165935816425,0.7592254882946154,1583,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,SimpleMean,0.1,1,4,1.0908731244024221,0.7772851760606756,1587,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,SimpleMean,0.1,1,5,0.977497858566672,0.6871593076760638,1602,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,"KNN(k=5,dist)",0.1,1,1,0.7097927074869462,0.47628536561262647,1661,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,"KNN(k=5,dist)",0.1,1,2,0.7163474777756037,0.5000503517157046,1607,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,"KNN(k=5,dist)",0.1,1,3,0.6960851080759264,0.4706013582204812,1583,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,"KNN(k=5,dist)",0.1,1,4,0.6932759724091994,0.4724803318999103,1587,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,"KNN(k=5,dist)",0.1,1,5,0.6946234240701321,0.460872945264708,1602,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,RFECA_SVR(k=5),0.1,1,1,0.7572857807632302,0.476718975162278,1661,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=5),0.1,1,2,0.7114435854214951,0.47734704749273194,1607,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=5),0.1,1,3,0.7107047637288602,0.47423189755796796,1583,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=5),0.1,1,4,0.695092272889655,0.46315191928813354,1587,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,RFECA_SVR(k=5),0.1,1,5,0.7014421438052354,0.46418654304524826,1602,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,RFECA_SVR(k=10),0.1,1,1,0.7513648022681908,0.4779206069403156,1661,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=10),0.1,1,2,0.6866445754509658,0.46206986613434375,1607,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=10),0.1,1,3,0.688614380431895,0.458832308151287,1583,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=10),0.1,1,4,0.6799395035257685,0.45922262289214066,1587,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,RFECA_SVR(k=10),0.1,1,5,0.6886975550613684,0.45677872625961247,1602,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,RFECA_SVR(k=20),0.1,1,1,0.7321436735389153,0.4674161934709893,1661,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=20),0.1,1,2,0.6796927063195137,0.459176405136255,1607,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=20),0.1,1,3,0.6677723490680088,0.4540076935402174,1583,80400,8040,0,0,originally_observed_only,1286,322,False,1053
imputation,RFECA_SVR(k=20),0.1,1,4,0.6877474808504334,0.4567522176094619,1587,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,RFECA_SVR(k=20),0.1,1,5,0.6764627938983854,0.450834804301371,1602,80400,8040,0,0,originally_observed_only,1287,321,False,1053
imputation,SimpleMean,0.1,2,1,1.0181525746858424,0.7215298766346168,1604,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,SimpleMean,0.1,2,2,1.0570730504384143,0.7484175942517515,1613,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,SimpleMean,0.1,2,3,1.0226695505287664,0.7256708462899042,1673,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,SimpleMean,0.1,2,4,1.0672358049790347,0.7455382828022061,1603,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,SimpleMean,0.1,2,5,1.087827320560288,0.7823452903781853,1547,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,"KNN(k=5,dist)",0.1,2,1,0.6806096217528379,0.47451935347982893,1604,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,"KNN(k=5,dist)",0.1,2,2,0.690194730834898,0.4669256357049496,1613,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,"KNN(k=5,dist)",0.1,2,3,0.6888863524658434,0.4695497942109882,1673,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,"KNN(k=5,dist)",0.1,2,4,0.6755194897049589,0.4553158847206961,1603,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,"KNN(k=5,dist)",0.1,2,5,0.701451756852144,0.4717734763275619,1547,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=5),0.1,2,1,0.6720254651895069,0.46416791962693005,1604,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=5),0.1,2,2,0.726224568224387,0.4746101514285663,1613,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=5),0.1,2,3,0.6983494160367818,0.46283454729552653,1673,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=5),0.1,2,4,0.7157754369907094,0.4624858323225757,1603,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=5),0.1,2,5,0.7123867721531806,0.4709001830123724,1547,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=10),0.1,2,1,0.6540883867841016,0.45130574820570407,1604,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=10),0.1,2,2,0.7080642081124696,0.4636938066553396,1613,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=10),0.1,2,3,0.6741212679256272,0.44808551864042234,1673,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=10),0.1,2,4,0.6996060873441108,0.45176660625707377,1603,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=10),0.1,2,5,0.7010157185952617,0.46672878609333607,1547,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=20),0.1,2,1,0.6532048941731571,0.4531810866223455,1604,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=20),0.1,2,2,0.7036797022234442,0.45875103306640685,1613,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=20),0.1,2,3,0.6503914219229131,0.4309723215443695,1673,80400,8040,0,0,originally_observed_only,1286,322,False,1054
imputation,RFECA_SVR(k=20),0.1,2,4,0.703855549677252,0.44935218326753035,1603,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,RFECA_SVR(k=20),0.1,2,5,0.7015577128104018,0.4677266529893558,1547,80400,8040,0,0,originally_observed_only,1287,321,False,1054
imputation,SimpleMean,0.1,3,1,1.0333410847065019,0.7320486642881741,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,SimpleMean,0.1,3,2,1.037683846007504,0.7227682904186028,1545,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,SimpleMean,0.1,3,3,1.0653435165907588,0.7399295257258222,1602,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,SimpleMean,0.1,3,4,1.0615783304276418,0.7498881686494098,1697,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,SimpleMean,0.1,3,5,1.0315490869612483,0.725907528998367,1596,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,"KNN(k=5,dist)",0.1,3,1,0.7289702705539289,0.48773704641450183,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,"KNN(k=5,dist)",0.1,3,2,0.689456874781922,0.4721702208354112,1545,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,"KNN(k=5,dist)",0.1,3,3,0.6870349897686014,0.464461788602043,1602,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,"KNN(k=5,dist)",0.1,3,4,0.6467970368609076,0.45175536164299995,1697,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,"KNN(k=5,dist)",0.1,3,5,0.6778860938891549,0.4575016035485404,1596,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=5),0.1,3,1,0.7247439201027639,0.47852787250632495,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=5),0.1,3,2,0.7004224763246217,0.46259309885952826,1545,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=5),0.1,3,3,0.7075521849341865,0.47069834163727364,1602,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=5),0.1,3,4,0.6861138819992311,0.46193178384658007,1697,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=5),0.1,3,5,0.7047235949666646,0.46602744311531613,1596,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=10),0.1,3,1,0.7238260101864319,0.4749991111623645,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=10),0.1,3,2,0.6737012239441348,0.4471533219933808,1545,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=10),0.1,3,3,0.6934308768566038,0.46409518487496654,1602,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=10),0.1,3,4,0.6525392524598258,0.4484258158323886,1697,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=10),0.1,3,5,0.6863352837230907,0.4549333013761861,1596,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=20),0.1,3,1,0.7120254926096523,0.47262627931249995,1600,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=20),0.1,3,2,0.6778365749389325,0.4514745237017917,1545,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=20),0.1,3,3,0.6893900699151314,0.4621717633411355,1602,80400,8040,0,0,originally_observed_only,1286,322,False,1055
imputation,RFECA_SVR(k=20),0.1,3,4,0.6571580950296776,0.4499509766141893,1697,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,RFECA_SVR(k=20),0.1,3,5,0.684139567909524,0.4521800909261279,1596,80400,8040,0,0,originally_observed_only,1287,321,False,1055
imputation,SimpleMean,0.1,4,1,1.0287031607388357,0.7172522729313383,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,SimpleMean,0.1,4,2,1.0330837890843267,0.7254889498094115,1568,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,SimpleMean,0.1,4,3,1.0295044970093419,0.7219506013134669,1612,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,SimpleMean,0.1,4,4,1.0655502172234688,0.7537657925297149,1693,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,SimpleMean,0.1,4,5,1.0668617684268924,0.7449012307815459,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,"KNN(k=5,dist)",0.1,4,1,0.684343315193774,0.4651579303645409,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,"KNN(k=5,dist)",0.1,4,2,0.7116954155444111,0.4710673095114816,1568,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,"KNN(k=5,dist)",0.1,4,3,0.6810126673033993,0.46470993284413575,1612,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,"KNN(k=5,dist)",0.1,4,4,0.6580507580856434,0.45689662633991973,1693,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,"KNN(k=5,dist)",0.1,4,5,0.6545783625381002,0.4498991417881896,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=5),0.1,4,1,0.6850506409544411,0.4494625590886665,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=5),0.1,4,2,0.7457607571657273,0.47802250273506475,1568,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=5),0.1,4,3,0.6827904771353253,0.4541312285593909,1612,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=5),0.1,4,4,0.6635809368891705,0.44701636327224803,1693,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=5),0.1,4,5,0.6921404355138072,0.4586997677603459,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=10),0.1,4,1,0.6779518027917552,0.44410724784788924,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=10),0.1,4,2,0.7286065258021064,0.466728938945658,1568,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=10),0.1,4,3,0.6527900964676421,0.44172946751891407,1612,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=10),0.1,4,4,0.6408558358109523,0.4319219547236835,1693,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=10),0.1,4,5,0.6774829012988663,0.44851677159509445,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=20),0.1,4,1,0.6658428173153813,0.4384037342943921,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=20),0.1,4,2,0.7218164853396586,0.4643915801129,1568,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=20),0.1,4,3,0.6604858541357949,0.44113830859002173,1612,80400,8040,0,0,originally_observed_only,1286,322,False,1056
imputation,RFECA_SVR(k=20),0.1,4,4,0.6367941438421718,0.4357723766598321,1693,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,RFECA_SVR(k=20),0.1,4,5,0.6927972994470509,0.4506908675416066,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1056
imputation,SimpleMean,0.1,5,1,1.084051335601693,0.7574321913309237,1611,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,SimpleMean,0.1,5,2,1.0940639297321744,0.7717462425388147,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,SimpleMean,0.1,5,3,1.100295985569656,0.7634548253242864,1693,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,SimpleMean,0.1,5,4,1.13256150893254,0.7858546335932538,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,SimpleMean,0.1,5,5,1.0622349072391875,0.7477575331845006,1569,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,"KNN(k=5,dist)",0.1,5,1,0.699062898002058,0.4767288566654016,1611,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,"KNN(k=5,dist)",0.1,5,2,0.7153790345517693,0.47973823806765875,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1057
