stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,seed
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,7,2,0.898641254213716,0.889546783625731,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1059
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,7,3,0.8726536421671492,0.8656850459482038,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1059
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,7,4,0.8813841069291749,0.8718190292805184,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1059
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,7,5,0.8647306537825086,0.8478241057188426,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1059
classification,SimpleMean,EnsembleSoft,0.1,8,1,0.8602053254976576,0.8527568922305764,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,SimpleMean,EnsembleSoft,0.1,8,2,0.9106000201101774,0.8990705931495405,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,SimpleMean,EnsembleSoft,0.1,8,3,0.8656202177051902,0.8634398496240603,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,SimpleMean,EnsembleSoft,0.1,8,4,0.8821907013396375,0.8712227723780999,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,SimpleMean,EnsembleSoft,0.1,8,5,0.863860436067982,0.8435634540897698,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,8,1,0.8596125916048044,0.8553884711779449,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,8,2,0.8955973965965749,0.8850877192982457,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,8,3,0.8703211433845237,0.8633040935672515,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,8,4,0.8705074678401186,0.8632340505735885,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,8,5,0.8711679946499664,0.8495158350421508,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,8,1,0.8625029652082234,0.862531328320802,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,8,2,0.8900598160987534,0.8795739348370928,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,8,3,0.8707480218614896,0.8675647451963242,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,8,4,0.8768406762595184,0.8676513438066713,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,8,5,0.8761698969742584,0.8561375028480291,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,8,1,0.855909986201957,0.8534983291562239,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,8,2,0.9007634321909297,0.8913324979114453,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,8,3,0.8876358695652175,0.8804197994987469,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,8,4,0.8837853247882765,0.8749926136479411,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,8,5,0.8730463002653012,0.850455684666211,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,8,1,0.8581534043845601,0.8561299081035922,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,8,2,0.9019234674572112,0.889546783625731,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,8,3,0.8753318955076487,0.8679197994987469,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,8,4,0.8817040649369966,0.8732068993622268,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,8,5,0.8730463002653012,0.850455684666211,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1060
classification,SimpleMean,EnsembleSoft,0.1,9,1,0.8603886554621848,0.8587614870509608,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,SimpleMean,EnsembleSoft,0.1,9,2,0.8808220266942941,0.873078529657477,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,SimpleMean,EnsembleSoft,0.1,9,3,0.8782690019210866,0.873423141186299,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,SimpleMean,EnsembleSoft,0.1,9,4,0.8671007024353821,0.8598620535077532,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,SimpleMean,EnsembleSoft,0.1,9,5,0.8599623429375346,0.8379756208703577,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,9,1,0.8679289067277535,0.8717522974101922,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,9,2,0.9005350046219087,0.8903926482873852,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,9,3,0.8891874582754447,0.8860275689223058,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,9,4,0.8709622407418728,0.8616363062126863,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,"KNN(k=5,dist)",EnsembleSoft,0.1,9,5,0.8651362489803488,0.8425495557074505,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,9,1,0.8728503675558373,0.8710108604845446,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,9,2,0.8930407684193545,0.8793755221386801,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,9,3,0.8907016340319134,0.8886591478696743,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,9,4,0.867644837682906,0.8590047272653178,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=5),EnsembleSoft,0.1,9,5,0.862086443241084,0.8388214855320119,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,9,1,0.8679913158204257,0.8700710108604846,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,9,2,0.8971505478204892,0.8831453634085213,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,9,3,0.8904071752597434,0.889797410192147,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,9,4,0.8711750440917108,0.8624821708743404,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=10),EnsembleSoft,0.1,9,5,0.8663991595424416,0.8432387787650946,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,9,1,0.8732895043482365,0.8766186299081036,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,9,2,0.8971505478204892,0.8831453634085213,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,9,3,0.8817901213167498,0.8786862990810359,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,9,4,0.8827422624424658,0.8713167573405058,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,RFECA_SVR(k=20),EnsembleSoft,0.1,9,5,0.8663991595424416,0.8432387787650946,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1061
classification,SimpleMean,EnsembleSoft,0.2,0,1,0.877864912515259,0.8717627401837927,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,SimpleMean,EnsembleSoft,0.2,0,2,0.891219128939369,0.8797723475355055,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,SimpleMean,EnsembleSoft,0.2,0,3,0.8449813428612774,0.840329991645781,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,SimpleMean,EnsembleSoft,0.2,0,4,0.8824241318494193,0.8762248609328199,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,SimpleMean,EnsembleSoft,0.2,0,5,0.8641492032052184,0.8450700615174299,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,0,1,0.8600273587683476,0.8589598997493735,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,0,2,0.8881344314914295,0.8828007518796993,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,0,3,0.878034727621875,0.8731307435254804,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,0,4,0.8844131746142003,0.8774571082176987,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,0,5,0.8335451241517778,0.8088288904078378,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,0,1,0.8782247074248377,0.873297827903091,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,0,2,0.8889320277296748,0.8804197994987469,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,0,3,0.8673133261468521,0.864546783625731,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,0,4,0.8889093137254903,0.8788564398801884,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,0,5,0.8603939047861238,0.8396588061061745,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,0,1,0.8626379779966691,0.8605994152046783,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,0,2,0.8991397341871662,0.889546783625731,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,0,3,0.8670541254306366,0.8620718462823725,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,0,4,0.8911525372329672,0.8844119954357439,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,0,5,0.8534794213996664,0.8302375256322625,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,0,1,0.855732363023008,0.8515664160401002,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,0,2,0.8964074937500077,0.8869152046783626,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,0,3,0.8654981183268399,0.8598370927318295,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,0,4,0.8952206805517202,0.8905095564113537,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,0,5,0.8790826295162114,0.8576526543631807,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1062
classification,SimpleMean,EnsembleSoft,0.2,1,1,0.8706172419816729,0.8652046783625731,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,SimpleMean,EnsembleSoft,0.2,1,2,0.8648246649000987,0.8592314118629908,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,SimpleMean,EnsembleSoft,0.2,1,3,0.8691531158316098,0.8615183792815372,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,SimpleMean,EnsembleSoft,0.2,1,4,0.8654244165605458,0.8508405159239563,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,SimpleMean,EnsembleSoft,0.2,1,5,0.851358798526006,0.83184666210982,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,1,1,0.8752069184127945,0.8761278195488722,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,1,2,0.8767363292383714,0.8696010860484544,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,1,3,0.864876154779144,0.8558166248955722,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,1,4,0.8415917107583774,0.8320330806691526,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,"KNN(k=5,dist)",EnsembleSoft,0.2,1,5,0.8510570363319054,0.8302574618364092,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,1,1,0.8523565973034058,0.8490810359231412,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,1,2,0.8766999010418318,0.870843776106934,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,1,3,0.869312988353236,0.8629594820384293,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,1,4,0.864644456701002,0.8572304745603848,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=5),EnsembleSoft,0.2,1,5,0.8618961843364573,0.842885623148781,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,1,1,0.8667200263614429,0.8647138680033417,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,1,2,0.8814762691167093,0.872921888053467,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,1,3,0.8758067766783167,0.8685150375939849,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,1,4,0.8737690792082102,0.8618461804918802,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=10),EnsembleSoft,0.2,1,5,0.8594931410062008,0.8385708589655958,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,1,1,0.8751246803069054,0.873987050960735,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
classification,RFECA_SVR(k=20),EnsembleSoft,0.2,1,2,0.8862387209889224,0.8781850459482039,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1063
