gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
NAT1,ok,49,24,ESR1|SLC39A6|CCNE1|CDC20|MAPT|UBE2C|CEP55|PGR|MELK|GPR160|FGFR4|GRB7|TYMS|CXXC5|UBE2T|BLVRA|CDC6|NUF2|MYC|ERBB2|TMEM45B|MYBL2|BAG1|MDM2,620.7932181000069,49
ORC6,ok,45,22,CDC20|SLC39A6|MKI67|KIF2C|MYC|TMEM45B|GPR160|UBE2C|CCNB1|RRM2|CCNE1|EXO1|PGR|CEP55|UBE2T|KRT5|PTTG1|MELK|MYBL2|CDC6|MIA|ESR1,964.0711732000054,49
PGR,ok,36,18,MAPT|NAT1|CCNE1|KIF2C|UBE2C|CDC20|PTTG1|ANLN|FGFR4|GRB7|CENPF|NDC80|BLVRA|ACTR3B|UBE2T|RRM2|ERBB2|GPR160,792.2699867999909,49
PHGDH,ok,47,23,CCNE1|EXO1|KIF2C|MLPH|CDC20|FOXC1|BCL2|ACTR3B|CXXC5|MKI67|PTTG1|KRT5|SFRP1|UBE2T|RRM2|BAG1|CCNB1|KRT14|MDM2|MMP11|TMEM45B|ORC6|MYC,655.5144284999988,49
PTTG1,ok,45,22,UBE2C|CEP55|KIF2C|CDC20|UBE2T|ANLN|NDC80|CCNB1|TYMS|CCNE1|NUF2|RRM2|PHGDH|PGR|GPR160|ACTR3B|MYC|CXXC5|MIA|BAG1|MYBL2|ORC6,895.590106100004,49
RRM2,ok,46,23,TYMS|UBE2T|MELK|ANLN|PTTG1|UBE2C|CEP55|BCL2|NDC80|NUF2|MLPH|MKI67|CENPF|TMEM45B|ACTR3B|CDC6|FOXA1|MDM2|CDH3|MYBL2|ORC6|BAG1|GPR160,870.1201896999992,49
SFRP1,ok,42,21,KRT5|FOXC1|KRT14|MIA|FOXA1|ESR1|EGFR|MYC|BLVRA|TMEM45B|ANLN|MMP11|MDM2|MELK|TYMS|NDC80|EXO1|CDC20|BAG1|CEP55|RRM2,791.3063990999945,49
SLC39A6,ok,48,24,ESR1|NAT1|BCL2|CDC20|KIF2C|MLPH|EGFR|MELK|PTTG1|CENPF|BAG1|BLVRA|ACTR3B|NDC80|GRB7|ORC6|TMEM45B|MDM2|CCNB1|NUF2|CDC6|RRM2|TYMS|MYC,615.7971555000113,49
TMEM45B,ok,46,23,MYC|GRB7|FGFR4|MLPH|UBE2T|FOXA1|RRM2|SLC39A6|ORC6|NDC80|KRT5|CEP55|MKI67|CCNE1|CDC20|CCNB1|CXXC5|BAG1|CENPF|CDH3|ESR1|MYBL2|MDM2,799.5315527999919,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|CEP55|ANLN|UBE2C|EXO1|RRM2|MKI67|CCNE1|CCNB1|NUF2|MYC|CENPF|MIA|TMEM45B|EGFR|CDC6|BCL2|ERBB2|MDM2|SLC39A6|MMP11,723.4106259000109,49
UBE2C,ok,44,22,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|ANLN|UBE2T|CCNB1|CCNE1|NDC80|TYMS|NUF2|RRM2|BCL2|PHGDH|ORC6|TMEM45B|CXXC5|ERBB2,764.0961440000101,49
UBE2T,ok,48,24,EXO1|PTTG1|CEP55|UBE2C|ANLN|NDC80|CENPF|TYMS|KIF2C|NUF2|CDC20|CCNB1|RRM2|MKI67|MLPH|FOXA1|CXXC5|TMEM45B|GRB7|GPR160|FOXC1|KRT14|KRT5|BAG1,667.3392057000019,49
