cohort,mechanism,missing_rate,metric,higher_is_better,wilcoxon_stat,p_value,n_pairs,note,p_holm,method_a,method_b,mean_a,mean_b,delta_a_minus_b,rank_biserial_r,p_holm_primary_family
discovery,mar,0.3,corr_rv,True,1.0,0.00390625,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9295804394756875,0.9116598357490139,0.01792060372667359,0.9636363636363636,0.015625
discovery,mar,0.3,corr_rv,True,21.0,0.556640625,10,,0.556640625,RFECA_SVR(k=20),SimpleMean,0.9139264296406088,0.9116598357490139,0.0022665938915948924,0.23636363636363633,0.556640625
discovery,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.9711386610011562,0.9116598357490139,0.05947882525214232,1.0,0.015625
discovery,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9463820415615005,0.9633384089117574,-0.01695636735025685,-1.0,0.015625
discovery,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9295804394756875,0.9633384089117574,-0.0337579694360699,-1.0,0.015625
discovery,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9139264296406088,0.9633384089117574,-0.0494119792711486,-1.0,0.015625
discovery,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.9711386610011562,0.9633384089117574,0.007800252089398829,1.0,0.015625
metabric,mar,0.05,f1_macro,True,18.0,0.375,10,,1.0,RFECA_SVR(k=5),SimpleMean,0.8801272587714714,0.8807230463647768,-0.0005957875933054746,-0.34545454545454546,1.0
metabric,mar,0.05,f1_macro,True,18.0,0.375,10,,1.0,RFECA_SVR(k=10),SimpleMean,0.8812410534187956,0.8807230463647768,0.0005180070540187209,0.34545454545454546,1.0
metabric,mar,0.05,f1_macro,True,25.0,0.845703125,10,,1.0,RFECA_SVR(k=20),SimpleMean,0.8816077162833883,0.8807230463647768,0.0008846699186114693,-0.09090909090909094,1.0
metabric,mar,0.05,f1_macro,True,24.0,0.76953125,10,,1.0,MissForest,SimpleMean,0.8805805867748587,0.8807230463647768,-0.00014245958991809804,-0.12727272727272732,1.0
metabric,mar,0.05,f1_macro,True,26.0,0.921875,10,,1.0,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8801272587714714,0.8803363082962823,-0.00020904952481093364,-0.054545454545454564,1.0
metabric,mar,0.05,f1_macro,True,21.0,0.556640625,10,,1.0,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8812410534187956,0.8803363082962823,0.0009047451225132619,0.23636363636363633,1.0
metabric,mar,0.05,f1_macro,True,20.0,0.4921875,10,,1.0,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8816077162833883,0.8803363082962823,0.0012714079871060102,0.2727272727272727,1.0
metabric,mar,0.05,f1_macro,True,23.0,0.6953125,10,,1.0,MissForest,"KNN(k=5,dist)",0.8805805867748587,0.8803363082962823,0.0002442784785764429,0.16363636363636358,1.0
metabric,mar,0.1,f1_macro,True,8.0,0.048828125,10,,0.68359375,RFECA_SVR(k=5),SimpleMean,0.8787595376156411,0.8743290626841953,0.004430474931445771,0.709090909090909,0.341796875
metabric,mar,0.1,f1_macro,True,13.0,0.16015625,10,,1.0,RFECA_SVR(k=10),SimpleMean,0.8768648126699196,0.8743290626841953,0.002535749985724256,0.5272727272727273,0.80078125
metabric,mar,0.1,f1_macro,True,10.0,0.083984375,10,,1.0,RFECA_SVR(k=20),SimpleMean,0.8779987803856862,0.8743290626841953,0.0036697177014909377,0.6363636363636365,0.50390625
metabric,mar,0.1,f1_macro,True,6.0,0.02734375,10,,0.41015625,MissForest,SimpleMean,0.8791786876085735,0.8743290626841953,0.0048496249243782374,0.7818181818181817,0.21875
metabric,mar,0.1,f1_macro,True,15.0,0.232421875,10,,1.0,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8787595376156411,0.8778545991857504,0.0009049384298907004,0.4545454545454546,0.9296875
metabric,mar,0.1,f1_macro,True,18.0,0.375,10,,1.0,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8768648126699196,0.8778545991857504,-0.000989786515830815,-0.34545454545454546,0.966796875
metabric,mar,0.1,f1_macro,True,25.0,0.845703125,10,,1.0,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8779987803856862,0.8778545991857504,0.00014418119993586664,0.09090909090909083,0.966796875
metabric,mar,0.1,f1_macro,True,17.0,0.322265625,10,,1.0,MissForest,"KNN(k=5,dist)",0.8791786876085735,0.8778545991857504,0.0013240884228231664,0.38181818181818183,0.966796875
metabric,mar,0.2,f1_macro,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.8708808668237511,0.8635717320954566,0.007309134728294531,1.0,0.015625
metabric,mar,0.2,f1_macro,True,1.0,0.00390625,10,,0.046875,RFECA_SVR(k=10),SimpleMean,0.8709077508526741,0.8635717320954566,0.007336018757217566,0.9636363636363636,0.0234375
metabric,mar,0.2,f1_macro,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.8710153657068591,0.8635717320954566,0.007443633611402545,1.0,0.015625
metabric,mar,0.2,f1_macro,True,1.0,0.00390625,10,,0.046875,MissForest,SimpleMean,0.8707923202001207,0.8635717320954566,0.007220588104664083,0.9636363636363636,0.0234375
metabric,mar,0.2,f1_macro,True,18.0,0.375,10,,1.0,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8708808668237511,0.8721681465435436,-0.001287279719792478,-0.34545454545454546,1.0
metabric,mar,0.2,f1_macro,True,16.0,0.275390625,10,,1.0,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8709077508526741,0.8721681465435436,-0.0012603956908694425,-0.4181818181818182,1.0
metabric,mar,0.2,f1_macro,True,19.0,0.431640625,10,,1.0,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8710153657068591,0.8721681465435436,-0.0011527808366844638,-0.3090909090909091,1.0
metabric,mar,0.2,f1_macro,True,19.0,0.431640625,10,,1.0,MissForest,"KNN(k=5,dist)",0.8707923202001207,0.8721681465435436,-0.0013758263434229256,-0.3090909090909091,1.0
metabric,mar,0.3,f1_macro,True,3.0,0.009765625,10,,0.087890625,RFECA_SVR(k=5),SimpleMean,0.8557480643509361,0.8480200851951301,0.007727979155806031,0.8909090909090909,0.01953125
metabric,mar,0.3,f1_macro,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.8576248921493402,0.8480200851951301,0.009604806954210177,1.0,0.015625
metabric,mar,0.3,f1_macro,True,3.0,0.009765625,10,,0.087890625,RFECA_SVR(k=20),SimpleMean,0.8585895875390565,0.8480200851951301,0.010569502343926396,0.8909090909090909,0.01953125
metabric,mar,0.3,f1_macro,True,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.8606189427022096,0.8480200851951301,0.012598857507079564,1.0,0.015625
metabric,mar,0.3,f1_macro,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8557480643509361,0.848245423395533,0.007502640955403095,1.0,0.015625
metabric,mar,0.3,f1_macro,True,1.0,0.00390625,10,,0.04296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8576248921493402,0.848245423395533,0.00937946875380724,0.9636363636363636,0.015625
metabric,mar,0.3,f1_macro,True,2.0,0.005859375,10,,0.05859375,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8585895875390565,0.848245423395533,0.01034416414352346,0.9272727272727272,0.017578125
metabric,mar,0.3,f1_macro,True,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.8606189427022096,0.848245423395533,0.012373519306676628,1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.7213461886337341,1.1688933346254948,-0.4475471459917607,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.7054996376019977,1.1688933346254948,-0.4633936970234971,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.7002640860420702,1.1688933346254948,-0.4686292485834246,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.6290763935180603,1.1688933346254948,-0.5398169411074345,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.7213461886337341,0.699695891558898,0.021650297074836122,1.0,0.015625
metabric,mar,0.05,rmse,False,9.0,0.064453125,10,,0.12890625,RFECA_SVR(k=10),"KNN(k=5,dist)",0.7054996376019977,0.699695891558898,0.0058037460430997445,0.6727272727272726,0.12890625
metabric,mar,0.05,rmse,False,23.0,0.6953125,10,,0.6953125,RFECA_SVR(k=20),"KNN(k=5,dist)",0.7002640860420702,0.699695891558898,0.0005681944831722463,-0.1636363636363637,0.6953125
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.6290763935180603,0.699695891558898,-0.07061949804083767,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.7413737203136193,1.1602141435329831,-0.4188404232193639,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.7191646774100003,1.1602141435329831,-0.4410494661229828,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.717180193815534,1.1602141435329831,-0.44303394971744914,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.6427895028879883,1.1602141435329831,-0.5174246406449948,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.7413737203136193,0.7098662056262381,0.03150751468738111,1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.7191646774100003,0.7098662056262381,0.009298471783762197,1.0,0.015625
metabric,mar,0.1,rmse,False,1.0,0.00390625,10,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.717180193815534,0.7098662056262381,0.00731398818929585,0.9636363636363636,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.6427895028879883,0.7098662056262381,-0.06707670273824984,-1.0,0.015625
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.7872681454981779,1.1491114075405715,-0.3618432620423936,-1.0,0.015625
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.7637784680682839,1.1491114075405715,-0.38533293947228764,-1.0,0.015625
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.767282303725871,1.1491114075405715,-0.3818291038147005,-1.0,0.015625
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.6721495670652327,1.1491114075405715,-0.47696184047533885,-1.0,0.015625
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.7872681454981779,0.7507455341014431,0.03652261139673485,1.0,0.015625
metabric,mar,0.2,rmse,False,5.0,0.01953125,10,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.7637784680682839,0.7507455341014431,0.013032933966840798,0.8181818181818181,0.01953125
metabric,mar,0.2,rmse,False,3.0,0.009765625,10,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.767282303725871,0.7507455341014431,0.01653676962442796,0.8909090909090909,0.01953125
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.6721495670652327,0.7507455341014431,-0.07859596703621041,-1.0,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.8350534197823981,1.143003217234177,-0.307949797451779,-1.0,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.8100384200337606,1.143003217234177,-0.3329647972004165,-1.0,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.8155719327206805,1.143003217234177,-0.32743128451349657,-1.0,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.7052613170597014,1.143003217234177,-0.4377419001744757,-1.0,0.015625
metabric,mar,0.3,rmse,False,3.0,0.009765625,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8350534197823981,0.856710260394444,-0.02165684061204587,-0.8909090909090909,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8100384200337606,0.856710260394444,-0.04667184036068339,-1.0,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8155719327206805,0.856710260394444,-0.041138327673763464,-1.0,0.015625
metabric,mar,0.3,rmse,False,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.7052613170597014,0.856710260394444,-0.15144894333474257,-1.0,0.015625
metabric,mar,0.05,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9992451360003857,0.9977647441987761,0.0014803918016095263,1.0,0.015625
metabric,mar,0.05,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9992936555593147,0.9977647441987761,0.0015289113605385651,1.0,0.015625
metabric,mar,0.05,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.9993210733502712,0.9977647441987761,0.0015563291514950617,1.0,0.015625
metabric,mar,0.05,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.9994367754978134,0.9977647441987761,0.0016720312990372577,1.0,0.015625
metabric,mar,0.05,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9992451360003857,0.9993058780812966,-6.0742080910891616e-05,-1.0,0.015625
metabric,mar,0.05,corr_rv,True,15.0,0.232421875,10,,0.232421875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9992936555593147,0.9993058780812966,-1.2222521981852807e-05,-0.4545454545454546,0.232421875
metabric,mar,0.05,corr_rv,True,9.0,0.064453125,10,,0.12890625,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9993210733502712,0.9993058780812966,1.5195268974643739e-05,0.6727272727272726,0.12890625
metabric,mar,0.05,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.9994367754978134,0.9993058780812966,0.00013089741651683973,1.0,0.015625
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9982069623234302,0.9942925728728254,0.003914389450604849,1.0,0.015625
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9983846503651442,0.9942925728728254,0.00409207749231888,1.0,0.015625
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.998448242547688,0.9942925728728254,0.004155669674862694,1.0,0.015625
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.9987570661639641,0.9942925728728254,0.004464493291138738,1.0,0.015625
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9982069623234302,0.9984620111159137,-0.0002550487924835032,-1.0,0.015625
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9983846503651442,0.9984620111159137,-7.736075076947291e-05,-1.0,0.015625
metabric,mar,0.1,corr_rv,True,24.0,0.76953125,10,,0.76953125,RFECA_SVR(k=20),"KNN(k=5,dist)",0.998448242547688,0.9984620111159137,-1.3768568225658306e-05,-0.12727272727272732,0.76953125
metabric,mar,0.1,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.9987570661639641,0.9984620111159137,0.0002950550480503855,1.0,0.015625
metabric,mar,0.2,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9953430321793106,0.9830501684053313,0.012292863773979312,1.0,0.015625
metabric,mar,0.2,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9958903125169473,0.9830501684053313,0.012840144111615936,1.0,0.015625
metabric,mar,0.2,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.9959980552093294,0.9830501684053313,0.012947886803998054,1.0,0.015625
metabric,mar,0.2,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.9971128483385948,0.9830501684053313,0.014062679933263489,1.0,0.015625
metabric,mar,0.2,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9953430321793106,0.9961800963159358,-0.0008370641366252096,-1.0,0.015625
metabric,mar,0.2,corr_rv,True,2.0,0.005859375,10,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9958903125169473,0.9961800963159358,-0.0002897837989885854,-0.9272727272727272,0.015625
metabric,mar,0.2,corr_rv,True,7.0,0.037109375,10,,0.0546875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9959980552093294,0.9961800963159358,-0.00018204110660646755,-0.7454545454545455,0.037109375
metabric,mar,0.2,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.9971128483385948,0.9961800963159358,0.000932752022658967,1.0,0.015625
metabric,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9909994644331805,0.966421453522794,0.024578010910386583,1.0,0.015625
metabric,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9919643916604055,0.966421453522794,0.02554293813761155,1.0,0.015625
metabric,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.9922312231768948,0.966421453522794,0.025809769654100867,1.0,0.015625
metabric,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,SimpleMean,0.9950398714454506,0.966421453522794,0.028618417922656625,1.0,0.015625
metabric,mar,0.3,corr_rv,True,3.0,0.009765625,10,,0.0390625,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9909994644331805,0.9924434633760825,-0.001443998942901925,-0.8909090909090909,0.029296875
metabric,mar,0.3,corr_rv,True,15.0,0.232421875,10,,0.46484375,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9919643916604055,0.9924434633760825,-0.0004790717156769597,-0.4545454545454546,0.46484375
metabric,mar,0.3,corr_rv,True,20.0,0.4921875,10,,0.4921875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9922312231768948,0.9924434633760825,-0.00021224019918764103,-0.2727272727272727,0.4921875
metabric,mar,0.3,corr_rv,True,0.0,0.001953125,10,,0.029296875,MissForest,"KNN(k=5,dist)",0.9950398714454506,0.9924434633760825,0.002596408069368117,1.0,0.015625
