cohort,mechanism,missing_rate,metric,higher_is_better,wilcoxon_stat,p_value,n_pairs,n_boot,note,p_holm,method_a,method_b,mean_a,mean_b,delta_a_minus_b,delta_ci95_low,delta_ci95_high,rank_biserial_r,p_holm_primary_family
metabric,mar,0.3,f1_macro,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8557480643509361,0.848245423395533,0.0075026409554031,0.0042550634429359,0.0113327599679953,1.0,0.015625
metabric,mar,0.3,f1_macro,True,1.0,0.00390625,10,5000,,0.04296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8576248921493402,0.848245423395533,0.0093794687538071,0.0051590143110899,0.0139397400071485,0.9636363636363636,0.015625
metabric,mar,0.3,f1_macro,True,2.0,0.005859375,10,5000,,0.05859375,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8585895875390565,0.848245423395533,0.0103441641435231,0.0057217210984084,0.0146646553180645,0.9272727272727272,0.017578125
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.7213461886337341,1.1688933346254948,-0.4475471459917607,-0.4580990657786012,-0.4358480866916343,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.7054996376019977,1.1688933346254948,-0.4633936970234971,-0.4721243405107684,-0.4540733538734198,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.7002640860420702,1.1688933346254948,-0.4686292485834246,-0.4759399591824587,-0.460795955159487,-1.0,0.015625
metabric,mar,0.05,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.7213461886337341,0.699695891558898,0.021650297074836,0.0154861308366813,0.0283408491393685,1.0,0.015625
metabric,mar,0.05,rmse,False,9.0,0.064453125,10,5000,,0.12890625,RFECA_SVR(k=10),"KNN(k=5,dist)",0.7054996376019977,0.699695891558898,0.0058037460430997,0.0008156062170779,0.010966719821816,0.6727272727272726,0.12890625
metabric,mar,0.05,rmse,False,23.0,0.6953125,10,5000,,0.6953125,RFECA_SVR(k=20),"KNN(k=5,dist)",0.7002640860420702,0.699695891558898,0.0005681944831722,-0.0047658841818605,0.0071559491631677,-0.1636363636363637,0.6953125
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.7413737203136193,1.1602141435329831,-0.4188404232193639,-0.4237319757619194,-0.4134122319338639,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.7191646774100003,1.1602141435329831,-0.4410494661229828,-0.4457556490820749,-0.4359695460992689,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.717180193815534,1.1602141435329831,-0.443033949717449,-0.4481726424603798,-0.4379014813491685,-1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.7413737203136193,0.7098662056262381,0.031507514687381,0.0273999386002484,0.0358721218246381,1.0,0.015625
metabric,mar,0.1,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.7191646774100003,0.7098662056262381,0.0092984717837621,0.0061007570872673,0.0127419682755806,1.0,0.015625
metabric,mar,0.1,rmse,False,1.0,0.00390625,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.717180193815534,0.7098662056262381,0.0073139881892959,0.0039087352389506,0.0110553360602545,0.9636363636363636,0.015625
metabric,mar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.7872681454981779,1.1491114075405715,-0.3618432620423935,-0.3664476715497754,-0.3575204572183367,-1.0,0.015625
