gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CENPF,ok,39,19,UBE2C|EXO1|CEP55|KIF2C|CDC20|MKI67|UBE2T|CCNB1|TYMS|MLPH|NAT1|CDC6|RRM2|FOXC1|ORC6|GRB7|EGFR|BLVRA|ERBB2,1256.7508140999998,49
CEP55,ok,43,21,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|CENPF|BIRC5|UBE2T|MKI67|NDC80|TYMS|CCNB1|MLPH|NUF2|ACTR3B|BCL2|CDC6|FOXC1|MYBL2|TMEM45B,1487.2170286,49
CXXC5,ok,48,24,ESR1|MLPH|FOXC1|EGFR|MAPT|ACTR3B|PHGDH|ANLN|MIA|CCNE1|NDC80|EXO1|GPR160|KIF2C|MYC|TYMS|CDC20|CEP55|UBE2T|RRM2|PTTG1|UBE2C|TMEM45B|CCNB1,1283.5908594999964,49
EGFR,ok,40,20,ESR1|CDH3|FOXC1|BCL2|CXXC5|KRT5|SFRP1|CCNE1|PHGDH|ANLN|MIA|KIF2C|CDC20|EXO1|NDC80|PTTG1|KRT14|BLVRA|UBE2T|CENPF,1647.244344499999,49
ERBB2,ok,48,24,GRB7|CDC6|MYC|PGR|FOXA1|MIA|ACTR3B|NAT1|TYMS|MAPT|EXO1|CCNE1|NUF2|CENPF|BLVRA|CDC20|UBE2C|GPR160|MELK|KIF2C|RRM2|UBE2T|MKI67|PTTG1,1316.3224635000006,49
ESR1,ok,44,22,BCL2|SLC39A6|FOXA1|MLPH|CCNE1|EGFR|CXXC5|MELK|KIF2C|KRT17|NDC80|UBE2C|PTTG1|FGFR4|GRB7|MKI67|RRM2|UBE2T|NUF2|MDM2|BLVRA|CCNB1,989.4462012000004,49
EXO1,ok,34,17,CEP55|MELK|UBE2C|KIF2C|CDC20|PTTG1|BIRC5|CENPF|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|NUF2|CDC6,1488.1877473999994,49
FGFR4,ok,49,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CDC20|CCNE1|UBE2C|EXO1|MELK|PTTG1|MYC|CENPF|CCNB1|EGFR|UBE2T|BAG1|NDC80|BLVRA|MDM2|MLPH|FOXA1|GPR160,1149.8919042999987,49
FOXA1,ok,43,21,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|KIF2C|MELK|CEP55|EXO1|NDC80|ANLN|KRT17|UBE2C|BCL2|MKI67|UBE2T|RRM2|ERBB2|BAG1,1370.154115199999,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT17|ACTR3B|EGFR|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|CEP55|PGR|NDC80|UBE2C|CENPF|ERBB2|UBE2T|RRM2|ORC6|MDM2|GRB7|FGFR4|CCNB1,1115.3123089,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|BIRC5|EGFR|MKI67|CEP55|BLVRA|MELK|UBE2C|ANLN|CXXC5|MYC|BCL2|NUF2|ORC6|UBE2T|CDC6|MMP11|RRM2|MYBL2|FGFR4,1108.4795740000009,49
GRB7,ok,46,23,ERBB2|FGFR4|ESR1|NAT1|CDC6|MAPT|TMEM45B|CDC20|KIF2C|CCNE1|ANLN|CENPF|PTTG1|UBE2T|CCNB1|RRM2|EGFR|MKI67|MYC|NDC80|NUF2|MLPH|BLVRA,1168.1909873999975,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|BIRC5|EXO1|CCNE1|MKI67|NDC80|UBE2T|PHGDH|BCL2|NUF2|PGR|RRM2|FOXC1|CXXC5|CDC6|KRT5|GRB7|ORC6|KRT17|MYBL2|BAG1|ERBB2,1505.8281628000004,49
NDC80,ok,45,22,ANLN|CEP55|PTTG1|MELK|CCNB1|NUF2|KIF2C|UBE2T|UBE2C|TYMS|EXO1|MLPH|CDC20|CCNE1|FOXA1|MKI67|RRM2|CXXC5|FOXC1|MYC|MMP11|MYBL2,1547.6504203000004,49
KRT14,ok,45,22,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|ACTR3B|GPR160|BIRC5|UBE2T|CEP55|CDC6|MYBL2|KIF2C|BCL2|NUF2|BAG1|ORC6|NDC80,1345.8776158,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1277.5971888999993,49
KRT5,ok,49,24,KRT17|KRT14|SFRP1|CDH3|FOXA1|MIA|EGFR|CXXC5|ACTR3B|GPR160|PHGDH|SLC39A6|BCL2|ANLN|MDM2|TMEM45B|CEP55|MKI67|NUF2|CENPF|RRM2|ORC6|UBE2T|CDC6,1475.7078532000014,49
MAPT,ok,47,23,ESR1|MLPH|NAT1|BCL2|PGR|EXO1|KIF2C|CDC20|CXXC5|UBE2C|NDC80|PTTG1|MKI67|GRB7|TYMS|RRM2|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYBL2|MYC,939.2194481000006,49
MDM2,ok,39,19,SLC39A6|RRM2|SFRP1|KRT5|TYMS|BAG1|CDH3|GRB7|ERBB2|BLVRA|MYC|MMP11|FOXC1|UBE2T|CDC6|CCNB1|MIA|NDC80|CDC20,1960.7246784999988,49
MELK,ok,48,24,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|TYMS|CCNE1|MKI67|RRM2|CCNB1|BCL2|PGR|EGFR|GPR160|MYC|TMEM45B|FGFR4|BLVRA|MYBL2|BAG1|MDM2|ORC6,1384.530858099999,49
MIA,ok,48,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CCNE1|EGFR|CXXC5|ANLN|NDC80|BLVRA|KIF2C|TYMS|CEP55|EXO1|CDC20|NUF2|BIRC5|PTTG1|ERBB2|MKI67|MMP11|MYBL2|GRB7,1446.3247238999975,49
MKI67,ok,46,23,CEP55|KIF2C|CENPF|BIRC5|MELK|PTTG1|ANLN|NDC80|TYMS|MLPH|GPR160|FOXC1|ACTR3B|BCL2|RRM2|CDC6|ORC6|CXXC5|MIA|KRT5|TMEM45B|KRT17|MYC,1503.9427399000015,49
MLPH,ok,48,24,FOXA1|ANLN|CXXC5|NDC80|CEP55|KIF2C|GPR160|KRT5|CDC20|TYMS|SLC39A6|BCL2|UBE2T|MKI67|MYC|CENPF|RRM2|TMEM45B|KRT14|BAG1|MDM2|MYBL2|ORC6|MMP11,1055.3562309000008,49
MMP11,ok,47,23,BAG1|NUF2|SFRP1|ERBB2|MIA|CXXC5|NDC80|BCL2|GRB7|MDM2|GPR160|CENPF|MKI67|RRM2|MLPH|KIF2C|MYBL2|TYMS|CCNE1|KRT17|ANLN|CDC6|MELK,754.8880887000014,49
MYBL2,ok,30,15,NUF2|CCNB1|UBE2C|NDC80|CEP55|ANLN|MIA|BCL2|RRM2|TYMS|BIRC5|PTTG1|KRT14|EXO1|UBE2T,1550.6840159999992,49
MYC,ok,49,24,TYMS|ACTR3B|TMEM45B|FOXC1|GPR160|MELK|RRM2|KRT5|UBE2T|CXXC5|ERBB2|NDC80|PTTG1|NAT1|ORC6|CDC20|MAPT|MKI67|GRB7|CENPF|CDC6|PGR|PHGDH|BCL2,956.9207214999988,49
NAT1,ok,48,24,ESR1|SLC39A6|CCNE1|MAPT|UBE2C|PGR|BIRC5|CEP55|MELK|EXO1|GPR160|FOXC1|GRB7|FGFR4|CXXC5|UBE2T|BLVRA|CDC6|MYC|NUF2|ERBB2|ORC6|TMEM45B|BAG1,809.0332899999994,49
ORC6,ok,49,24,CDC20|MKI67|SLC39A6|KIF2C|TMEM45B|BIRC5|UBE2C|CCNB1|EXO1|PGR|KRT17|BAG1|FOXA1|KRT5|PTTG1|MLPH|MELK|KRT14|MDM2|MIA|BCL2|CDC6|ANLN|EGFR,1252.941138099999,49
PGR,ok,48,24,MAPT|NAT1|KIF2C|UBE2C|BCL2|CDC20|EXO1|PTTG1|FGFR4|ANLN|MKI67|RRM2|ERBB2|UBE2T|BLVRA|GPR160|MIA|NUF2|ORC6|BAG1|MYBL2|TMEM45B|MYC|MDM2,986.4096565,49
PHGDH,ok,49,24,EXO1|KIF2C|MLPH|BCL2|MELK|FOXC1|ACTR3B|EGFR|CXXC5|MKI67|KRT5|PTTG1|MIA|CENPF|RRM2|TYMS|BAG1|CCNB1|FGFR4|MDM2|MMP11|TMEM45B|MYBL2|MYC,810.5604270000003,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|CENPF|NDC80|TYMS|CCNB1|MKI67|CCNE1|RRM2|NUF2|PHGDH|PGR|ACTR3B|MYC|GRB7|CXXC5|TMEM45B|MYBL2|BAG1|ORC6|ERBB2,1221.7402909000011,49
RRM2,ok,42,21,TYMS|UBE2T|MELK|PTTG1|UBE2C|CEP55|BIRC5|BCL2|CDC20|NDC80|NUF2|MKI67|CENPF|CDC6|EGFR|ACTR3B|TMEM45B|FOXA1|MDM2|ORC6|MYBL2,1123.9706888,49
SFRP1,ok,44,22,KRT5|FOXC1|KRT14|MIA|FOXA1|EGFR|ESR1|BLVRA|CCNE1|TMEM45B|MMP11|MDM2|ANLN|MELK|TYMS|BAG1|CDC20|CEP55|BIRC5|NUF2|RRM2|MYBL2,955.4562191000005,49
SLC39A6,ok,48,24,ESR1|BCL2|NAT1|CCNE1|CDC20|EGFR|MLPH|FGFR4|MELK|GPR160|UBE2C|PTTG1|ACTR3B|BLVRA|KRT5|BAG1|TMEM45B|MDM2|ORC6|CCNB1|UBE2T|MYC|RRM2|TYMS,791.8043589000008,49
TMEM45B,ok,49,24,MYC|GRB7|FGFR4|MLPH|UBE2T|ACTR3B|RRM2|MELK|SLC39A6|ORC6|SFRP1|ANLN|UBE2C|EXO1|CEP55|MKI67|KIF2C|CXXC5|CDC20|CENPF|CDH3|MDM2|MYBL2|PGR,953.7349384000008,49
TYMS,ok,48,24,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|EXO1|RRM2|MLPH|MKI67|CCNB1|CENPF|MYC|NUF2|CXXC5|MIA|EGFR|BCL2|ERBB2|MDM2|MYBL2|SLC39A6|GRB7|BAG1,950.2489221000033,49
UBE2C,ok,46,23,CEP55|PTTG1|KIF2C|CDC20|MELK|EXO1|CENPF|UBE2T|CCNE1|NDC80|CCNB1|TYMS|NUF2|RRM2|FOXA1|PGR|GRB7|ORC6|MYBL2|TMEM45B|CXXC5|BLVRA|KRT5,871.7256110999988,49
UBE2T,ok,36,18,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|TMEM45B|CXXC5,843.4812284,49
