dataset,mechanism,missing_rate,method,replication,metric,value,seed_scheme,artifact
METABRIC,MCAR,0.2,RFECA-k5,9,rmse,0.7170367318364798,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k5,9,mae,0.47906000848619656,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k5,9,corr_rv,0.9962358997419238,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k5,9,corr_frobenius_rel,0.10078709823115028,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k5,9,corr_mae_offdiag,0.031597733100703504,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,0,rmse,0.7525677580366938,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,0,mae,0.5028521662143344,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,0,corr_rv,0.9931920355353027,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,0,corr_frobenius_rel,0.13989663516728362,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,0,corr_mae_offdiag,0.0437760089198988,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,1,rmse,0.7490046774837495,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,1,mae,0.49968028852011537,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,1,corr_rv,0.9930652804847847,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,1,corr_frobenius_rel,0.140054130525841,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,1,corr_mae_offdiag,0.04428799019060276,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,2,rmse,0.7530740900023669,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,2,mae,0.5007970946543072,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,2,corr_rv,0.9924534760759173,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,2,corr_frobenius_rel,0.14087279117865714,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,2,corr_mae_offdiag,0.04415252412640578,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,3,rmse,0.7393038527594065,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,3,mae,0.4957516311539962,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,3,corr_rv,0.9926901405908716,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,3,corr_frobenius_rel,0.14109026926417992,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,3,corr_mae_offdiag,0.04398898871101986,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,4,rmse,0.7454921487625927,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,4,mae,0.5012273876477134,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,4,corr_rv,0.9932021915459325,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,4,corr_frobenius_rel,0.13755587759385776,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,4,corr_mae_offdiag,0.04347231793841954,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,5,rmse,0.7373442301589773,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,5,mae,0.49599952103115913,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,5,corr_rv,0.9932399163430914,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,5,corr_frobenius_rel,0.13486695330188853,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,5,corr_mae_offdiag,0.04206362818313466,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,6,rmse,0.7426206389496823,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,6,mae,0.49650634112200265,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,6,corr_rv,0.9930404492828936,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,6,corr_frobenius_rel,0.13782144149096892,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,6,corr_mae_offdiag,0.04306589602905926,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,7,rmse,0.7450591002239297,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,7,mae,0.49431169557900156,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,7,corr_rv,0.9929354674782782,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,7,corr_frobenius_rel,0.13529496875007002,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,7,corr_mae_offdiag,0.04212463374380126,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,8,rmse,0.7414567382748197,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,8,mae,0.4952272994763806,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,8,corr_rv,0.9933148238389193,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,8,corr_frobenius_rel,0.13623271295216455,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,8,corr_mae_offdiag,0.042941278851043964,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,9,rmse,0.7273849176199771,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,9,mae,0.48797686605065627,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,9,corr_rv,0.9933912873283024,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,9,corr_frobenius_rel,0.13151840166508302,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k5,9,corr_mae_offdiag,0.041229410841639356,legacy,metabric_full_20260724_185916
CPTAC 2C,MAR,0.0,KNN,0,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,0,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,0,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,0,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,1,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,1,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,1,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,1,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,2,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,2,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,2,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,2,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,3,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,3,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,3,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,3,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,4,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,4,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,4,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,4,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,5,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,5,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,5,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,5,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,6,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,6,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,6,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,6,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,7,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,7,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,7,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,7,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,8,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,8,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,8,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,8,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,9,f1_macro,0.9062598753903103,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,9,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,9,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,KNN,9,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,precision_macro,0.9745238095238096,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,precision_macro,0.9745238095238096,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,f1_macro,0.9247908371821415,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,bal_acc,0.9166666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,precision_macro,0.9620238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,recall_macro,0.9166666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,f1_macro,0.9304265420569768,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,precision_macro,0.962664835164835,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,f1_macro,0.9369647502256198,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,bal_acc,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,precision_macro,0.9661904761904762,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,recall_macro,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,f1_macro,0.9462815204119552,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,bal_acc,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,precision_macro,0.9786904761904761,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,recall_macro,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,f1_macro,0.9210766455766455,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,bal_acc,0.9041666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,precision_macro,0.9713186813186813,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,recall_macro,0.9041666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,f1_macro,0.9182526290134987,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,f1_macro,0.9338081845690542,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,precision_macro,0.9684981684981686,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,f1_macro,0.9618370759675108,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,bal_acc,0.9541666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,precision_macro,0.9886904761904761,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,recall_macro,0.9541666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,f1_macro,0.9127980835589531,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,f1_macro,0.9397433122433123,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,bal_acc,0.9291666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,precision_macro,0.9751648351648351,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,recall_macro,0.9291666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,f1_macro,0.9054265420569768,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,precision_macro,0.9370238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,f1_macro,0.9180714695932088,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,bal_acc,0.9079545454545455,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,precision_macro,0.957857142857143,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,recall_macro,0.9079545454545455,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,f1_macro,0.896909978909979,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,bal_acc,0.8708333333333333,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,precision_macro,0.9636263736263736,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,recall_macro,0.8708333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,5,f1_macro,0.9369647502256198,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,5,bal_acc,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,5,precision_macro,0.9661904761904762,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,5,recall_macro,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,6,f1_macro,0.9244582880887229,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,6,bal_acc,0.9041666666666668,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,6,precision_macro,0.9771520146520146,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,6,recall_macro,0.9041666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,7,f1_macro,0.9462815204119552,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,7,bal_acc,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,7,precision_macro,0.9786904761904761,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,7,recall_macro,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,8,f1_macro,0.9270165631469979,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,8,bal_acc,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,8,precision_macro,0.9634615384615385,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,8,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,9,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,9,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,9,precision_macro,0.9745238095238096,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,9,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,0,f1_macro,0.8925203057811754,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,0,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,0,precision_macro,0.9345238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,0,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,1,f1_macro,0.9183053299357647,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,1,bal_acc,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,1,precision_macro,0.9620238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,1,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,2,f1_macro,0.9181225923834619,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,2,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,2,precision_macro,0.9281410256410256,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,2,recall_macro,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,3,f1_macro,0.9552988677988677,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,3,bal_acc,0.9458333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,3,precision_macro,0.9851648351648352,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,3,recall_macro,0.9458333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,4,f1_macro,0.9462815204119552,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,4,bal_acc,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,4,precision_macro,0.9786904761904761,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,4,recall_macro,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,5,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,5,bal_acc,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,5,precision_macro,0.9620238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,5,recall_macro,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,6,f1_macro,0.9496631629240324,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,6,bal_acc,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,6,precision_macro,0.9845238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,6,recall_macro,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,7,f1_macro,0.9063125763125763,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,7,bal_acc,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,7,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,7,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,8,f1_macro,0.9403463927376972,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,8,bal_acc,0.9333333333333333,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,8,precision_macro,0.9720238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,8,recall_macro,0.9333333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,9,f1_macro,0.922591044221479,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,9,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,9,precision_macro,0.9709981684981684,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,KNN,9,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,0,f1_macro,0.8942232453536801,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,0,bal_acc,0.8833333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,0,precision_macro,0.9552014652014652,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,0,recall_macro,0.8833333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,1,f1_macro,0.9159265420569769,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,1,bal_acc,0.9041666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,1,precision_macro,0.9623443223443223,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,1,recall_macro,0.9041666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,2,f1_macro,0.8229909221213569,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,2,bal_acc,0.8083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,2,precision_macro,0.8780219780219781,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,2,recall_macro,0.8083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,3,f1_macro,0.8778116883116883,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,3,bal_acc,0.8708333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,3,precision_macro,0.927106227106227,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,3,recall_macro,0.8708333333333333,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,4,f1_macro,0.9317360658665006,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,4,bal_acc,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,4,precision_macro,0.9703571428571429,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,4,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,5,f1_macro,0.9139227994227994,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,5,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,5,precision_macro,0.9457692307692307,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,5,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,6,f1_macro,0.8993502294806642,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,6,bal_acc,0.8833333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,KNN,6,precision_macro,0.9488553113553113,legacy,discovery_full_mar_20260725_045052
