imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.2,SVC,Basal,recall,0.8996515679442509,0.05406999931102226,5,mcar
OriginalRFECA,0.2,LogReg,LumA,f1,0.9069607599995745,0.023405435869359253,5,mcar
OriginalRFECA,0.2,LogReg,LumA,precision,0.8991531220426356,0.015740471316912336,5,mcar
OriginalRFECA,0.2,LogReg,LumA,recall,0.9157142857142857,0.04207621850006611,5,mcar
OriginalRFECA,0.2,LogReg,LumB,f1,0.840720820909876,0.03475795651182608,5,mcar
OriginalRFECA,0.2,LogReg,LumB,precision,0.8475381969481738,0.036627661596049285,5,mcar
OriginalRFECA,0.2,LogReg,LumB,recall,0.8357894736842105,0.05294642669456544,5,mcar
OriginalRFECA,0.2,LogReg,Her2,f1,0.7648580115921583,0.032459477315967454,5,mcar
OriginalRFECA,0.2,LogReg,Her2,precision,0.7694195595371408,0.0463890368144015,5,mcar
OriginalRFECA,0.2,LogReg,Her2,recall,0.7630303030303031,0.048995626032007626,5,mcar
OriginalRFECA,0.2,LogReg,Basal,f1,0.9073535369905195,0.03780895194329426,5,mcar
OriginalRFECA,0.2,LogReg,Basal,precision,0.9215497660234503,0.034876783378170385,5,mcar
OriginalRFECA,0.2,LogReg,Basal,recall,0.8946573751451801,0.0523785702155388,5,mcar
OriginalRFECA,0.2,RF,LumA,f1,0.9068862418149131,0.017870093863674944,5,mcar
OriginalRFECA,0.2,RF,LumA,precision,0.8824560639519923,0.026207166770669213,5,mcar
OriginalRFECA,0.2,RF,LumA,recall,0.9342857142857144,0.04115674368825125,5,mcar
OriginalRFECA,0.2,RF,LumB,f1,0.8472941365335878,0.028707742628222458,5,mcar
OriginalRFECA,0.2,RF,LumB,precision,0.8454413065738366,0.05276818420818907,5,mcar
OriginalRFECA,0.2,RF,LumB,recall,0.8526315789473685,0.051028209025435055,5,mcar
OriginalRFECA,0.2,RF,Her2,f1,0.7745514274626103,0.03457531787997025,5,mcar
OriginalRFECA,0.2,RF,Her2,precision,0.8248676110797015,0.035629682916171274,5,mcar
OriginalRFECA,0.2,RF,Her2,recall,0.7360606060606061,0.07930064943437859,5,mcar
OriginalRFECA,0.2,RF,Basal,f1,0.9103447413658383,0.034102786997645164,5,mcar
OriginalRFECA,0.2,RF,Basal,precision,0.9730144203828415,0.01823455413777789,5,mcar
OriginalRFECA,0.2,RF,Basal,recall,0.8566782810685248,0.055350576431759266,5,mcar
OriginalRFECA,0.2,GB,LumA,f1,0.9194746815265884,0.00454070818305938,5,mcar
OriginalRFECA,0.2,GB,LumA,precision,0.9014607128031786,0.00964951862632888,5,mcar
OriginalRFECA,0.2,GB,LumA,recall,0.9385714285714286,0.018626292586293308,5,mcar
OriginalRFECA,0.2,GB,LumB,f1,0.8611745065897214,0.011451936567171663,5,mcar
OriginalRFECA,0.2,GB,LumB,precision,0.8619131578153357,0.027606568902556188,5,mcar
OriginalRFECA,0.2,GB,LumB,recall,0.8610526315789475,0.013724636642531936,5,mcar
OriginalRFECA,0.2,GB,Her2,f1,0.7601690810480093,0.016467181955774082,5,mcar
OriginalRFECA,0.2,GB,Her2,precision,0.7740682899370508,0.041504094983398285,5,mcar
OriginalRFECA,0.2,GB,Her2,recall,0.7497979797979799,0.041475072201516514,5,mcar
OriginalRFECA,0.2,GB,Basal,f1,0.9105490065490065,0.039530637150785496,5,mcar
OriginalRFECA,0.2,GB,Basal,precision,0.969030969030969,0.032816164878002985,5,mcar
OriginalRFECA,0.2,GB,Basal,recall,0.8613240418118465,0.06798940298657737,5,mcar
