stage,imputer,missing_rate,replicate,fold,rmse,mae,n_masked_test_values,n_eligible_cells,n_artificially_masked_cells,n_legacy_imputed_cells_in_cohort,n_legacy_imputed_cells_in_metric_target,target_cell_policy,n_train,n_test,degenerate_constant_preds,seed
imputation,SimpleMean,0.05,0,5,2.690920828872958,1.996306554992227,60,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,"KNN(k=5,dist)",0.05,0,1,2.1707349935093148,1.3924229686890157,49,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,"KNN(k=5,dist)",0.05,0,2,1.927186991085274,1.311792524971972,53,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,"KNN(k=5,dist)",0.05,0,3,2.165561720993653,1.4963216852188377,59,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,"KNN(k=5,dist)",0.05,0,4,2.493313257257415,1.7550197296785854,69,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,"KNN(k=5,dist)",0.05,0,5,2.263679464794678,1.5519781075898855,60,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=5),0.05,0,1,1.9505078622127094,1.2418787871035395,49,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,RFECA_SVR(k=5),0.05,0,2,1.496898960379807,1.0998465723868875,53,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,RFECA_SVR(k=5),0.05,0,3,1.714031733848471,1.2822895137132024,59,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=5),0.05,0,4,2.4742148055132884,1.6034655366114068,69,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=5),0.05,0,5,1.64574606608117,1.220224246973393,60,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=10),0.05,0,1,1.7734440442898998,1.216247035033098,49,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,RFECA_SVR(k=10),0.05,0,2,1.6173341716155045,1.2688530651249177,53,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,RFECA_SVR(k=10),0.05,0,3,2.251016989549127,1.5267069962126574,59,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=10),0.05,0,4,2.7511811347979096,1.879174698080556,69,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=10),0.05,0,5,1.708018113354758,1.2636154198684266,60,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=20),0.05,0,1,2.270717063795119,1.3826667323288582,49,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,RFECA_SVR(k=20),0.05,0,2,2.652585072176877,1.7966418764630434,53,5804,290,46,0,originally_observed_only,93,24,False,1047
imputation,RFECA_SVR(k=20),0.05,0,3,2.1432934065300078,1.4869961396517442,59,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=20),0.05,0,4,2.9747575048464094,2.0031072555454483,69,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,RFECA_SVR(k=20),0.05,0,5,2.1967247748714605,1.6789846210255435,60,5804,290,46,0,originally_observed_only,94,23,False,1047
imputation,SimpleMean,0.05,1,1,2.110525869523965,1.5745054076675213,66,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,SimpleMean,0.05,1,2,2.471476980454238,1.8835081782750538,59,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,SimpleMean,0.05,1,3,3.0381715414644783,2.1386388982184608,51,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,SimpleMean,0.05,1,4,3.7783163138031313,2.5761704523411133,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,SimpleMean,0.05,1,5,3.4706310626974077,2.1326008944889923,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,"KNN(k=5,dist)",0.05,1,1,1.78794496428017,1.2394682868489006,66,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,"KNN(k=5,dist)",0.05,1,2,1.4514326898226448,1.1259384729075672,59,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,"KNN(k=5,dist)",0.05,1,3,2.0029136198671953,1.5277126832665702,51,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,"KNN(k=5,dist)",0.05,1,4,2.8305703588768947,1.6869201773887998,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,"KNN(k=5,dist)",0.05,1,5,2.882598961951415,1.5460980433766283,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=5),0.05,1,1,2.0662705229618923,1.261674144470096,66,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,RFECA_SVR(k=5),0.05,1,2,1.599714509942878,1.1295121248951614,59,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,RFECA_SVR(k=5),0.05,1,3,1.651388509840793,1.047264532483251,51,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=5),0.05,1,4,2.714420261727144,1.5391411519594924,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=5),0.05,1,5,1.9006162994321425,1.3115401996408589,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=10),0.05,1,1,1.6229460716194624,1.1360401297731493,66,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,RFECA_SVR(k=10),0.05,1,2,1.6165705484462944,1.1481956510067697,59,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,RFECA_SVR(k=10),0.05,1,3,1.732124898908536,1.1832740356907983,51,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=10),0.05,1,4,2.872403528634048,1.762857438337998,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=10),0.05,1,5,1.9684237655806123,1.3842389819419096,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=20),0.05,1,1,2.0397964673386983,1.3913562567473086,66,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,RFECA_SVR(k=20),0.05,1,2,2.0068861049634186,1.3512358991146651,59,5804,290,46,0,originally_observed_only,93,24,False,1048
imputation,RFECA_SVR(k=20),0.05,1,3,1.8513035518955243,1.3310759380524526,51,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=20),0.05,1,4,3.5691315738264606,2.2111915595406617,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,RFECA_SVR(k=20),0.05,1,5,2.3369501639890418,1.7543613268206102,57,5804,290,46,0,originally_observed_only,94,23,False,1048
imputation,SimpleMean,0.05,2,1,2.131838036828488,1.6082193357174215,63,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,SimpleMean,0.05,2,2,2.854435787877961,2.2076377877118105,67,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,SimpleMean,0.05,2,3,3.175024908488017,2.2669836996663064,51,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,SimpleMean,0.05,2,4,2.977868553923536,2.2119593998356035,56,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,SimpleMean,0.05,2,5,2.3643952402492925,1.6936616441528423,53,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,"KNN(k=5,dist)",0.05,2,1,2.426718967836933,1.490143933309118,63,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,"KNN(k=5,dist)",0.05,2,2,1.7564818223337888,1.2165215919515167,67,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,"KNN(k=5,dist)",0.05,2,3,2.1948295806338978,1.585296682324818,51,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,"KNN(k=5,dist)",0.05,2,4,1.7695350181937148,1.2693491148995342,56,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,"KNN(k=5,dist)",0.05,2,5,1.5612839791441973,1.0854233949876775,53,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=5),0.05,2,1,2.199019873555804,1.3119232181466742,63,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,RFECA_SVR(k=5),0.05,2,2,1.9588701052257131,1.3726868188868713,67,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,RFECA_SVR(k=5),0.05,2,3,1.8769116231539964,1.3661688429904906,51,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=5),0.05,2,4,2.181479648763864,1.5116811606308391,56,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=5),0.05,2,5,1.9181434811078055,1.3502147859532663,53,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=10),0.05,2,1,2.566179440903928,1.4012963311809128,63,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,RFECA_SVR(k=10),0.05,2,2,1.8726734724453566,1.3662789796960944,67,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,RFECA_SVR(k=10),0.05,2,3,1.9533978410255972,1.3013085893655159,51,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=10),0.05,2,4,2.237373128708809,1.5683835390742813,56,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=10),0.05,2,5,2.077613968602867,1.4455622626519706,53,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=20),0.05,2,1,2.2874261266471345,1.5609069139402196,63,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,RFECA_SVR(k=20),0.05,2,2,1.7941873995570616,1.4189457026925278,67,5804,290,46,0,originally_observed_only,93,24,False,1049
imputation,RFECA_SVR(k=20),0.05,2,3,2.268964595712892,1.5433267326261,51,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=20),0.05,2,4,2.419464997240836,1.7378452656668546,56,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,RFECA_SVR(k=20),0.05,2,5,2.230822078245229,1.6055071545531119,53,5804,290,46,0,originally_observed_only,94,23,False,1049
imputation,SimpleMean,0.05,3,1,2.5593130046850856,1.9240228037477343,71,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,SimpleMean,0.05,3,2,2.963001780208917,2.3250904720597325,58,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,SimpleMean,0.05,3,3,2.606521177987088,1.8717133771096426,47,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,SimpleMean,0.05,3,4,3.793646754367447,2.725214165540438,54,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,SimpleMean,0.05,3,5,2.8460005737729412,2.2279002540257937,60,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,"KNN(k=5,dist)",0.05,3,1,2.2245039830064073,1.502799435375255,71,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,"KNN(k=5,dist)",0.05,3,2,1.993672666637959,1.4723577703579833,58,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,"KNN(k=5,dist)",0.05,3,3,1.1875309468134558,0.8762062086381209,47,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,"KNN(k=5,dist)",0.05,3,4,2.1706745062263333,1.5091785471699082,54,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,"KNN(k=5,dist)",0.05,3,5,1.7763283138137926,1.2550294924324232,60,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=5),0.05,3,1,1.9846573125642066,1.4912042968108874,71,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,RFECA_SVR(k=5),0.05,3,2,2.062716077170072,1.6380383624527308,58,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,RFECA_SVR(k=5),0.05,3,3,1.635069812720217,1.0892985097092238,47,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=5),0.05,3,4,1.8184406453059054,1.308843737221388,54,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=5),0.05,3,5,2.2030678330275744,1.790897383124934,60,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=10),0.05,3,1,2.0593551888249135,1.5755021613365034,71,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,RFECA_SVR(k=10),0.05,3,2,2.025849694867436,1.5516458446604662,58,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,RFECA_SVR(k=10),0.05,3,3,1.877194706536828,1.2301339120137753,47,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=10),0.05,3,4,2.118811891779567,1.5720969898296,54,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=10),0.05,3,5,2.0136257404986524,1.5880269938744143,60,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=20),0.05,3,1,2.301365725103546,1.640096806238437,71,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,RFECA_SVR(k=20),0.05,3,2,2.1490969543258727,1.5006549611550097,58,5804,290,46,0,originally_observed_only,93,24,False,1050
imputation,RFECA_SVR(k=20),0.05,3,3,2.2361272255486564,1.4930556941240016,47,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=20),0.05,3,4,2.079356895229114,1.5846202102196765,54,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,RFECA_SVR(k=20),0.05,3,5,2.4728529128385457,1.9289934235486366,60,5804,290,46,0,originally_observed_only,94,23,False,1050
imputation,SimpleMean,0.05,4,1,2.439912824031861,1.838684353109887,56,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,SimpleMean,0.05,4,2,2.872207549169251,2.2192150792858025,59,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,SimpleMean,0.05,4,3,2.3334030090670126,1.745075759026287,57,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,SimpleMean,0.05,4,4,3.024486497805048,2.3247357566242326,58,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,SimpleMean,0.05,4,5,2.642606650609999,2.0333927373904177,60,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,"KNN(k=5,dist)",0.05,4,1,1.8966087005009298,1.2513779516353545,56,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,"KNN(k=5,dist)",0.05,4,2,1.8012968471948654,1.222861737605689,59,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,"KNN(k=5,dist)",0.05,4,3,1.8810287117702609,1.3119965923170662,57,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,"KNN(k=5,dist)",0.05,4,4,2.2283079796465612,1.5788304729590383,58,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,"KNN(k=5,dist)",0.05,4,5,2.043623871938125,1.4106632110539836,60,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=5),0.05,4,1,2.034178597456263,1.1173973142908806,56,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,RFECA_SVR(k=5),0.05,4,2,1.8131439914207819,1.2611535752489789,59,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,RFECA_SVR(k=5),0.05,4,3,2.1194770739195543,1.3678414778650423,57,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=5),0.05,4,4,2.1309265105899784,1.4544404218207154,58,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=5),0.05,4,5,2.7576808955858927,1.4857913748946443,60,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=10),0.05,4,1,1.8293843072162426,1.069309001740675,56,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,RFECA_SVR(k=10),0.05,4,2,1.679914306988426,1.1451607767470036,59,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,RFECA_SVR(k=10),0.05,4,3,1.809160215098197,1.1574750917188017,57,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=10),0.05,4,4,2.0597569507125764,1.441073106085918,58,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=10),0.05,4,5,2.5191574997649107,1.4796037778171394,60,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=20),0.05,4,1,2.9437563460279415,1.3600339251461147,56,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,RFECA_SVR(k=20),0.05,4,2,2.46568163210206,1.506659591758221,59,5804,290,46,0,originally_observed_only,93,24,False,1051
imputation,RFECA_SVR(k=20),0.05,4,3,2.316684106002379,1.501722975039994,57,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=20),0.05,4,4,2.443010254971018,1.5554095606476068,58,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,RFECA_SVR(k=20),0.05,4,5,2.6328347769050673,1.7015668657427894,60,5804,290,46,0,originally_observed_only,94,23,False,1051
imputation,SimpleMean,0.05,5,1,1.939886807585028,1.44168138702982,48,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,SimpleMean,0.05,5,2,2.804566441054774,2.021124595489912,64,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,SimpleMean,0.05,5,3,2.7746950241823747,2.0181840620740856,68,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,SimpleMean,0.05,5,4,2.592165793372717,1.991071565825071,49,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,SimpleMean,0.05,5,5,2.7424827340944438,1.9747785373638158,61,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,"KNN(k=5,dist)",0.05,5,1,1.5911056627934559,1.1920316473612635,48,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,"KNN(k=5,dist)",0.05,5,2,1.9428047611808996,1.4130421778554203,64,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,"KNN(k=5,dist)",0.05,5,3,2.2377709611582826,1.6118282863262954,68,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,"KNN(k=5,dist)",0.05,5,4,2.1897716004847947,1.4976912208827644,49,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,"KNN(k=5,dist)",0.05,5,5,1.8407215738228044,1.1646408153278278,61,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=5),0.05,5,1,1.4872003092852955,1.0171175832035546,48,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,RFECA_SVR(k=5),0.05,5,2,2.1073120493327826,1.426791260397627,64,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,RFECA_SVR(k=5),0.05,5,3,1.8066951043074555,1.2985770674595103,68,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=5),0.05,5,4,2.137450991992422,1.578997713809063,49,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=5),0.05,5,5,1.7649499503826238,1.2704925151504716,61,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=10),0.05,5,1,1.2779927535643874,0.9965147436998215,48,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,RFECA_SVR(k=10),0.05,5,2,2.085066093930432,1.5012435492143164,64,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,RFECA_SVR(k=10),0.05,5,3,1.8054811017234982,1.3827333023094979,68,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=10),0.05,5,4,2.1484962679539077,1.579824648710717,49,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=10),0.05,5,5,2.1261781197625655,1.484806219126953,61,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=20),0.05,5,1,1.7312189654759986,1.2780009366650937,48,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,RFECA_SVR(k=20),0.05,5,2,2.514659857031153,1.7680652369707979,64,5804,290,46,0,originally_observed_only,93,24,False,1052
imputation,RFECA_SVR(k=20),0.05,5,3,2.285595741805605,1.7786038166879978,68,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=20),0.05,5,4,2.1550977278929193,1.671222472041689,49,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,RFECA_SVR(k=20),0.05,5,5,2.3740757111335298,1.7411961382975798,61,5804,290,46,0,originally_observed_only,94,23,False,1052
imputation,SimpleMean,0.05,6,1,2.7172777146531875,1.9069546113737847,56,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,SimpleMean,0.05,6,2,2.9592861738921674,2.2629243184418155,58,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,SimpleMean,0.05,6,3,1.9732634719547026,1.4118468545579836,58,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,SimpleMean,0.05,6,4,2.275527723902159,1.7522135025065129,49,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,SimpleMean,0.05,6,5,3.0371512505379323,2.207251793792249,69,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,"KNN(k=5,dist)",0.05,6,1,2.411215626432131,1.5458475931590738,56,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,"KNN(k=5,dist)",0.05,6,2,2.1170180989908913,1.5161445692345465,58,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,"KNN(k=5,dist)",0.05,6,3,1.5620193667531088,1.1390251443421429,58,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,"KNN(k=5,dist)",0.05,6,4,1.6875645498044411,1.182261183810037,49,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,"KNN(k=5,dist)",0.05,6,5,1.8210556175833494,1.3289354903372037,69,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=5),0.05,6,1,2.989694351113863,1.7064004364569378,56,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,RFECA_SVR(k=5),0.05,6,2,2.1337878076675385,1.5058701280757962,58,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,RFECA_SVR(k=5),0.05,6,3,1.3735022314372776,0.9644548079767614,58,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=5),0.05,6,4,2.3458031062323546,1.6081998394547716,49,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=5),0.05,6,5,2.2133001177865155,1.4387745674012455,69,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=10),0.05,6,1,2.808912170263307,1.6431873655129547,56,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,RFECA_SVR(k=10),0.05,6,2,1.9466241415017604,1.4188694089558551,58,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,RFECA_SVR(k=10),0.05,6,3,1.642176205360087,1.1736969872820586,58,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=10),0.05,6,4,3.3709697947717485,1.9963780617514175,49,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=10),0.05,6,5,2.0875682925581036,1.4949107383177542,69,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=20),0.05,6,1,3.211668211632651,1.8578514478880401,56,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,RFECA_SVR(k=20),0.05,6,2,2.0054309422193333,1.6116719451593393,58,5804,290,46,0,originally_observed_only,93,24,False,1053
imputation,RFECA_SVR(k=20),0.05,6,3,1.9532153998735036,1.4469949241279823,58,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=20),0.05,6,4,3.0100640626978525,2.13263070854569,49,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,RFECA_SVR(k=20),0.05,6,5,2.4704532285340908,1.8192569736335038,69,5804,290,46,0,originally_observed_only,94,23,False,1053
imputation,SimpleMean,0.05,7,1,2.3203165782275788,1.6401899240188407,56,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,SimpleMean,0.05,7,2,2.865186464668127,2.1933791954959805,52,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,SimpleMean,0.05,7,3,2.832760075478282,1.891621125978824,66,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,SimpleMean,0.05,7,4,2.761714631788499,1.9770686129027435,59,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,SimpleMean,0.05,7,5,2.5656635721962293,1.79467699414115,57,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,"KNN(k=5,dist)",0.05,7,1,1.841791830129657,1.1615602960732243,56,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,"KNN(k=5,dist)",0.05,7,2,1.6856298595629595,1.3015214508522246,52,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,"KNN(k=5,dist)",0.05,7,3,2.499924860755774,1.5054942208800475,66,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,"KNN(k=5,dist)",0.05,7,4,1.7993162979927964,1.1946087609963312,59,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,"KNN(k=5,dist)",0.05,7,5,1.8569830298452137,1.2891977241939896,57,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=5),0.05,7,1,1.900527964387099,1.359817907261423,56,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,RFECA_SVR(k=5),0.05,7,2,2.192183187263068,1.6087063430772697,52,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,RFECA_SVR(k=5),0.05,7,3,2.412486800352308,1.2554541035138418,66,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=5),0.05,7,4,1.7772290978585763,1.2700785962776169,59,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=5),0.05,7,5,1.9810032751973752,1.2488865884614226,57,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=10),0.05,7,1,1.8771526850670648,1.313316021178623,56,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,RFECA_SVR(k=10),0.05,7,2,2.282721589613515,1.5546418192443714,52,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,RFECA_SVR(k=10),0.05,7,3,2.9174694202760043,1.657142934814905,66,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=10),0.05,7,4,2.7113673017693976,1.5917150253634467,59,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=10),0.05,7,5,2.2583509799670365,1.5069619428645673,57,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=20),0.05,7,1,2.0682837863912638,1.5456168419295406,56,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,RFECA_SVR(k=20),0.05,7,2,2.664734400142518,1.8151864951739194,52,5804,290,46,0,originally_observed_only,93,24,False,1054
imputation,RFECA_SVR(k=20),0.05,7,3,2.4334385474711304,1.4894042672966472,66,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=20),0.05,7,4,2.9732464362347275,2.027189127047451,59,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,RFECA_SVR(k=20),0.05,7,5,2.3064229188789223,1.6677741827415629,57,5804,290,46,0,originally_observed_only,94,23,False,1054
imputation,SimpleMean,0.05,8,1,2.322496371310722,1.6957046493041716,64,5804,290,46,0,originally_observed_only,93,24,False,1055
imputation,SimpleMean,0.05,8,2,3.361137950684652,2.523676570640644,58,5804,290,46,0,originally_observed_only,93,24,False,1055
imputation,SimpleMean,0.05,8,3,2.9509836268523437,2.0622349892617144,43,5804,290,46,0,originally_observed_only,94,23,False,1055
imputation,SimpleMean,0.05,8,4,3.662732492900497,2.7221105298227024,68,5804,290,46,0,originally_observed_only,94,23,False,1055
