imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.3,LogReg,Her2,f1,0.7651798275574468,0.03615200764395435,5,mcar
OriginalRFECA,0.3,LogReg,Her2,precision,0.7869726778207667,0.02080752619004134,5,mcar
OriginalRFECA,0.3,LogReg,Her2,recall,0.7494949494949494,0.08042840095916923,5,mcar
OriginalRFECA,0.3,LogReg,Basal,f1,0.9149959419559772,0.049103092322038765,5,mcar
OriginalRFECA,0.3,LogReg,Basal,precision,0.9266416040100252,0.04678916753189674,5,mcar
OriginalRFECA,0.3,LogReg,Basal,recall,0.9045296167247386,0.06047663769703976,5,mcar
OriginalRFECA,0.3,RF,LumA,f1,0.9126366056383898,0.013561504967039199,5,mcar
OriginalRFECA,0.3,RF,LumA,precision,0.892459403627368,0.013181014252258665,5,mcar
OriginalRFECA,0.3,RF,LumA,recall,0.9342857142857142,0.029189738202432248,5,mcar
OriginalRFECA,0.3,RF,LumB,f1,0.863638964419752,0.022392117234173475,5,mcar
OriginalRFECA,0.3,RF,LumB,precision,0.8511777251561432,0.04311395629798332,5,mcar
OriginalRFECA,0.3,RF,LumB,recall,0.8778947368421053,0.025350725429036436,5,mcar
OriginalRFECA,0.3,RF,Her2,f1,0.7757386156193418,0.04204984521835394,5,mcar
OriginalRFECA,0.3,RF,Her2,precision,0.8328228580108279,0.051276740110590434,5,mcar
OriginalRFECA,0.3,RF,Her2,recall,0.7318181818181818,0.08175424612528902,5,mcar
OriginalRFECA,0.3,RF,Basal,f1,0.9105876016445121,0.030380981449039206,5,mcar
OriginalRFECA,0.3,RF,Basal,precision,0.9698717948717949,0.032572682092083326,5,mcar
OriginalRFECA,0.3,RF,Basal,recall,0.8615563298490126,0.06563241866848436,5,mcar
OriginalRFECA,0.3,GB,LumA,f1,0.9065741781518488,0.021271653402966727,5,mcar
OriginalRFECA,0.3,GB,LumA,precision,0.8996343666853572,0.029898619834482457,5,mcar
OriginalRFECA,0.3,GB,LumA,recall,0.9142857142857144,0.026726124191242432,5,mcar
OriginalRFECA,0.3,GB,LumB,f1,0.8583163130404827,0.02792156835523199,5,mcar
OriginalRFECA,0.3,GB,LumB,precision,0.8399321320910837,0.03874952208862931,5,mcar
OriginalRFECA,0.3,GB,LumB,recall,0.8778947368421053,0.019122002236405214,5,mcar
OriginalRFECA,0.3,GB,Her2,f1,0.7823719435682993,0.07680521819512157,5,mcar
OriginalRFECA,0.3,GB,Her2,precision,0.8155299890126889,0.08907037355482571,5,mcar
OriginalRFECA,0.3,GB,Her2,recall,0.7582828282828283,0.09667964828447059,5,mcar
OriginalRFECA,0.3,GB,Basal,f1,0.923039851183311,0.04812998303312594,5,mcar
OriginalRFECA,0.3,GB,Basal,precision,0.9739697802197803,0.01711139151968558,5,mcar
OriginalRFECA,0.3,GB,Basal,recall,0.8806039488966316,0.08393625449294291,5,mcar
