stage,imputer,missing_rate,replicate,fold,n_train,n_test,train_test_overlap,imputer_object_id,correlation_source,has_corr_csv_path
classification,RFECA_SVR(k=10),0.0,2,1,93,24,0,2360468782256,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,2,93,24,0,2360469103888,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,3,94,23,0,2360469474000,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,4,94,23,0,2360469778320,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,2,5,94,23,0,2360486693360,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,1,93,24,0,2360487014064,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,2,93,24,0,2360487367792,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,3,94,23,0,2360487688496,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,4,94,23,0,2360488042224,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,2,5,94,23,0,2360488363184,training_fold_X.corr(),False
classification,MissForest,0.0,2,1,93,24,0,2360310182480,n/a,False
classification,MissForest,0.0,2,2,93,24,0,2360447633040,n/a,False
classification,MissForest,0.0,2,3,94,23,0,2360310184720,n/a,False
classification,MissForest,0.0,2,4,94,23,0,2360310185360,n/a,False
classification,MissForest,0.0,2,5,94,23,0,2360447634000,n/a,False
imputation,SimpleMean,0.0,3,1,93,24,0,2360488113744,n/a,False
imputation,SimpleMean,0.0,3,2,93,24,0,2360468862160,n/a,False
imputation,SimpleMean,0.0,3,3,94,23,0,2360490102992,n/a,False
imputation,SimpleMean,0.0,3,4,94,23,0,2360490103184,n/a,False
imputation,SimpleMean,0.0,3,5,94,23,0,2360490103376,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,1,93,24,0,2360490103568,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,2,93,24,0,2360490103760,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,3,94,23,0,2360490104144,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,4,94,23,0,2360490104336,n/a,False
imputation,"KNN(k=5,dist)",0.0,3,5,94,23,0,2360490104528,n/a,False
imputation,RFECA_SVR(k=5),0.0,3,1,93,24,0,2360446964848,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,2,93,24,0,2360490335536,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,3,94,23,0,2360489694320,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,4,94,23,0,2360490341584,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,3,5,94,23,0,2360490336208,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,1,93,24,0,2360490335984,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,2,93,24,0,2360490336432,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,3,94,23,0,2360490336656,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,4,94,23,0,2360490336880,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,3,5,94,23,0,2360490337104,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,1,93,24,0,2360490337328,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,2,93,24,0,2360490337552,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,3,94,23,0,2360490337776,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,4,94,23,0,2360490338000,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,3,5,94,23,0,2360490338224,training_fold_X.corr(),False
imputation,MissForest,0.0,3,1,93,24,0,2360310180240,n/a,False
imputation,MissForest,0.0,3,2,93,24,0,2360447633680,n/a,False
imputation,MissForest,0.0,3,3,94,23,0,2360447633360,n/a,False
imputation,MissForest,0.0,3,4,94,23,0,2360447632400,n/a,False
imputation,MissForest,0.0,3,5,94,23,0,2360447634640,n/a,False
classification,SimpleMean,0.0,3,1,93,24,0,2360490109328,n/a,False
classification,SimpleMean,0.0,3,2,93,24,0,2360490109904,n/a,False
classification,SimpleMean,0.0,3,3,94,23,0,2360507620752,n/a,False
classification,SimpleMean,0.0,3,4,94,23,0,2360507621328,n/a,False
classification,SimpleMean,0.0,3,5,94,23,0,2360507988112,n/a,False
classification,"KNN(k=5,dist)",0.0,3,1,93,24,0,2360490109136,n/a,False
classification,"KNN(k=5,dist)",0.0,3,2,93,24,0,2360508607056,n/a,False
classification,"KNN(k=5,dist)",0.0,3,3,94,23,0,2360509242384,n/a,False
classification,"KNN(k=5,dist)",0.0,3,4,94,23,0,2360509242960,n/a,False
classification,"KNN(k=5,dist)",0.0,3,5,94,23,0,2360509560592,n/a,False
classification,RFECA_SVR(k=5),0.0,3,1,93,24,0,2360510483824,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,2,93,24,0,2360510853904,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,3,94,23,0,2360511174864,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,4,94,23,0,2360511282576,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,3,5,94,23,0,2360528462672,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,1,93,24,0,2360528783632,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,2,93,24,0,2360529120720,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,3,94,23,0,2360529455152,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,4,94,23,0,2360529775856,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,3,5,94,23,0,2360530129584,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,1,93,24,0,2360530450288,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,2,93,24,0,2360530804016,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,3,94,23,0,2360531157744,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,4,94,23,0,2360531478448,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,3,5,94,23,0,2360531815792,training_fold_X.corr(),False
classification,MissForest,0.0,3,1,93,24,0,2360447634320,n/a,False
classification,MissForest,0.0,3,2,93,24,0,2360447635600,n/a,False
classification,MissForest,0.0,3,3,94,23,0,2360447636240,n/a,False
classification,MissForest,0.0,3,4,94,23,0,2360447634960,n/a,False
classification,MissForest,0.0,3,5,94,23,0,2360447638480,n/a,False
imputation,SimpleMean,0.0,4,1,93,24,0,2360531534672,n/a,False
imputation,SimpleMean,0.0,4,2,93,24,0,2360529212752,n/a,False
imputation,SimpleMean,0.0,4,3,94,23,0,2360549787792,n/a,False
imputation,SimpleMean,0.0,4,4,94,23,0,2360550121424,n/a,False
imputation,SimpleMean,0.0,4,5,94,23,0,2360550121616,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,1,93,24,0,2360489769296,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,2,93,24,0,2360550121808,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,3,94,23,0,2360550122000,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,4,94,23,0,2360550122192,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,5,94,23,0,2360550122384,n/a,False
imputation,RFECA_SVR(k=5),0.0,4,1,93,24,0,2360490335760,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,2,93,24,0,2360550407568,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,3,94,23,0,2360549694768,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,4,94,23,0,2360549341936,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,5,94,23,0,2360549021904,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,1,93,24,0,2360531815568,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,2,93,24,0,2360531478224,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,3,94,23,0,2360531157520,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,4,94,23,0,2360530803792,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,5,94,23,0,2360530450064,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,1,93,24,0,2360530129360,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,2,93,24,0,2360529775632,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,3,94,23,0,2360529454928,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,4,94,23,0,2360550049392,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,5,94,23,0,2360549021232,training_fold_X.corr(),False
imputation,MissForest,0.0,4,1,93,24,0,2360310185680,n/a,False
imputation,MissForest,0.0,4,2,93,24,0,2360310178320,n/a,False
imputation,MissForest,0.0,4,3,94,23,0,2360310184400,n/a,False
imputation,MissForest,0.0,4,4,94,23,0,2360310182160,n/a,False
imputation,MissForest,0.0,4,5,94,23,0,2360310183120,n/a,False
classification,SimpleMean,0.0,4,1,93,24,0,2360550124304,n/a,False
classification,SimpleMean,0.0,4,2,93,24,0,2360550124880,n/a,False
classification,SimpleMean,0.0,4,3,94,23,0,2360550753872,n/a,False
classification,SimpleMean,0.0,4,4,94,23,0,2360551038736,n/a,False
classification,SimpleMean,0.0,4,5,94,23,0,2360551339984,n/a,False
classification,"KNN(k=5,dist)",0.0,4,1,93,24,0,2360550124112,n/a,False
classification,"KNN(k=5,dist)",0.0,4,2,93,24,0,2360551657680,n/a,False
classification,"KNN(k=5,dist)",0.0,4,3,94,23,0,2360552587344,n/a,False
classification,"KNN(k=5,dist)",0.0,4,4,94,23,0,2360552642832,n/a,False
classification,"KNN(k=5,dist)",0.0,4,5,94,23,0,2360552944080,n/a,False
classification,RFECA_SVR(k=5),0.0,4,1,93,24,0,2360570467664,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,2,93,24,0,2360570804976,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,3,94,23,0,2360571158704,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,4,94,23,0,2360571479664,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,5,94,23,0,2360571800368,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,1,93,24,0,2360572167568,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,2,93,24,0,2360572488272,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,3,94,23,0,2360572842000,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,4,94,23,0,2360589726928,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,5,94,23,0,2360590080656,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,1,93,24,0,2360590433456,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,2,93,24,0,2360590787856,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,3,94,23,0,2360591125200,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,4,94,23,0,2360591478672,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,5,94,23,0,2360591832400,training_fold_X.corr(),False
classification,MissForest,0.0,4,1,93,24,0,2360447635280,n/a,False
classification,MissForest,0.0,4,2,93,24,0,2360447640720,n/a,False
classification,MissForest,0.0,4,3,94,23,0,2360447637200,n/a,False
classification,MissForest,0.0,4,4,94,23,0,2360310172880,n/a,False
classification,MissForest,0.0,4,5,94,23,0,2360447638160,n/a,False
imputation,SimpleMean,0.0,5,1,93,24,0,2360530882768,n/a,False
imputation,SimpleMean,0.0,5,2,93,24,0,2360572227088,n/a,False
imputation,SimpleMean,0.0,5,3,94,23,0,2360549117584,n/a,False
imputation,SimpleMean,0.0,5,4,94,23,0,2360549117776,n/a,False
imputation,SimpleMean,0.0,5,5,94,23,0,2360532203280,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,1,93,24,0,2360593214608,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,2,93,24,0,2360593548304,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,3,94,23,0,2360593548496,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,4,94,23,0,2360593548688,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,5,94,23,0,2360593548880,n/a,False
imputation,RFECA_SVR(k=5),0.0,5,1,93,24,0,2360550401520,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,5,2,93,24,0,2360593791728,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,5,3,94,23,0,2360593144464,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,5,4,94,23,0,2360593791952,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,5,5,94,23,0,2360593785680,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,5,1,93,24,0,2360593785456,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,5,2,93,24,0,2360593786128,training_fold_X.corr(),False
