gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CEP55,ok,46,23,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|RRM2|BCL2|GPR160|FOXC1|KRT5|MYBL2|KRT14|TMEM45B|ORC6,1730.1804727999988,49
CXXC5,ok,49,24,ESR1|MLPH|FOXC1|MAPT|PHGDH|ACTR3B|ANLN|MIA|CCNE1|NDC80|KIF2C|GPR160|CEP55|MYC|TYMS|UBE2T|MKI67|PTTG1|UBE2C|GRB7|TMEM45B|CCNB1|CDC6|MYBL2,1510.2986394999898,49
EGFR,ok,37,18,ESR1|CDH3|FOXA1|FOXC1|BCL2|KRT5|SFRP1|CCNE1|PHGDH|ANLN|MIA|CDC20|EXO1|NDC80|UBE2C|PTTG1|KRT14|BLVRA,1819.5110140000033,49
ERBB2,ok,48,24,GRB7|FGFR4|CDC6|MYC|PGR|FOXA1|MIA|ACTR3B|TYMS|MAPT|CCNE1|NDC80|EXO1|CENPF|BLVRA|CDC20|GPR160|RRM2|BAG1|KIF2C|UBE2T|MKI67|ANLN|PTTG1,1543.86644659999,49
ESR1,ok,46,23,BCL2|FOXA1|SLC39A6|MAPT|EGFR|CXXC5|MELK|KIF2C|NDC80|FGFR4|GRB7|UBE2C|PTTG1|MKI67|RRM2|UBE2T|ERBB2|BAG1|MDM2|NUF2|BLVRA|CDC6|MYC,1153.4824974999938,49
EXO1,ok,38,19,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|CDH3|ACTR3B|CDC6|MIA|KRT5,1721.937137099987,49
FGFR4,ok,49,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|EXO1|UBE2C|ANLN|MELK|MKI67|CENPF|PTTG1|CCNB1|BAG1|BLVRA|NDC80|MDM2|MYBL2|FOXC1|MLPH|GPR160|FOXA1,1334.2098947999912,49
FOXA1,ok,48,24,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|ANLN|EXO1|CEP55|NDC80|UBE2C|BCL2|PTTG1|MKI67|UBE2T|KRT14|CCNB1|ERBB2|RRM2|BAG1|CDC6|FGFR4,1626.2843896999984,49
FOXC1,ok,46,23,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|CXXC5|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|CEP55|NDC80|CENPF|ERBB2|NUF2|BAG1|MDM2|UBE2T|ORC6|RRM2|CCNB1,1265.6595839000074,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|ACTR3B|KRT5|BIRC5|BLVRA|MKI67|CEP55|MELK|ANLN|MYC|NDC80|BCL2|PGR|ORC6|UBE2T|MDM2|CDC6|MMP11|MYBL2|FGFR4,1364.4820075000025,49
GRB7,ok,33,16,ERBB2|CDC6|NAT1|MAPT|MELK|CDC20|CCNE1|ANLN|KIF2C|UBE2T|CENPF|PTTG1|BIRC5|MKI67|MDM2|MYC,1438.440440499995,49
KIF2C,ok,45,22,CDC20|UBE2C|CEP55|PTTG1|BIRC5|EXO1|MELK|MKI67|NDC80|UBE2T|CCNB1|PHGDH|NUF2|BCL2|CDH3|RRM2|PGR|CDC6|CXXC5|ORC6|MYBL2|BAG1,1722.3139841999946,49
NDC80,ok,47,23,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|MKI67|RRM2|CXXC5|BCL2|CDH3|MYC|MMP11|MYBL2|KRT14|FGFR4|KRT17|MDM2,1834.8291083999939,49
KRT14,ok,36,18,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|BIRC5|PTTG1|CEP55|MKI67|CENPF|NUF2|CDC20|KIF2C|MYBL2,1569.956680800009,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1439.3800744000037,49
KRT5,ok,49,24,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|MLPH|EGFR|ACTR3B|PHGDH|BCL2|MDM2|TMEM45B|NDC80|CEP55|MKI67|PTTG1|CCNB1|CENPF|ORC6|RRM2|CDC6|UBE2T,1752.2570618000027,49
MAPT,ok,48,24,ESR1|MLPH|PGR|EXO1|KIF2C|CXXC5|UBE2C|PTTG1|FOXC1|NDC80|MKI67|GRB7|TYMS|RRM2|KRT5|CCNB1|BAG1|ERBB2|BLVRA|MDM2|MMP11|MYBL2|MYC|TMEM45B,1041.6838160000043,49
MDM2,ok,35,17,SLC39A6|SFRP1|KRT5|RRM2|MLPH|TYMS|FOXA1|PHGDH|GRB7|FOXC1|ERBB2|MMP11|MIA|CDC6|PTTG1|NDC80|BIRC5,2318.213572599998,49
MELK,ok,46,23,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|FOXA1|ESR1|CCNB1|BCL2|ACTR3B|EGFR|GPR160|MYC|KRT5|FGFR4|MYBL2|BAG1|KRT14,1632.151821300009,49
MIA,ok,46,23,FOXA1|FOXC1|KRT5|KRT17|ACTR3B|KRT14|EGFR|CXXC5|CCNE1|ANLN|NDC80|TYMS|KIF2C|BIRC5|CDC20|EXO1|NUF2|ERBB2|PTTG1|MKI67|MMP11|MYBL2|GRB7,1727.4897109000012,49
MKI67,ok,48,24,CEP55|KIF2C|EXO1|CENPF|MELK|PTTG1|UBE2T|NDC80|TYMS|NUF2|MLPH|GPR160|ACTR3B|FOXC1|BCL2|RRM2|EGFR|ORC6|FGFR4|MIA|KRT5|TMEM45B|MYC|KRT17,1646.7521149999957,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|MELK|NDC80|CXXC5|CEP55|GPR160|KIF2C|EXO1|CDC20|SLC39A6|TYMS|UBE2T|MKI67|MYC|CENPF|BLVRA|TMEM45B|BAG1|MDM2|MYBL2|ORC6|FGFR4,1264.4381936999998,49
MMP11,ok,45,22,SFRP1|MIA|BAG1|NUF2|NDC80|CXXC5|ERBB2|BCL2|GRB7|UBE2T|CDH3|MDM2|KIF2C|MKI67|TYMS|RRM2|GPR160|CCNE1|ANLN|MELK|CENPF|PTTG1,876.7820288000075,49
MYBL2,ok,31,15,NUF2|UBE2C|CCNB1|CEP55|KIF2C|MIA|RRM2|CDC20|ANLN|BCL2|BIRC5|KRT14|PTTG1|EXO1|UBE2T,1797.7188905000075,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|FOXC1|RRM2|MELK|KRT5|UBE2T|CXXC5|ERBB2|GPR160|PTTG1|NDC80|NAT1|ORC6|CCNE1|GRB7|MAPT|MKI67|CDC6|PGR|PHGDH|BCL2|CENPF,1126.0258823999902,49
NAT1,ok,46,23,ESR1|SLC39A6|CCNE1|CDC20|MAPT|UBE2C|CEP55|PGR|MELK|ANLN|GPR160|MKI67|FGFR4|GRB7|UBE2T|BLVRA|CDC6|MYC|NUF2|ORC6|ERBB2|TMEM45B|BAG1,873.0598172000027,49
ORC6,ok,49,24,CDC20|SLC39A6|MKI67|KIF2C|TMEM45B|GPR160|UBE2C|CCNB1|EXO1|PGR|CEP55|BAG1|FOXA1|KRT5|NUF2|PTTG1|MLPH|MELK|MIA|MYBL2|ANLN|ESR1|CDC6|BCL2,1434.091136899995,49
PGR,ok,47,23,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|CEP55|PTTG1|FOXA1|FGFR4|ANLN|MKI67|RRM2|ERBB2|NDC80|BLVRA|GPR160|TYMS|MIA|ORC6|MYBL2|MDM2|MYC,1085.8605715000012,49
PHGDH,ok,49,24,EXO1|KIF2C|MLPH|BCL2|FOXC1|ACTR3B|EGFR|CXXC5|MKI67|PTTG1|KRT5|CENPF|UBE2T|RRM2|BAG1|TYMS|CCNB1|MMP11|MDM2|CDC6|TMEM45B|MYBL2|ORC6|MYC,951.6829529000097,49
PTTG1,ok,49,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|CCNE1|RRM2|NUF2|MLPH|FOXA1|PHGDH|PGR|ACTR3B|GRB7|CXXC5|TMEM45B|MYBL2|BAG1|ORC6|ERBB2,1453.3112044000009,49
RRM2,ok,45,22,TYMS|MELK|UBE2T|PTTG1|UBE2C|EXO1|BCL2|NDC80|NUF2|MYC|CCNB1|MKI67|CENPF|ACTR3B|FOXA1|TMEM45B|ORC6|MDM2|MYBL2|SLC39A6|BAG1|GPR160,1326.8713907000056,49
SFRP1,ok,44,22,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|MYC|CCNE1|TMEM45B|MDM2|ANLN|MMP11|MELK|BAG1|ERBB2|EXO1|CENPF|MYBL2|CDC20|UBE2C|CEP55|PTTG1,1136.1787596000067,49
SLC39A6,ok,48,24,ESR1|BCL2|NAT1|CDC20|MLPH|FGFR4|MELK|PTTG1|BAG1|CENPF|BLVRA|NDC80|TMEM45B|MDM2|ORC6|ERBB2|CCNB1|UBE2T|CDC6|NUF2|MYC|MYBL2|RRM2|TYMS,912.428674499999,49
TMEM45B,ok,47,23,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|ORC6|RRM2|SFRP1|MELK|KRT5|PTTG1|UBE2C|EXO1|CEP55|MKI67|CXXC5|CDC20|BAG1|CDH3|MYBL2|MDM2|PGR,1173.0726816999959,49
TYMS,ok,42,21,MELK|PTTG1|UBE2T|NDC80|UBE2C|CEP55|EXO1|RRM2|MKI67|CCNB1|MYC|CCNE1|NUF2|CENPF|MIA|GPR160|BCL2|CDC6|MDM2|MYBL2|SLC39A6,1080.6598458999943,49
UBE2C,ok,46,23,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|ESR1|GRB7|ORC6|MYBL2|CXXC5|TMEM45B,1123.7957464999927,49
UBE2T,ok,36,18,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|CXXC5|TMEM45B,945.2256561999966,49
