imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,f1,0.9911888111888112,0.026761668669817735,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,precision,0.9971428571428572,0.02020305089104422,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,recall,0.9866666666666667,0.0456745859363116,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,f1,0.9554219519610823,0.03520631734343501,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,precision,0.935091575091575,0.06095572687350683,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,recall,0.98,0.03969840952507874,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,f1,0.8137301587301586,0.18186267958111402,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,precision,0.9073333333333333,0.1426252085480638,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,recall,0.7966666666666667,0.26090719108195665,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,f1,0.881047619047619,0.12527535500900316,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,precision,0.955,0.10542269953966885,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,recall,0.85,0.19416079083690585,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,f1,0.9808391608391609,0.03656425540754537,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,precision,0.9880952380952381,0.040887126803303774,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,recall,0.9766666666666667,0.05841830545897759,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,f1,0.9554029998986521,0.029969782161089784,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,precision,0.9320695970695969,0.05688397300430733,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,recall,0.9833333333333333,0.037646162621052144,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,f1,0.817015873015873,0.17140518622965867,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,precision,0.9253333333333333,0.11179021493044465,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,recall,0.7966666666666667,0.26090719108195665,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,f1,0.8673333333333333,0.12098906723078245,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,precision,0.9516666666666667,0.1052612558009314,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,recall,0.8333333333333333,0.19920476822239896,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,f1,0.9790209790209791,0.037830362095427554,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,precision,0.9880952380952381,0.040887126803303774,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,recall,0.9733333333333334,0.06172133998483674,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,f1,0.9538357758183846,0.032273937333009144,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,precision,0.9257459207459207,0.058361890190527205,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,recall,0.9865151515151516,0.031227773152802743,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,f1,0.8117777777777778,0.18271975737771107,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,precision,0.9276666666666665,0.1311734065465787,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,recall,0.7800000000000001,0.2612329044846524,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,f1,0.8326666666666667,0.164237496621217,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,precision,0.935,0.12853835553459295,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,recall,0.7933333333333333,0.23464161894771277,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,f1,0.9769230769230769,0.03941308999915858,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,precision,0.9842857142857143,0.04776701985133962,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,recall,0.9733333333333334,0.06172133998483674,50
