imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,recall,0.7833333333333334,0.26989962020844366,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,f1,0.8525714285714285,0.1683174116838201,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,precision,0.9233333333333333,0.153234218187658,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Her2,recall,0.8266666666666665,0.22069771859536128,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,f1,0.9872727272727272,0.03186453025035143,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,precision,1.0,0.0,50
RFECA_SVR(k=5),0.3,EnsembleSoft,Basal,recall,0.9766666666666667,0.05841830545897759,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,f1,0.9522292084726866,0.03495095854058179,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,precision,0.9242307692307691,0.060472344718507445,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumA,recall,0.9848484848484848,0.032683265953553045,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,f1,0.8219523809523808,0.18253359872116878,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,precision,0.9366666666666665,0.12453996981544782,50
RFECA_SVR(k=10),0.3,EnsembleSoft,LumB,recall,0.79,0.2576714144470226,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,f1,0.8365714285714284,0.18067453478309903,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,precision,0.9166666666666665,0.1570345947413443,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Her2,recall,0.8133333333333335,0.23961420238874523,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,f1,0.9836363636363638,0.035280721317418516,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,precision,0.9966666666666666,0.02357022603955158,50
RFECA_SVR(k=10),0.3,EnsembleSoft,Basal,recall,0.9733333333333334,0.06172133998483674,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,f1,0.9508885172798216,0.03842379534073701,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,precision,0.9227435897435897,0.07035429911342844,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumA,recall,0.9848484848484848,0.032683265953553045,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,f1,0.813111111111111,0.1924337402626758,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,precision,0.9293333333333332,0.12492900478202676,50
RFECA_SVR(k=20),0.3,EnsembleSoft,LumB,recall,0.7883333333333334,0.27417677234647553,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,f1,0.8519047619047619,0.16159076050706978,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,precision,0.9366666666666665,0.13209458577790664,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Her2,recall,0.8233333333333335,0.2269036376327516,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,f1,0.9854545454545455,0.03366618544627461,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,precision,1.0,0.0,50
RFECA_SVR(k=20),0.3,EnsembleSoft,Basal,recall,0.9733333333333334,0.06172133998483674,50
