dataset,mechanism,missing_rate,method,replication,metric,value,seed_scheme,artifact
CPTAC 2C,MAR,0.0,MissForest,9,precision_macro,0.9549725274725274,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.0,MissForest,9,recall_macro,0.8916666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,0,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,0,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,0,precision_macro,0.9745238095238096,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,0,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,1,f1_macro,0.9304265420569768,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,1,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,1,precision_macro,0.962664835164835,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,1,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,2,f1_macro,0.9127980835589531,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,2,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,2,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,2,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,3,f1_macro,0.9459820976125324,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,3,bal_acc,0.9416666666666668,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,3,precision_macro,0.9726648351648353,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,3,recall_macro,0.9416666666666667,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,4,f1_macro,0.9304265420569768,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,4,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,4,precision_macro,0.962664835164835,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,4,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,5,f1_macro,0.9182526290134987,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,5,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,5,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,5,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,6,f1_macro,0.9182526290134987,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,6,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,6,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,6,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,7,f1_macro,0.9182526290134987,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,7,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,7,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,7,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,8,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,8,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,8,precision_macro,0.9745238095238096,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,8,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,9,f1_macro,0.9459820976125324,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,9,bal_acc,0.9416666666666668,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,9,precision_macro,0.9726648351648353,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,MissForest,9,recall_macro,0.9416666666666667,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,0,f1_macro,0.9105404136925876,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,0,bal_acc,0.9037878787878787,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,0,precision_macro,0.9453571428571429,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,0,recall_macro,0.9037878787878787,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,1,f1_macro,0.9066170182474531,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,1,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,1,precision_macro,0.9495238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,1,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,2,f1_macro,0.9198571838789231,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,2,bal_acc,0.9204545454545455,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,2,precision_macro,0.9453571428571429,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,2,recall_macro,0.9204545454545455,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,3,f1_macro,0.9364841680059073,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,3,bal_acc,0.9371212121212121,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,3,precision_macro,0.9595238095238094,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,3,recall_macro,0.9371212121212121,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,4,f1_macro,0.9338081845690542,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,4,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,4,precision_macro,0.9684981684981686,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,4,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,5,f1_macro,0.934107607368477,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,5,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,5,precision_macro,0.9745238095238096,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,5,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,6,f1_macro,0.9105404136925876,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,6,bal_acc,0.9037878787878787,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,6,precision_macro,0.9453571428571429,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,6,recall_macro,0.9037878787878787,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,7,f1_macro,0.9182526290134987,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,7,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,7,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,7,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,8,f1_macro,0.9496631629240324,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,8,bal_acc,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,8,precision_macro,0.9845238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,8,recall_macro,0.9375,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,9,f1_macro,0.940148764279199,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,9,bal_acc,0.9458333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,9,precision_macro,0.9595238095238094,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,MissForest,9,recall_macro,0.9458333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,0,f1_macro,0.9247908371821415,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,0,bal_acc,0.9166666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,0,precision_macro,0.9620238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,0,recall_macro,0.9166666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,1,f1_macro,0.9285795002099351,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,1,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,1,precision_macro,0.9601648351648352,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,1,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,2,f1_macro,0.9345932087236435,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,2,bal_acc,0.9291666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,2,precision_macro,0.9661904761904762,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,2,recall_macro,0.9291666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,3,f1_macro,0.9252764385373082,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,3,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,3,precision_macro,0.9536904761904761,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,3,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,4,f1_macro,0.9131025254938299,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,4,bal_acc,0.9083333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,4,precision_macro,0.9495238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,4,recall_macro,0.9083333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,5,f1_macro,0.9219336943249988,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,5,bal_acc,0.9166666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,5,precision_macro,0.957857142857143,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,5,recall_macro,0.9166666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,6,f1_macro,0.9338081845690542,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,6,bal_acc,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,6,precision_macro,0.9684981684981686,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,6,recall_macro,0.925,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,7,f1_macro,0.9342887667887668,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,7,bal_acc,0.9208333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,7,precision_macro,0.9751648351648351,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,7,recall_macro,0.9208333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,8,f1_macro,0.9379748512357209,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,8,bal_acc,0.9416666666666668,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,8,precision_macro,0.9595238095238094,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,8,recall_macro,0.9416666666666667,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,9,f1_macro,0.9133009381922426,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,9,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,9,precision_macro,0.9553571428571429,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.2,MissForest,9,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,0,f1_macro,0.8796359437663785,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,0,bal_acc,0.8708333333333333,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,0,precision_macro,0.9446886446886447,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,0,recall_macro,0.8708333333333333,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,1,f1_macro,0.9109027325331673,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,1,bal_acc,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,1,precision_macro,0.9584981684981685,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,1,recall_macro,0.9,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,2,f1_macro,0.8594064751673448,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,2,bal_acc,0.85,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,2,precision_macro,0.9007142857142856,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,2,recall_macro,0.85,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,3,f1_macro,0.8840187276491625,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,3,bal_acc,0.8833333333333332,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,3,precision_macro,0.9211538461538462,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,3,recall_macro,0.8833333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,4,f1_macro,0.9222726959031308,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,4,bal_acc,0.9125,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,4,precision_macro,0.9617948717948718,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,4,recall_macro,0.9125,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,5,f1_macro,0.8944438894438894,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,5,bal_acc,0.8833333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,5,precision_macro,0.9351648351648352,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,5,recall_macro,0.8833333333333334,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,6,f1_macro,0.886602033232468,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,6,bal_acc,0.875,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,6,precision_macro,0.9257142857142856,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,6,recall_macro,0.875,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,7,f1_macro,0.9161580810493855,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,7,bal_acc,0.9125,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,7,precision_macro,0.9470238095238095,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,7,recall_macro,0.9125,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,8,f1_macro,0.8726798201798202,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,8,bal_acc,0.8742424242424243,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,8,precision_macro,0.9295238095238094,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,8,recall_macro,0.8742424242424243,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,9,f1_macro,0.9345932087236435,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,9,bal_acc,0.9291666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,9,precision_macro,0.9661904761904762,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.3,MissForest,9,recall_macro,0.9291666666666666,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,rmse,2.22099159349247,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,mae,1.5848049487953173,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,corr_rv,0.9934285972175587,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,corr_frobenius_rel,0.11341734821261204,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,0,corr_mae_offdiag,0.03478585799222376,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,rmse,2.4674479604091437,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,mae,1.7162739140820418,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,corr_rv,0.9940618456352761,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,corr_frobenius_rel,0.10604971916874124,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,1,corr_mae_offdiag,0.0331434888571795,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,rmse,2.0100718828071353,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,mae,1.5393938878573896,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,corr_rv,0.9944309081703817,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,corr_frobenius_rel,0.10332391855402526,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,2,corr_mae_offdiag,0.033725947329180314,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,rmse,2.0181891239914376,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,mae,1.4664372932405592,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,corr_rv,0.9945694227185239,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,corr_frobenius_rel,0.10108673906271551,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,3,corr_mae_offdiag,0.03205696397576386,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,rmse,1.90857895496429,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,mae,1.3434379855929133,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,corr_rv,0.9948886822162841,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,corr_frobenius_rel,0.09943050149388125,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,4,corr_mae_offdiag,0.03195389973772828,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,rmse,2.0585588026310266,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,mae,1.445244310654937,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,corr_rv,0.9941772003695384,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,corr_frobenius_rel,0.10132778575819983,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,5,corr_mae_offdiag,0.03257919531668092,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,rmse,2.0156132921214174,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,mae,1.4698968387698594,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,corr_rv,0.9951306504749343,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,corr_frobenius_rel,0.09833417664968902,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,6,corr_mae_offdiag,0.03129896921580278,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,rmse,2.201133488954407,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,mae,1.5930345681975449,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,corr_rv,0.9938000733462026,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,corr_frobenius_rel,0.10942513302387284,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,7,corr_mae_offdiag,0.03464282694197218,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,rmse,2.111253066860403,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,mae,1.4376628371520024,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,corr_rv,0.993520499533267,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,corr_frobenius_rel,0.11097520054434891,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,8,corr_mae_offdiag,0.034534087126207064,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,rmse,2.030069118954256,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,mae,1.4755652779109856,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,corr_rv,0.9950099811099917,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,corr_frobenius_rel,0.09840681640980917,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.05,KNN,9,corr_mae_offdiag,0.03141547323345646,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,rmse,2.144391825245093,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,mae,1.5312270251821194,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,corr_rv,0.9870923865515598,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,corr_frobenius_rel,0.1564869012555566,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,0,corr_mae_offdiag,0.05486159163546894,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,rmse,2.3346703014208545,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,mae,1.6250972615458372,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,corr_rv,0.988277539628325,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,corr_frobenius_rel,0.15174437996490137,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,1,corr_mae_offdiag,0.052712237466613555,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,rmse,2.206338103283803,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,mae,1.5577829335332425,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,corr_rv,0.9881075031351318,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,corr_frobenius_rel,0.1519037298776052,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,2,corr_mae_offdiag,0.05366847218531754,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,rmse,2.129062401156554,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,mae,1.4813977751124539,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,corr_rv,0.9884571184263453,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,corr_frobenius_rel,0.15009053858897134,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,3,corr_mae_offdiag,0.05314201183559734,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,rmse,2.0908431304921113,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,mae,1.5046909766788963,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,corr_rv,0.9874991692014696,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,corr_frobenius_rel,0.15435282549874668,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,4,corr_mae_offdiag,0.053174135157299296,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,5,rmse,2.2164138873499213,legacy,discovery_full_mar_20260725_045052
CPTAC 2C,MAR,0.1,KNN,5,mae,1.530672056329903,legacy,discovery_full_mar_20260725_045052
