cohort,mechanism,missing_rate,metric,higher_is_better,wilcoxon_stat,p_value,n_pairs,n_boot,note,p_holm,method_a,method_b,mean_a,mean_b,delta_a_minus_b,delta_ci95_low,delta_ci95_high,rank_biserial_r,p_holm_primary_family
discovery,mcar,0.05,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9949992664452652,0.991395823608008,0.0036034428372571,0.0028138962173225,0.0043318881309233,1.0,0.015625
discovery,mcar,0.05,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.993347926375142,0.991395823608008,0.0019521027671339,0.0012772761228715,0.002690229070905,1.0,0.015625
discovery,mcar,0.05,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,SimpleMean,0.9965444435856412,0.991395823608008,0.005148619977633,0.0045201565528814,0.0058341958560787,1.0,0.015625
discovery,mcar,0.05,corr_rv,True,16.0,0.275390625,10,5000,,0.275390625,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9955150706972308,0.9957050645445056,-0.0001899938472748,-0.0004578257950913,9.233446206535156e-05,-0.4181818181818182,0.275390625
discovery,mcar,0.05,corr_rv,True,6.0,0.02734375,10,5000,,0.08203125,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9949992664452652,0.9957050645445056,-0.0007057980992405,-0.0011691700922466,-0.0001867122390366,-0.7818181818181819,0.0546875
discovery,mcar,0.05,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.993347926375142,0.9957050645445056,-0.0023571381693636,-0.0028210549267241,-0.0019089399981008,-1.0,0.015625
discovery,mcar,0.05,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,"KNN(k=5,dist)",0.9965444435856412,0.9957050645445056,0.0008393790411354,0.0007313715790417,0.0009357693404447,1.0,0.015625
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.990267457217902,0.981064191399268,0.0092032658186338,0.0084870821652884,0.0098993738049651,1.0,0.015625
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9887258934007797,0.981064191399268,0.0076617020015116,0.0069327868645886,0.008380777881848,1.0,0.015625
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.9857749182836556,0.981064191399268,0.0047107268843874,0.003729787582267,0.0058992809569727,1.0,0.015625
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,SimpleMean,0.9929716829525848,0.981064191399268,0.0119074915533168,0.0111768124014636,0.0125444310226045,1.0,0.015625
discovery,mcar,0.1,corr_rv,True,10.0,0.083984375,10,5000,,0.083984375,RFECA_SVR(k=5),"KNN(k=5,dist)",0.990267457217902,0.9910019525176054,-0.0007344952997035,-0.0013273315461445,-0.0001827687216409,-0.6363636363636364,0.083984375
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9887258934007797,0.9910019525176054,-0.0022760591168257,-0.002909442922452,-0.0016677520738038,-1.0,0.015625
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9857749182836556,0.9910019525176054,-0.0052270342339499,-0.0061849327644844,-0.0041626404264775,-1.0,0.015625
discovery,mcar,0.1,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,"KNN(k=5,dist)",0.9929716829525848,0.9910019525176054,0.0019697304349794,0.0016513055400043,0.0022758291174782,1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9770641406279326,0.9559710813457654,0.021093059282167,0.0187547207385442,0.0231124261301141,1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.9723549038949544,0.9559710813457654,0.0163838225491889,0.0137999312807775,0.0184597711720804,1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.9654728799402584,0.9559710813457654,0.0095017985944926,0.0070399195793636,0.0117349763236419,1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,SimpleMean,0.9847160971369704,0.9559710813457654,0.028745015791205,0.0266697694965802,0.0304160988890343,1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9770641406279326,0.9806961092133688,-0.0036319685854361,-0.0047582952812604,-0.0024629063605384,-1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.9723549038949544,0.9806961092133688,-0.0083412053184143,-0.0096356090236957,-0.0070303802869866,-1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9654728799402584,0.9806961092133688,-0.0152232292731105,-0.0172078648203139,-0.0131157048495326,-1.0,0.015625
discovery,mcar,0.2,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,"KNN(k=5,dist)",0.9847160971369704,0.9806961092133688,0.0040199879236018,0.0032855752181575,0.0047898498175402,1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9576778831883758,0.9191185000117372,0.0385593831766386,0.0356582962147531,0.0415509322352798,1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.946074424253494,0.9191185000117372,0.0269559242417567,0.0225601835860134,0.0306531364125314,1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.9332244060327104,0.9191185000117372,0.0141059060209733,0.0108760567023372,0.0170811735770281,1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,SimpleMean,0.97596488818435,0.9191185000117372,0.0568463881726129,0.0541923636665812,0.059276045487107,1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",0.9576778831883758,0.9677730567841588,-0.0100951735957833,-0.0135740883478474,-0.0069416686074282,-1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",0.946074424253494,0.9677730567841588,-0.0216986325306651,-0.0253100779503327,-0.0184550711250754,-1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",0.9332244060327104,0.9677730567841588,-0.0345486507514485,-0.0381965584092153,-0.0309882785169262,-1.0,0.015625
discovery,mcar,0.3,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,MissForest,"KNN(k=5,dist)",0.97596488818435,0.9677730567841588,0.008191831400191,0.0066938550565213,0.010013935955475,1.0,0.015625
metabric,mcar,0.05,f1_macro,True,11.0,0.10546875,10,5000,,1.0,RFECA_SVR(k=5),SimpleMean,0.881190811925919,0.878740165462206,0.002450646463713,-1.96088422061208e-05,0.00500556190966,0.6000000000000001,0.6328125
